site_name,stratum,pooled_cluster_label,variable,level,summary_type,n,denom,prop,pooled_cluster
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Unknown,categorical,933,16007,0.058286999437745984,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,,categorical,10,1521,0.006574621959237344,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,hospice_discharge,0,categorical,16834,17358,0.9698121903445097,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,hospice_discharge,1,categorical,524,17358,0.030187809655490262,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,malignant_pleural_effusion_poa,0,categorical,16912,17358,0.9743057955985712,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,malignant_pleural_effusion_poa,1,categorical,445,17358,0.025636594077658715,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,metastatic_cancer_poa,0,categorical,16400,17358,0.9448093098283212,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,metastatic_cancer_poa,1,categorical,958,17358,0.05519069017167876,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,American Indian or Alaska Native,categorical,100,15643,0.006392635683692386,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Asian,categorical,685,17358,0.039463071782463416,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Black or African American,categorical,5172,17358,0.2979605945385413,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,42,14601,0.0028765153071707416,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Other,categorical,950,17358,0.05472980758151861,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Unknown,categorical,1030,17358,0.05933863348312018,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,White,categorical,9382,17358,0.5405000576103238,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,severity_rank,4,categorical,12987,12987,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,severity_rank,5,categorical,4371,4371,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Female,categorical,7189,17358,0.4141606175826708,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Male,categorical,10154,17358,0.5849752275607789,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Unknown,categorical,15,7606,0.001972127267946358,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,1,categorical,3503,3503,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,2,categorical,9599,9599,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,3,categorical,783,783,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,4,categorical,2108,2108,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,5,categorical,1365,1365,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_any_72h,0,categorical,4123,17358,0.23752736490379076,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_any_72h,1,categorical,13235,17358,0.7624726350962092,5
