pooled_cluster,pooled_cluster_label,h,arf,n,prop
2,Cluster 2: Low-flow oxygen / No ARF,11,Hypercapnic ARF,379,0.014406264254219248
2,Cluster 2: Low-flow oxygen / No ARF,11,Hypoxemic ARF,1344,0.051087121788049264
2,Cluster 2: Low-flow oxygen / No ARF,11,Mixed ARF,370,0.014064162992245706
2,Cluster 2: Low-flow oxygen / No ARF,11,No ARF,24215,0.9204424509654858
2,Cluster 2: Low-flow oxygen / No ARF,12,Hypercapnic ARF,372,0.014140185494906492
2,Cluster 2: Low-flow oxygen / No ARF,12,Hypoxemic ARF,1267,0.04816025543560894
2,Cluster 2: Low-flow oxygen / No ARF,12,Mixed ARF,345,0.01311388170898586
2,Cluster 2: Low-flow oxygen / No ARF,12,No ARF,24324,0.9245856773604987
2,Cluster 2: Low-flow oxygen / No ARF,13,Hypercapnic ARF,349,0.013265926714307435
2,Cluster 2: Low-flow oxygen / No ARF,13,Hypoxemic ARF,1226,0.046601794131062795
2,Cluster 2: Low-flow oxygen / No ARF,13,Mixed ARF,341,0.012961836703664284
2,Cluster 2: Low-flow oxygen / No ARF,13,No ARF,24392,0.9271704424509655
2,Cluster 2: Low-flow oxygen / No ARF,14,Hypercapnic ARF,335,0.012733769195681921
2,Cluster 2: Low-flow oxygen / No ARF,14,Hypoxemic ARF,1161,0.0441310627945872
2,Cluster 2: Low-flow oxygen / No ARF,14,Mixed ARF,310,0.011783487912422078
2,Cluster 2: Low-flow oxygen / No ARF,14,No ARF,24502,0.9313516800973088
2,Cluster 2: Low-flow oxygen / No ARF,15,Hypercapnic ARF,337,0.01280979169834271
2,Cluster 2: Low-flow oxygen / No ARF,15,Hypoxemic ARF,1077,0.04093811768283412
2,Cluster 2: Low-flow oxygen / No ARF,15,Mixed ARF,286,0.010871217880492626
2,Cluster 2: Low-flow oxygen / No ARF,15,No ARF,24608,0.9353808727383306
2,Cluster 2: Low-flow oxygen / No ARF,16,Hypercapnic ARF,326,0.012391196928807632
2,Cluster 2: Low-flow oxygen / No ARF,16,Hypoxemic ARF,1016,0.03861796343456612
2,Cluster 2: Low-flow oxygen / No ARF,16,Mixed ARF,284,0.010794785054544072
2,Cluster 2: Low-flow oxygen / No ARF,16,No ARF,24683,0.9381960545820822
2,Cluster 2: Low-flow oxygen / No ARF,17,Hypercapnic ARF,317,0.012049566671734834
2,Cluster 2: Low-flow oxygen / No ARF,17,Hypoxemic ARF,994,0.037783183822411436
2,Cluster 2: Low-flow oxygen / No ARF,17,Mixed ARF,268,0.010187015356545537
2,Cluster 2: Low-flow oxygen / No ARF,17,No ARF,24729,0.9399802341493082
2,Cluster 2: Low-flow oxygen / No ARF,18,Hypercapnic ARF,294,0.011175307891135777
2,Cluster 2: Low-flow oxygen / No ARF,18,Hypoxemic ARF,964,0.03664284628249962
2,Cluster 2: Low-flow oxygen / No ARF,18,Mixed ARF,225,0.008552531549338604
2,Cluster 2: Low-flow oxygen / No ARF,18,No ARF,24825,0.943629314277026
2,Cluster 2: Low-flow oxygen / No ARF,19,Hypercapnic ARF,268,0.010186628150062715
2,Cluster 2: Low-flow oxygen / No ARF,19,Hypoxemic ARF,973,0.03698354175377248
2,Cluster 2: Low-flow oxygen / No ARF,19,Mixed ARF,213,0.008096088790908054
2,Cluster 2: Low-flow oxygen / No ARF,19,No ARF,24855,0.9447337413052568
2,Cluster 2: Low-flow oxygen / No ARF,20,Hypercapnic ARF,252,0.009578835335259236
2,Cluster 2: Low-flow oxygen / No ARF,20,Hypoxemic ARF,915,0.034780294967310325
2,Cluster 2: Low-flow oxygen / No ARF,20,Mixed ARF,208,0.007906340276721909
2,Cluster 2: Low-flow oxygen / No ARF,20,No ARF,24933,0.9477345294207086
2,Cluster 2: Low-flow oxygen / No ARF,21,Hypercapnic ARF,233,0.008856621559981754
2,Cluster 2: Low-flow oxygen / No ARF,21,Hypoxemic ARF,838,0.03185342861487
2,Cluster 2: Low-flow oxygen / No ARF,21,Mixed ARF,214,0.008134407784704272
2,Cluster 2: Low-flow oxygen / No ARF,21,No ARF,25023,0.951155542040444
2,Cluster 2: Low-flow oxygen / No ARF,22,Hypercapnic ARF,219,0.008324147630088563
2,Cluster 2: Low-flow oxygen / No ARF,22,Hypoxemic ARF,826,0.031396100193850016
2,Cluster 2: Low-flow oxygen / No ARF,22,Mixed ARF,198,0.007525941692956783
2,Cluster 2: Low-flow oxygen / No ARF,22,No ARF,25066,0.9527538104831046
2,Cluster 2: Low-flow oxygen / No ARF,23,Hypercapnic ARF,195,0.0074121940094267905
2,Cluster 2: Low-flow oxygen / No ARF,23,Hypoxemic ARF,762,0.028964573513760073
2,Cluster 2: Low-flow oxygen / No ARF,23,Mixed ARF,158,0.00600577771020222
2,Cluster 2: Low-flow oxygen / No ARF,23,No ARF,25193,0.9576174547666109
2,Cluster 2: Low-flow oxygen / No ARF,24,Hypercapnic ARF,183,0.006955794595005511
2,Cluster 2: Low-flow oxygen / No ARF,24,Hypoxemic ARF,773,0.02938158044775552
2,Cluster 2: Low-flow oxygen / No ARF,24,Mixed ARF,147,0.00558744155992246
2,Cluster 2: Low-flow oxygen / No ARF,24,No ARF,25206,0.9580751833973165
2,Cluster 2: Low-flow oxygen / No ARF,25,Hypercapnic ARF,170,0.00646166711011441
2,Cluster 2: Low-flow oxygen / No ARF,25,Hypoxemic ARF,720,0.02736706070166103
2,Cluster 2: Low-flow oxygen / No ARF,25,Mixed ARF,145,0.005511421946862291
2,Cluster 2: Low-flow oxygen / No ARF,25,No ARF,25274,0.9606598502413622
2,Cluster 2: Low-flow oxygen / No ARF,26,Hypercapnic ARF,164,0.006233845218184582
2,Cluster 2: Low-flow oxygen / No ARF,26,Hypoxemic ARF,682,0.025923673407328568
2,Cluster 2: Low-flow oxygen / No ARF,26,Mixed ARF,121,0.004599361410977649
2,Cluster 2: Low-flow oxygen / No ARF,26,No ARF,25341,0.9632431199635092
2,Cluster 2: Low-flow oxygen / No ARF,27,Hypercapnic ARF,163,0.006195833966854189
2,Cluster 2: Low-flow oxygen / No ARF,27,Hypoxemic ARF,654,0.024859358370077543
2,Cluster 2: Low-flow oxygen / No ARF,27,Mixed ARF,106,0.004029192641021743
2,Cluster 2: Low-flow oxygen / No ARF,27,No ARF,25385,0.9649156150220465
2,Cluster 2: Low-flow oxygen / No ARF,28,Hypercapnic ARF,172,0.006537935228827733
2,Cluster 2: Low-flow oxygen / No ARF,28,Hypoxemic ARF,640,0.02432720085145203
2,Cluster 2: Low-flow oxygen / No ARF,28,Mixed ARF,90,0.0034210126197354415
2,Cluster 2: Low-flow oxygen / No ARF,28,No ARF,25406,0.9657138512999848
2,Cluster 2: Low-flow oxygen / No ARF,29,Hypercapnic ARF,168,0.006385890223506158
2,Cluster 2: Low-flow oxygen / No ARF,29,Hypoxemic ARF,578,0.021970503268967614
2,Cluster 2: Low-flow oxygen / No ARF,29,Mixed ARF,82,0.003116922609092291
2,Cluster 2: Low-flow oxygen / No ARF,29,No ARF,25480,0.9685266838984339
2,Cluster 2: Low-flow oxygen / No ARF,30,Hypercapnic ARF,165,0.0062718564695149765
2,Cluster 2: Low-flow oxygen / No ARF,30,Hypoxemic ARF,581,0.022084537022958796
2,Cluster 2: Low-flow oxygen / No ARF,30,Mixed ARF,78,0.002964877603770716
2,Cluster 2: Low-flow oxygen / No ARF,30,No ARF,25484,0.9686787289037555
2,Cluster 2: Low-flow oxygen / No ARF,31,Hypercapnic ARF,153,0.005815500399102969
2,Cluster 2: Low-flow oxygen / No ARF,31,Hypoxemic ARF,582,0.02212170740050933
2,Cluster 2: Low-flow oxygen / No ARF,31,Mixed ARF,77,0.0029267551028165266
2,Cluster 2: Low-flow oxygen / No ARF,31,No ARF,25497,0.9691360370975711
2,Cluster 2: Low-flow oxygen / No ARF,32,Hypercapnic ARF,151,0.005739698950889463
2,Cluster 2: Low-flow oxygen / No ARF,32,Hypoxemic ARF,599,0.022768739546905885
2,Cluster 2: Low-flow oxygen / No ARF,32,Mixed ARF,72,0.0027368100957883535
2,Cluster 2: Low-flow oxygen / No ARF,32,No ARF,25486,0.9687547514064163
2,Cluster 2: Low-flow oxygen / No ARF,33,Hypercapnic ARF,134,0.005093314075031358
2,Cluster 2: Low-flow oxygen / No ARF,33,Hypoxemic ARF,497,0.018890873845452127
2,Cluster 2: Low-flow oxygen / No ARF,33,Mixed ARF,67,0.002546657037515679
2,Cluster 2: Low-flow oxygen / No ARF,33,No ARF,25611,0.9734691550420008
2,Cluster 2: Low-flow oxygen / No ARF,34,Hypercapnic ARF,118,0.004485157170550002
2,Cluster 2: Low-flow oxygen / No ARF,34,Hypoxemic ARF,533,0.020259226880535178
2,Cluster 2: Low-flow oxygen / No ARF,34,Mixed ARF,63,0.00239461781139534
2,Cluster 2: Low-flow oxygen / No ARF,34,No ARF,25595,0.9728609981375195
2,Cluster 2: Low-flow oxygen / No ARF,35,Hypercapnic ARF,108,0.004105371193978789
2,Cluster 2: Low-flow oxygen / No ARF,35,Hypoxemic ARF,563,0.021401147983426464
2,Cluster 2: Low-flow oxygen / No ARF,35,Mixed ARF,72,0.0027369141293191925
2,Cluster 2: Low-flow oxygen / No ARF,35,No ARF,25564,0.9717565666932756
2,Cluster 2: Low-flow oxygen / No ARF,36,Hypercapnic ARF,105,0.0039910296856589
2,Cluster 2: Low-flow oxygen / No ARF,36,Hypoxemic ARF,554,0.02105743281766696
2,Cluster 2: Low-flow oxygen / No ARF,36,Mixed ARF,79,0.003002774715876696
2,Cluster 2: Low-flow oxygen / No ARF,36,No ARF,25571,0.9719487627807974
2,Cluster 2: Low-flow oxygen / No ARF,37,Hypercapnic ARF,102,0.0038770002660686457
2,Cluster 2: Low-flow oxygen / No ARF,37,Hypoxemic ARF,517,0.01965106997605382
2,Cluster 2: Low-flow oxygen / No ARF,37,Mixed ARF,93,0.0035349120072978826
2,Cluster 2: Low-flow oxygen / No ARF,37,No ARF,25597,0.9729370177505796
2,Cluster 2: Low-flow oxygen / No ARF,38,Hypercapnic ARF,104,0.003953170138360954
2,Cluster 2: Low-flow oxygen / No ARF,38,Hypoxemic ARF,486,0.018473468146571387
2,Cluster 2: Low-flow oxygen / No ARF,38,Mixed ARF,85,0.0032309563630834727
2,Cluster 2: Low-flow oxygen / No ARF,38,No ARF,25633,0.9743424053519842
2,Cluster 2: Low-flow oxygen / No ARF,39,Hypercapnic ARF,120,0.004561176783610172
2,Cluster 2: Low-flow oxygen / No ARF,39,Hypoxemic ARF,438,0.016648295260177127
2,Cluster 2: Low-flow oxygen / No ARF,39,Mixed ARF,90,0.0034208825877076287
2,Cluster 2: Low-flow oxygen / No ARF,39,No ARF,25661,0.9753696453685051
2,Cluster 2: Low-flow oxygen / No ARF,40,Hypercapnic ARF,131,0.004979284655441104
2,Cluster 2: Low-flow oxygen / No ARF,40,Hypoxemic ARF,430,0.01634421680793645
2,Cluster 2: Low-flow oxygen / No ARF,40,Mixed ARF,79,0.003002774715876696
2,Cluster 2: Low-flow oxygen / No ARF,40,No ARF,25669,0.9756737238207458
2,Cluster 2: Low-flow oxygen / No ARF,41,Hypercapnic ARF,126,0.00478923562279068
2,Cluster 2: Low-flow oxygen / No ARF,41,Hypoxemic ARF,362,0.013759549963890684
2,Cluster 2: Low-flow oxygen / No ARF,41,Mixed ARF,76,0.002888745296286442
2,Cluster 2: Low-flow oxygen / No ARF,41,No ARF,25745,0.9785624691170322
2,Cluster 2: Low-flow oxygen / No ARF,42,Hypercapnic ARF,126,0.004789599726308587
2,Cluster 2: Low-flow oxygen / No ARF,42,Hypoxemic ARF,339,0.012886304025544531
2,Cluster 2: Low-flow oxygen / No ARF,42,Mixed ARF,70,0.002660888736838104
2,Cluster 2: Low-flow oxygen / No ARF,42,No ARF,25772,0.9796632075113088
2,Cluster 2: Low-flow oxygen / No ARF,43,Hypercapnic ARF,128,0.004865625118789676
2,Cluster 2: Low-flow oxygen / No ARF,43,Hypoxemic ARF,319,0.012126050100733645
2,Cluster 2: Low-flow oxygen / No ARF,43,Mixed ARF,70,0.002660888736838104
2,Cluster 2: Low-flow oxygen / No ARF,43,No ARF,25790,0.9803474360436386
2,Cluster 2: Low-flow oxygen / No ARF,44,Hypercapnic ARF,129,0.0049034514216207995
2,Cluster 2: Low-flow oxygen / No ARF,44,Hypoxemic ARF,312,0.011859510415082864
2,Cluster 2: Low-flow oxygen / No ARF,44,Mixed ARF,63,0.002394708833814809
2,Cluster 2: Low-flow oxygen / No ARF,44,No ARF,25804,0.9808423293294816
2,Cluster 2: Low-flow oxygen / No ARF,45,Hypercapnic ARF,119,0.004523338908316862
2,Cluster 2: Low-flow oxygen / No ARF,45,Hypoxemic ARF,306,0.011631442907100501
2,Cluster 2: Low-flow oxygen / No ARF,45,Mixed ARF,64,0.002432720085145203
2,Cluster 2: Low-flow oxygen / No ARF,45,No ARF,25819,0.9814124980994374
2,Cluster 2: Low-flow oxygen / No ARF,46,Hypercapnic ARF,106,0.004029192641021743
2,Cluster 2: Low-flow oxygen / No ARF,46,Hypoxemic ARF,310,0.011783487912422078
2,Cluster 2: Low-flow oxygen / No ARF,46,Mixed ARF,73,0.002774821347118747
2,Cluster 2: Low-flow oxygen / No ARF,46,No ARF,25819,0.9814124980994374
2,Cluster 2: Low-flow oxygen / No ARF,47,Hypercapnic ARF,105,0.0039911813896913485
2,Cluster 2: Low-flow oxygen / No ARF,47,Hypoxemic ARF,299,0.011365364147787745
2,Cluster 2: Low-flow oxygen / No ARF,47,Mixed ARF,76,0.0028888551011099287
2,Cluster 2: Low-flow oxygen / No ARF,47,No ARF,25828,0.981754599361411
2,Cluster 2: Low-flow oxygen / No ARF,48,Hypercapnic ARF,101,0.0038391363843697734
2,Cluster 2: Low-flow oxygen / No ARF,48,Hypoxemic ARF,320,0.012163600425726015
2,Cluster 2: Low-flow oxygen / No ARF,48,Mixed ARF,74,0.002812832598449141
2,Cluster 2: Low-flow oxygen / No ARF,48,No ARF,25813,0.9811844305914551
2,Cluster 2: Low-flow oxygen / No ARF,49,Hypercapnic ARF,86,0.0032689676144138664
2,Cluster 2: Low-flow oxygen / No ARF,49,Hypoxemic ARF,288,0.010947240383153414
2,Cluster 2: Low-flow oxygen / No ARF,49,Mixed ARF,58,0.00220465257716284
2,Cluster 2: Low-flow oxygen / No ARF,49,No ARF,25876,0.9835791394252699
2,Cluster 2: Low-flow oxygen / No ARF,50,Hypercapnic ARF,79,0.00300288885510111
2,Cluster 2: Low-flow oxygen / No ARF,50,Hypoxemic ARF,268,0.010187015356545537
2,Cluster 2: Low-flow oxygen / No ARF,50,Mixed ARF,53,0.0020145963205108713
2,Cluster 2: Low-flow oxygen / No ARF,50,No ARF,25908,0.9847954994678425
2,Cluster 2: Low-flow oxygen / No ARF,51,Hypercapnic ARF,75,0.0028508438497795345
2,Cluster 2: Low-flow oxygen / No ARF,51,Hypoxemic ARF,240,0.009122700319294512
2,Cluster 2: Low-flow oxygen / No ARF,51,Mixed ARF,66,0.0025087425878059905
2,Cluster 2: Low-flow oxygen / No ARF,51,No ARF,25927,0.98551771324312
2,Cluster 2: Low-flow oxygen / No ARF,52,Hypercapnic ARF,85,0.003231079180446269
2,Cluster 2: Low-flow oxygen / No ARF,52,Hypoxemic ARF,252,0.009579199452617175
2,Cluster 2: Low-flow oxygen / No ARF,52,Mixed ARF,53,0.00201467290074885
2,Cluster 2: Low-flow oxygen / No ARF,52,No ARF,25917,0.9851750484661878
2,Cluster 2: Low-flow oxygen / No ARF,53,Hypercapnic ARF,78,0.0029649903067624586
2,Cluster 2: Low-flow oxygen / No ARF,53,Hypoxemic ARF,260,0.009883301022541528
2,Cluster 2: Low-flow oxygen / No ARF,53,Mixed ARF,41,0.001558520545862318
2,Cluster 2: Low-flow oxygen / No ARF,53,No ARF,25928,0.9855931881248337
2,Cluster 2: Low-flow oxygen / No ARF,54,Hypercapnic ARF,77,0.0029268663524403223
2,Cluster 2: Low-flow oxygen / No ARF,54,Hypoxemic ARF,256,0.009730880340580813
2,Cluster 2: Low-flow oxygen / No ARF,54,Mixed ARF,39,0.001482438801885358
2,Cluster 2: Low-flow oxygen / No ARF,54,No ARF,25936,0.9858598145050935
2,Cluster 2: Low-flow oxygen / No ARF,55,Hypercapnic ARF,83,0.0031549338604226853
2,Cluster 2: Low-flow oxygen / No ARF,55,Hypoxemic ARF,237,0.00900866656530333
2,Cluster 2: Low-flow oxygen / No ARF,55,Mixed ARF,36,0.0013684050478941767
2,Cluster 2: Low-flow oxygen / No ARF,55,No ARF,25952,0.9864679945263798
2,Cluster 2: Low-flow oxygen / No ARF,56,Hypercapnic ARF,100,0.0038011251330393797
2,Cluster 2: Low-flow oxygen / No ARF,56,Hypoxemic ARF,220,0.008362475292686635
2,Cluster 2: Low-flow oxygen / No ARF,56,Mixed ARF,38,0.0014444275505549643
2,Cluster 2: Low-flow oxygen / No ARF,56,No ARF,25950,0.986391972023719
2,Cluster 2: Low-flow oxygen / No ARF,57,Hypercapnic ARF,97,0.003687091379048198
2,Cluster 2: Low-flow oxygen / No ARF,57,Hypoxemic ARF,213,0.008096396533373879
2,Cluster 2: Low-flow oxygen / No ARF,57,Mixed ARF,41,0.0015584613045461456
2,Cluster 2: Low-flow oxygen / No ARF,57,No ARF,25957,0.9866580507830318
2,Cluster 2: Low-flow oxygen / No ARF,58,Hypercapnic ARF,81,0.0030789113577618975
2,Cluster 2: Low-flow oxygen / No ARF,58,Hypoxemic ARF,212,0.008058385282043485
2,Cluster 2: Low-flow oxygen / No ARF,58,Mixed ARF,41,0.0015584613045461456
2,Cluster 2: Low-flow oxygen / No ARF,58,No ARF,25974,0.9873042420556485
2,Cluster 2: Low-flow oxygen / No ARF,59,Hypercapnic ARF,88,0.003344990117074654
2,Cluster 2: Low-flow oxygen / No ARF,59,Hypoxemic ARF,213,0.008096396533373879
2,Cluster 2: Low-flow oxygen / No ARF,59,Mixed ARF,41,0.0015584613045461456
2,Cluster 2: Low-flow oxygen / No ARF,59,No ARF,25966,0.9870001520450054
2,Cluster 2: Low-flow oxygen / No ARF,60,Hypercapnic ARF,85,0.003230833555057205
2,Cluster 2: Low-flow oxygen / No ARF,60,Hypoxemic ARF,210,0.0079820593713178
2,Cluster 2: Low-flow oxygen / No ARF,60,Mixed ARF,40,0.0015203922612033905
2,Cluster 2: Low-flow oxygen / No ARF,60,No ARF,25974,0.9872667148124216
2,Cluster 2: Low-flow oxygen / No ARF,61,Hypercapnic ARF,84,0.0031930664842057246
2,Cluster 2: Low-flow oxygen / No ARF,61,Hypoxemic ARF,188,0.007146386893222337
2,Cluster 2: Low-flow oxygen / No ARF,61,Mixed ARF,42,0.0015965332421028623
2,Cluster 2: Low-flow oxygen / No ARF,61,No ARF,25993,0.9880640133804691
2,Cluster 2: Low-flow oxygen / No ARF,62,Hypercapnic ARF,78,0.002964877603770716
2,Cluster 2: Low-flow oxygen / No ARF,62,Hypoxemic ARF,182,0.006918047742131671
2,Cluster 2: Low-flow oxygen / No ARF,62,Mixed ARF,50,0.0019005625665196898
2,Cluster 2: Low-flow oxygen / No ARF,62,No ARF,25998,0.9882165120875779
2,Cluster 2: Low-flow oxygen / No ARF,63,Hypercapnic ARF,65,0.002470731336475597
2,Cluster 2: Low-flow oxygen / No ARF,63,Hypoxemic ARF,202,0.007678272768739547
2,Cluster 2: Low-flow oxygen / No ARF,63,Mixed ARF,52,0.001976585069180477
2,Cluster 2: Low-flow oxygen / No ARF,63,No ARF,25989,0.9878744108256043
2,Cluster 2: Low-flow oxygen / No ARF,64,Hypercapnic ARF,69,0.0026226766505758484
2,Cluster 2: Low-flow oxygen / No ARF,64,Hypoxemic ARF,201,0.007639971112547037
2,Cluster 2: Low-flow oxygen / No ARF,64,Mixed ARF,57,0.0021665589722148315
2,Cluster 2: Low-flow oxygen / No ARF,64,No ARF,25982,0.9875707932646622
2,Cluster 2: Low-flow oxygen / No ARF,65,Hypercapnic ARF,69,0.002622776341797172
2,Cluster 2: Low-flow oxygen / No ARF,65,Hypoxemic ARF,206,0.007830317774061122
2,Cluster 2: Low-flow oxygen / No ARF,65,Mixed ARF,56,0.002128630074502053
2,Cluster 2: Low-flow oxygen / No ARF,65,No ARF,25977,0.9874182758096397
2,Cluster 2: Low-flow oxygen / No ARF,66,Hypercapnic ARF,66,0.0025087425878059905
2,Cluster 2: Low-flow oxygen / No ARF,66,Hypoxemic ARF,217,0.008248441538695453
2,Cluster 2: Low-flow oxygen / No ARF,66,Mixed ARF,58,0.00220465257716284
2,Cluster 2: Low-flow oxygen / No ARF,66,No ARF,25967,0.9870381632963358
2,Cluster 2: Low-flow oxygen / No ARF,67,Hypercapnic ARF,65,0.002470731336475597
2,Cluster 2: Low-flow oxygen / No ARF,67,Hypoxemic ARF,210,0.007982362779382697
2,Cluster 2: Low-flow oxygen / No ARF,67,Mixed ARF,60,0.002280675079823628
2,Cluster 2: Low-flow oxygen / No ARF,67,No ARF,25973,0.9872662308043181
2,Cluster 2: Low-flow oxygen / No ARF,68,Hypercapnic ARF,60,0.002280675079823628
2,Cluster 2: Low-flow oxygen / No ARF,68,Hypoxemic ARF,204,0.007754295271400334
2,Cluster 2: Low-flow oxygen / No ARF,68,Mixed ARF,58,0.00220465257716284
2,Cluster 2: Low-flow oxygen / No ARF,68,No ARF,25986,0.9877603770716132
2,Cluster 2: Low-flow oxygen / No ARF,69,Hypercapnic ARF,68,0.0025847650904667783
2,Cluster 2: Low-flow oxygen / No ARF,69,Hypoxemic ARF,206,0.007830317774061122
2,Cluster 2: Low-flow oxygen / No ARF,69,Mixed ARF,55,0.0020906188231716587
2,Cluster 2: Low-flow oxygen / No ARF,69,No ARF,25979,0.9874942983123004
2,Cluster 2: Low-flow oxygen / No ARF,70,Hypercapnic ARF,67,0.002546753839136384
2,Cluster 2: Low-flow oxygen / No ARF,70,Hypoxemic ARF,186,0.007070092747453246
2,Cluster 2: Low-flow oxygen / No ARF,70,Mixed ARF,68,0.0025847650904667783
2,Cluster 2: Low-flow oxygen / No ARF,70,No ARF,25987,0.9877983883229436
2,Cluster 2: Low-flow oxygen / No ARF,71,Hypercapnic ARF,67,0.002546657037515679
2,Cluster 2: Low-flow oxygen / No ARF,71,Hypoxemic ARF,204,0.007754000532137291
2,Cluster 2: Low-flow oxygen / No ARF,71,Mixed ARF,62,0.0023566080048652554
2,Cluster 2: Low-flow oxygen / No ARF,71,No ARF,25976,0.9873427344254818
2,Cluster 2: Low-flow oxygen / No ARF,72,Hypercapnic ARF,65,0.002470825255635382
2,Cluster 2: Low-flow oxygen / No ARF,72,Hypoxemic ARF,183,0.006956323412019615
2,Cluster 2: Low-flow oxygen / No ARF,72,Mixed ARF,58,0.0022047363819515716
2,Cluster 2: Low-flow oxygen / No ARF,72,No ARF,26001,0.9883681149503935
3,Cluster 3: Noninvasive ventilation / No ARF,0,Hypercapnic ARF,68,0.005700871898054996
3,Cluster 3: Noninvasive ventilation / No ARF,0,Hypoxemic ARF,405,0.033953722334004025
3,Cluster 3: Noninvasive ventilation / No ARF,0,Mixed ARF,102,0.008551307847082495
3,Cluster 3: Noninvasive ventilation / No ARF,0,No ARF,11353,0.9517940979208585
3,Cluster 3: Noninvasive ventilation / No ARF,1,Hypercapnic ARF,137,0.0114865431374193
3,Cluster 3: Noninvasive ventilation / No ARF,1,Hypoxemic ARF,805,0.06749392135490903
3,Cluster 3: Noninvasive ventilation / No ARF,1,Mixed ARF,172,0.014421061457197954
3,Cluster 3: Noninvasive ventilation / No ARF,1,No ARF,10813,0.9065984740504737
3,Cluster 3: Noninvasive ventilation / No ARF,2,Hypercapnic ARF,178,0.014922870556673374
3,Cluster 3: Noninvasive ventilation / No ARF,2,Hypoxemic ARF,1019,0.08542924211938296
3,Cluster 3: Noninvasive ventilation / No ARF,2,Mixed ARF,241,0.020204560697518446
3,Cluster 3: Noninvasive ventilation / No ARF,2,No ARF,10490,0.8794433266264252
3,Cluster 3: Noninvasive ventilation / No ARF,3,Hypercapnic ARF,197,0.016517145971325566
3,Cluster 3: Noninvasive ventilation / No ARF,3,Hypoxemic ARF,1169,0.09801291188060703
3,Cluster 3: Noninvasive ventilation / No ARF,3,Mixed ARF,287,0.024063050222184957
3,Cluster 3: Noninvasive ventilation / No ARF,3,No ARF,10274,0.8614068919258825
3,Cluster 3: Noninvasive ventilation / No ARF,4,Hypercapnic ARF,208,0.01743942315754171
3,Cluster 3: Noninvasive ventilation / No ARF,4,Hypoxemic ARF,1283,0.10757105726502893
3,Cluster 3: Noninvasive ventilation / No ARF,4,Mixed ARF,317,0.02657835163913809
3,Cluster 3: Noninvasive ventilation / No ARF,4,No ARF,10119,0.8484111679382913
3,Cluster 3: Noninvasive ventilation / No ARF,5,Hypercapnic ARF,213,0.017858640060367234
3,Cluster 3: Noninvasive ventilation / No ARF,5,Hypoxemic ARF,1405,0.11779994969397166
3,Cluster 3: Noninvasive ventilation / No ARF,5,Mixed ARF,347,0.029093653056091223
3,Cluster 3: Noninvasive ventilation / No ARF,5,No ARF,9962,0.8352477571895699
3,Cluster 3: Noninvasive ventilation / No ARF,6,Hypercapnic ARF,206,0.017271736396411504
3,Cluster 3: Noninvasive ventilation / No ARF,6,Hypoxemic ARF,1486,0.12459126351974512
3,Cluster 3: Noninvasive ventilation / No ARF,6,Mixed ARF,382,0.03202817137586988
3,Cluster 3: Noninvasive ventilation / No ARF,6,No ARF,9853,0.8261088287079735
3,Cluster 3: Noninvasive ventilation / No ARF,7,Hypercapnic ARF,184,0.015427182023979207
3,Cluster 3: Noninvasive ventilation / No ARF,7,Hypoxemic ARF,1300,0.1089963947346357
3,Cluster 3: Noninvasive ventilation / No ARF,7,Mixed ARF,314,0.026326821497442778
3,Cluster 3: Noninvasive ventilation / No ARF,7,No ARF,10129,0.8492496017439423
3,Cluster 3: Noninvasive ventilation / No ARF,8,Hypercapnic ARF,162,0.01358262765154691
3,Cluster 3: Noninvasive ventilation / No ARF,8,Hypoxemic ARF,1077,0.09029932086861742
3,Cluster 3: Noninvasive ventilation / No ARF,8,Mixed ARF,270,0.022637712752578185
3,Cluster 3: Noninvasive ventilation / No ARF,8,No ARF,10418,0.8734803387272575
3,Cluster 3: Noninvasive ventilation / No ARF,9,Hypercapnic ARF,137,0.0114865431374193
3,Cluster 3: Noninvasive ventilation / No ARF,9,Hypoxemic ARF,1001,0.0839272239456695
3,Cluster 3: Noninvasive ventilation / No ARF,9,Mixed ARF,244,0.02045778485788547
3,Cluster 3: Noninvasive ventilation / No ARF,9,No ARF,10545,0.8841284480590257
3,Cluster 3: Noninvasive ventilation / No ARF,10,Hypercapnic ARF,132,0.011067326234593779
3,Cluster 3: Noninvasive ventilation / No ARF,10,Hypoxemic ARF,961,0.08057348872306531
3,Cluster 3: Noninvasive ventilation / No ARF,10,Mixed ARF,208,0.01743942315754171
3,Cluster 3: Noninvasive ventilation / No ARF,10,No ARF,10626,0.8909197618847992
3,Cluster 3: Noninvasive ventilation / No ARF,11,Hypercapnic ARF,109,0.009138928481596378
3,Cluster 3: Noninvasive ventilation / No ARF,11,Hypoxemic ARF,914,0.07663284983650541
3,Cluster 3: Noninvasive ventilation / No ARF,11,Mixed ARF,198,0.01660098935189067
3,Cluster 3: Noninvasive ventilation / No ARF,11,No ARF,10706,0.8976272323300075
3,Cluster 3: Noninvasive ventilation / No ARF,12,Hypercapnic ARF,104,0.008718980549966466
3,Cluster 3: Noninvasive ventilation / No ARF,12,Hypoxemic ARF,870,0.07293762575452717
3,Cluster 3: Noninvasive ventilation / No ARF,12,Mixed ARF,184,0.015425888665325285
3,Cluster 3: Noninvasive ventilation / No ARF,12,No ARF,10770,0.9029175050301811
3,Cluster 3: Noninvasive ventilation / No ARF,13,Hypercapnic ARF,104,0.008719711578770856
