pooled_cluster,pooled_cluster_label,h,rs,n,prop
1,Cluster 1: Room air / No ARF,71,Invasive ventilation,125,0.006180469715698393
1,Cluster 1: Room air / No ARF,71,Low-flow oxygen,1071,0.05295426452410383
1,Cluster 1: Room air / No ARF,71,Noninvasive ventilation,157,0.007762669962917182
1,Cluster 1: Room air / No ARF,71,Other support,46,0.0022744128553770088
1,Cluster 1: Room air / No ARF,71,Room air,18826,0.9308281829419036
1,Cluster 1: Room air / No ARF,72,Invasive ventilation,123,0.006080980867157759
1,Cluster 1: Room air / No ARF,72,Low-flow oxygen,1096,0.054185000247194345
1,Cluster 1: Room air / No ARF,72,Noninvasive ventilation,150,0.007415830325802146
1,Cluster 1: Room air / No ARF,72,Other support,43,0.002125871360063282
1,Cluster 1: Room air / No ARF,72,Room air,18815,0.9301923171997825
2,Cluster 2: Low-flow oxygen / No ARF,0,Invasive ventilation,3589,0.13642238102478332
2,Cluster 2: Low-flow oxygen / No ARF,0,Low-flow oxygen,13434,0.5106431503725103
2,Cluster 2: Low-flow oxygen / No ARF,0,Noninvasive ventilation,7618,0.28956971263493997
2,Cluster 2: Low-flow oxygen / No ARF,0,Other support,487,0.01851147939790178
2,Cluster 2: Low-flow oxygen / No ARF,0,Room air,1180,0.04485327656986468
2,Cluster 2: Low-flow oxygen / No ARF,1,Invasive ventilation,3578,0.136004257260149
2,Cluster 2: Low-flow oxygen / No ARF,1,Low-flow oxygen,13700,0.520754143226395
2,Cluster 2: Low-flow oxygen / No ARF,1,Noninvasive ventilation,7419,0.28200547362019157
2,Cluster 2: Low-flow oxygen / No ARF,1,Other support,479,0.01820738938725863
2,Cluster 2: Low-flow oxygen / No ARF,1,Room air,1132,0.04302873650600578
2,Cluster 2: Low-flow oxygen / No ARF,2,Invasive ventilation,3567,0.13558613349551468
2,Cluster 2: Low-flow oxygen / No ARF,2,Low-flow oxygen,13884,0.5277482134711875
2,Cluster 2: Low-flow oxygen / No ARF,2,Noninvasive ventilation,7270,0.2763417971719629
2,Cluster 2: Low-flow oxygen / No ARF,2,Other support,488,0.018549490649232173
2,Cluster 2: Low-flow oxygen / No ARF,2,Room air,1099,0.04177436521210278
2,Cluster 2: Low-flow oxygen / No ARF,3,Invasive ventilation,3512,0.13350058919679172
2,Cluster 2: Low-flow oxygen / No ARF,3,Low-flow oxygen,14162,0.538335804158589
2,Cluster 2: Low-flow oxygen / No ARF,3,Noninvasive ventilation,7071,0.26878777511688906
2,Cluster 2: Low-flow oxygen / No ARF,3,Other support,487,0.018512183069145094
2,Cluster 2: Low-flow oxygen / No ARF,3,Room air,1075,0.040863648458585165
2,Cluster 2: Low-flow oxygen / No ARF,4,Invasive ventilation,3465,0.1317089858598145
2,Cluster 2: Low-flow oxygen / No ARF,4,Low-flow oxygen,14447,0.5491485479701992
2,Cluster 2: Low-flow oxygen / No ARF,4,Noninvasive ventilation,6833,0.25973088034058084
2,Cluster 2: Low-flow oxygen / No ARF,4,Other support,483,0.018359434392580205
2,Cluster 2: Low-flow oxygen / No ARF,4,Room air,1080,0.0410521514368253
2,Cluster 2: Low-flow oxygen / No ARF,5,Invasive ventilation,3418,0.12992739575018056
2,Cluster 2: Low-flow oxygen / No ARF,5,Low-flow oxygen,14720,0.5595468886608127
2,Cluster 2: Low-flow oxygen / No ARF,5,Noninvasive ventilation,6631,0.2520621887710495
2,Cluster 2: Low-flow oxygen / No ARF,5,Other support,473,0.017980005321777473
2,Cluster 2: Low-flow oxygen / No ARF,5,Room air,1065,0.040483521496179724
2,Cluster 2: Low-flow oxygen / No ARF,6,Invasive ventilation,3356,0.1275706085832668
2,Cluster 2: Low-flow oxygen / No ARF,6,Low-flow oxygen,15084,0.5733835100923709
2,Cluster 2: Low-flow oxygen / No ARF,6,Noninvasive ventilation,6337,0.2408864560763295
2,Cluster 2: Low-flow oxygen / No ARF,6,Other support,480,0.018246094195461283
2,Cluster 2: Low-flow oxygen / No ARF,6,Room air,1050,0.03991333105257156
2,Cluster 2: Low-flow oxygen / No ARF,7,Invasive ventilation,3322,0.1262733769195682
2,Cluster 2: Low-flow oxygen / No ARF,7,Low-flow oxygen,15280,0.5808119203284172
2,Cluster 2: Low-flow oxygen / No ARF,7,Noninvasive ventilation,6155,0.2339592519385738
2,Cluster 2: Low-flow oxygen / No ARF,7,Other support,476,0.018093355633267447
2,Cluster 2: Low-flow oxygen / No ARF,7,Room air,1075,0.04086209518017333
2,Cluster 2: Low-flow oxygen / No ARF,8,Invasive ventilation,3258,0.12384065683442298
2,Cluster 2: Low-flow oxygen / No ARF,8,Low-flow oxygen,15489,0.5887562718564695
2,Cluster 2: Low-flow oxygen / No ARF,8,Noninvasive ventilation,5969,0.22688915919112057
2,Cluster 2: Low-flow oxygen / No ARF,8,Other support,472,0.01794131062794587
2,Cluster 2: Low-flow oxygen / No ARF,8,Room air,1120,0.04257260149004105
2,Cluster 2: Low-flow oxygen / No ARF,9,Invasive ventilation,3191,0.1212939029952866
2,Cluster 2: Low-flow oxygen / No ARF,9,Low-flow oxygen,15792,0.6002736810095788
2,Cluster 2: Low-flow oxygen / No ARF,9,Noninvasive ventilation,5699,0.21662612133191425
2,Cluster 2: Low-flow oxygen / No ARF,9,Other support,476,0.018093355633267447
2,Cluster 2: Low-flow oxygen / No ARF,9,Room air,1150,0.043712939029952866
2,Cluster 2: Low-flow oxygen / No ARF,10,Invasive ventilation,3134,0.11913179001786597
2,Cluster 2: Low-flow oxygen / No ARF,10,Low-flow oxygen,16016,0.6088113429885582
2,Cluster 2: Low-flow oxygen / No ARF,10,Noninvasive ventilation,5484,0.20846162618314518
2,Cluster 2: Low-flow oxygen / No ARF,10,Other support,482,0.018322119587942373
2,Cluster 2: Low-flow oxygen / No ARF,10,Room air,1191,0.04527312122248831
2,Cluster 2: Low-flow oxygen / No ARF,11,Invasive ventilation,3055,0.11612437281435305
2,Cluster 2: Low-flow oxygen / No ARF,11,Low-flow oxygen,16366,0.6220921392732248
2,Cluster 2: Low-flow oxygen / No ARF,11,Noninvasive ventilation,5203,0.19777254067203892
2,Cluster 2: Low-flow oxygen / No ARF,11,Other support,479,0.01820738938725863
2,Cluster 2: Low-flow oxygen / No ARF,11,Room air,1205,0.045803557853124524
2,Cluster 2: Low-flow oxygen / No ARF,12,Invasive ventilation,2992,0.11372966398053824
2,Cluster 2: Low-flow oxygen / No ARF,12,Low-flow oxygen,16634,0.6322791546297704
2,Cluster 2: Low-flow oxygen / No ARF,12,Noninvasive ventilation,4957,0.18842177284476205
2,Cluster 2: Low-flow oxygen / No ARF,12,Other support,483,0.018359434392580205
2,Cluster 2: Low-flow oxygen / No ARF,12,Room air,1242,0.04720997415234909
2,Cluster 2: Low-flow oxygen / No ARF,13,Invasive ventilation,2927,0.11126316189607328
2,Cluster 2: Low-flow oxygen / No ARF,13,Low-flow oxygen,16900,0.6424145664651993
2,Cluster 2: Low-flow oxygen / No ARF,13,Noninvasive ventilation,4729,0.1797620405215342
2,Cluster 2: Low-flow oxygen / No ARF,13,Other support,485,0.018436157676664004
2,Cluster 2: Low-flow oxygen / No ARF,13,Room air,1266,0.04812407344052914
2,Cluster 2: Low-flow oxygen / No ARF,14,Invasive ventilation,2835,0.10776189752166641
2,Cluster 2: Low-flow oxygen / No ARF,14,Low-flow oxygen,17253,0.6558081192032842
2,Cluster 2: Low-flow oxygen / No ARF,14,Noninvasive ventilation,4515,0.171620799756728
2,Cluster 2: Low-flow oxygen / No ARF,14,Other support,480,0.018245400638589024
2,Cluster 2: Low-flow oxygen / No ARF,14,Room air,1225,0.0465637828797324
2,Cluster 2: Low-flow oxygen / No ARF,15,Invasive ventilation,2760,0.10491105367188688
2,Cluster 2: Low-flow oxygen / No ARF,15,Low-flow oxygen,17548,0.6670214383457503
2,Cluster 2: Low-flow oxygen / No ARF,15,Noninvasive ventilation,4243,0.16128173939486087
2,Cluster 2: Low-flow oxygen / No ARF,15,Other support,511,0.01942374942983123
2,Cluster 2: Low-flow oxygen / No ARF,15,Room air,1246,0.04736201915767067
2,Cluster 2: Low-flow oxygen / No ARF,16,Invasive ventilation,2669,0.10145202980082105
2,Cluster 2: Low-flow oxygen / No ARF,16,Low-flow oxygen,17786,0.676068116162384
2,Cluster 2: Low-flow oxygen / No ARF,16,Noninvasive ventilation,4067,0.15459175916071158
2,Cluster 2: Low-flow oxygen / No ARF,16,Other support,501,0.01904363691652729
2,Cluster 2: Low-flow oxygen / No ARF,16,Room air,1285,0.048844457959556026
2,Cluster 2: Low-flow oxygen / No ARF,17,Invasive ventilation,2553,0.09704272464649537
2,Cluster 2: Low-flow oxygen / No ARF,17,Low-flow oxygen,18037,0.6856089402463129
2,Cluster 2: Low-flow oxygen / No ARF,17,Noninvasive ventilation,3876,0.14733161015660637
2,Cluster 2: Low-flow oxygen / No ARF,17,Other support,513,0.019499771932492017
2,Cluster 2: Low-flow oxygen / No ARF,17,Room air,1329,0.050516953018093357
2,Cluster 2: Low-flow oxygen / No ARF,18,Invasive ventilation,2450,0.09312402599870767
2,Cluster 2: Low-flow oxygen / No ARF,18,Low-flow oxygen,18300,0.6955794595005511
2,Cluster 2: Low-flow oxygen / No ARF,18,Noninvasive ventilation,3684,0.14002812725683225
2,Cluster 2: Low-flow oxygen / No ARF,18,Other support,504,0.01915694249116272
2,Cluster 2: Low-flow oxygen / No ARF,18,Room air,1371,0.052111444752746205
2,Cluster 2: Low-flow oxygen / No ARF,19,Invasive ventilation,2334,0.08871826060513913
2,Cluster 2: Low-flow oxygen / No ARF,19,Low-flow oxygen,18451,0.701345598297096
2,Cluster 2: Low-flow oxygen / No ARF,19,Noninvasive ventilation,3626,0.1378287973240079
2,Cluster 2: Low-flow oxygen / No ARF,19,Other support,485,0.018435456895240992
2,Cluster 2: Low-flow oxygen / No ARF,19,Room air,1412,0.05367188687851604
2,Cluster 2: Low-flow oxygen / No ARF,20,Invasive ventilation,2221,0.08442298920480462
2,Cluster 2: Low-flow oxygen / No ARF,20,Low-flow oxygen,18742,0.7124068724342405
2,Cluster 2: Low-flow oxygen / No ARF,20,Noninvasive ventilation,3469,0.1318610308651361
2,Cluster 2: Low-flow oxygen / No ARF,20,Other support,475,0.018055344381937052
2,Cluster 2: Low-flow oxygen / No ARF,20,Room air,1401,0.05325376311388171
2,Cluster 2: Low-flow oxygen / No ARF,21,Invasive ventilation,2122,0.08065987532309564
2,Cluster 2: Low-flow oxygen / No ARF,21,Low-flow oxygen,18926,0.719400942679033
2,Cluster 2: Low-flow oxygen / No ARF,21,Noninvasive ventilation,3364,0.12786984947544472
2,Cluster 2: Low-flow oxygen / No ARF,21,Other support,480,0.018245400638589024
2,Cluster 2: Low-flow oxygen / No ARF,21,Room air,1416,0.05382393188383761
2,Cluster 2: Low-flow oxygen / No ARF,22,Invasive ventilation,2032,0.07723592686913223
2,Cluster 2: Low-flow oxygen / No ARF,22,Low-flow oxygen,19062,0.7245429320764757
2,Cluster 2: Low-flow oxygen / No ARF,22,Noninvasive ventilation,3296,0.1252803223231594
2,Cluster 2: Low-flow oxygen / No ARF,22,Other support,491,0.018662815006271618
2,Cluster 2: Low-flow oxygen / No ARF,22,Room air,1428,0.05427800372496104
2,Cluster 2: Low-flow oxygen / No ARF,23,Invasive ventilation,1928,0.07328290699000342
2,Cluster 2: Low-flow oxygen / No ARF,23,Low-flow oxygen,19394,0.7371621878444639
2,Cluster 2: Low-flow oxygen / No ARF,23,Noninvasive ventilation,3154,0.11988292979588734
2,Cluster 2: Low-flow oxygen / No ARF,23,Other support,506,0.01923296210422289
2,Cluster 2: Low-flow oxygen / No ARF,23,Room air,1327,0.05043901326542248
2,Cluster 2: Low-flow oxygen / No ARF,24,Invasive ventilation,1852,0.0703968374638893
2,Cluster 2: Low-flow oxygen / No ARF,24,Low-flow oxygen,19473,0.7401930971567584
2,Cluster 2: Low-flow oxygen / No ARF,24,Noninvasive ventilation,3138,0.11927930667477574
2,Cluster 2: Low-flow oxygen / No ARF,24,Other support,513,0.019499771932492017
2,Cluster 2: Low-flow oxygen / No ARF,24,Room air,1332,0.05063098677208454
2,Cluster 2: Low-flow oxygen / No ARF,25,Invasive ventilation,1790,0.06803755368885173
2,Cluster 2: Low-flow oxygen / No ARF,25,Low-flow oxygen,19631,0.7461705119920939
2,Cluster 2: Low-flow oxygen / No ARF,25,Noninvasive ventilation,3095,0.11764035121061234
2,Cluster 2: Low-flow oxygen / No ARF,25,Other support,475,0.01805465810179026
2,Cluster 2: Low-flow oxygen / No ARF,25,Room air,1318,0.050096925006651714
2,Cluster 2: Low-flow oxygen / No ARF,26,Invasive ventilation,1717,0.06526779944501464
2,Cluster 2: Low-flow oxygen / No ARF,26,Low-flow oxygen,19727,0.7498764587372182
2,Cluster 2: Low-flow oxygen / No ARF,26,Noninvasive ventilation,3080,0.11707910442087657
2,Cluster 2: Low-flow oxygen / No ARF,26,Other support,484,0.018398144980423463
2,Cluster 2: Low-flow oxygen / No ARF,26,Room air,1299,0.0493784924164671
2,Cluster 2: Low-flow oxygen / No ARF,27,Invasive ventilation,1638,0.062262429679185036
2,Cluster 2: Low-flow oxygen / No ARF,27,Low-flow oxygen,19842,0.7542192488976737
2,Cluster 2: Low-flow oxygen / No ARF,27,Noninvasive ventilation,3036,0.11540215903907557
2,Cluster 2: Low-flow oxygen / No ARF,27,Other support,499,0.018967614413866504
2,Cluster 2: Low-flow oxygen / No ARF,27,Room air,1293,0.04914854797019918
2,Cluster 2: Low-flow oxygen / No ARF,28,Invasive ventilation,1571,0.05971567584004865
2,Cluster 2: Low-flow oxygen / No ARF,28,Low-flow oxygen,19945,0.7581344077847043
2,Cluster 2: Low-flow oxygen / No ARF,28,Noninvasive ventilation,3009,0.11437585525315494
2,Cluster 2: Low-flow oxygen / No ARF,28,Other support,509,0.019347726927170444
2,Cluster 2: Low-flow oxygen / No ARF,28,Room air,1274,0.0484263341949217
2,Cluster 2: Low-flow oxygen / No ARF,29,Invasive ventilation,1503,0.057133082449538145
2,Cluster 2: Low-flow oxygen / No ARF,29,Low-flow oxygen,20038,0.7616984072680275
2,Cluster 2: Low-flow oxygen / No ARF,29,Noninvasive ventilation,2957,0.11240354278328962
2,Cluster 2: Low-flow oxygen / No ARF,29,Other support,502,0.01908237351275326
2,Cluster 2: Low-flow oxygen / No ARF,29,Room air,1307,0.04968259398639145
2,Cluster 2: Low-flow oxygen / No ARF,30,Invasive ventilation,1439,0.05469819066443667
2,Cluster 2: Low-flow oxygen / No ARF,30,Low-flow oxygen,20207,0.7680933556332674
2,Cluster 2: Low-flow oxygen / No ARF,30,Noninvasive ventilation,2887,0.1097384825908469
2,Cluster 2: Low-flow oxygen / No ARF,30,Other support,499,0.018967614413866504
2,Cluster 2: Low-flow oxygen / No ARF,30,Room air,1276,0.04850235669758248
2,Cluster 2: Low-flow oxygen / No ARF,31,Invasive ventilation,1368,0.051999391819978716
2,Cluster 2: Low-flow oxygen / No ARF,31,Low-flow oxygen,20334,0.7729207845522275
2,Cluster 2: Low-flow oxygen / No ARF,31,Noninvasive ventilation,2797,0.10631746997111145
2,Cluster 2: Low-flow oxygen / No ARF,31,Other support,501,0.01904363691652729
2,Cluster 2: Low-flow oxygen / No ARF,31,Room air,1308,0.049718716740155086
2,Cluster 2: Low-flow oxygen / No ARF,32,Invasive ventilation,1320,0.05017485175611981
2,Cluster 2: Low-flow oxygen / No ARF,32,Low-flow oxygen,20373,0.7744032233541128
2,Cluster 2: Low-flow oxygen / No ARF,32,Noninvasive ventilation,2758,0.10483503116922609
2,Cluster 2: Low-flow oxygen / No ARF,32,Other support,497,0.018891591911205718
2,Cluster 2: Low-flow oxygen / No ARF,32,Room air,1360,0.05169530180933556
2,Cluster 2: Low-flow oxygen / No ARF,33,Invasive ventilation,1272,0.04835031169226091
2,Cluster 2: Low-flow oxygen / No ARF,33,Low-flow oxygen,20442,0.77702599969591
2,Cluster 2: Low-flow oxygen / No ARF,33,Noninvasive ventilation,2689,0.10221225482742892
2,Cluster 2: Low-flow oxygen / No ARF,33,Other support,510,0.019385738178500835
2,Cluster 2: Low-flow oxygen / No ARF,33,Room air,1395,0.05302569560589935
2,Cluster 2: Low-flow oxygen / No ARF,34,Invasive ventilation,1191,0.045271400334499015
2,Cluster 2: Low-flow oxygen / No ARF,34,Low-flow oxygen,20592,0.782727687395469
2,Cluster 2: Low-flow oxygen / No ARF,34,Noninvasive ventilation,2597,0.09871521970503269
2,Cluster 2: Low-flow oxygen / No ARF,34,Other support,528,0.020069940702447924
2,Cluster 2: Low-flow oxygen / No ARF,34,Room air,1400,0.053215751862551314
2,Cluster 2: Low-flow oxygen / No ARF,35,Invasive ventilation,1124,0.042724646495362624
2,Cluster 2: Low-flow oxygen / No ARF,35,Low-flow oxygen,20747,0.7886194313516801
2,Cluster 2: Low-flow oxygen / No ARF,35,Noninvasive ventilation,2521,0.09582636460392276
2,Cluster 2: Low-flow oxygen / No ARF,35,Other support,508,0.01930971567584005
2,Cluster 2: Low-flow oxygen / No ARF,35,Room air,1408,0.05351984187319447
2,Cluster 2: Low-flow oxygen / No ARF,36,Invasive ventilation,1070,0.04067049298719069
2,Cluster 2: Low-flow oxygen / No ARF,36,Low-flow oxygen,20863,0.7929985936371584
2,Cluster 2: Low-flow oxygen / No ARF,36,Noninvasive ventilation,2415,0.0917936827701547
2,Cluster 2: Low-flow oxygen / No ARF,36,Other support,516,0.019613060169523737
2,Cluster 2: Low-flow oxygen / No ARF,36,Room air,1445,0.05492417043597248
2,Cluster 2: Low-flow oxygen / No ARF,37,Invasive ventilation,1022,0.03884749885966246
2,Cluster 2: Low-flow oxygen / No ARF,37,Low-flow oxygen,20957,0.7966017941310628
2,Cluster 2: Low-flow oxygen / No ARF,37,Noninvasive ventilation,2308,0.08772996807054888
2,Cluster 2: Low-flow oxygen / No ARF,37,Other support,519,0.01972783944047438
2,Cluster 2: Low-flow oxygen / No ARF,37,Room air,1502,0.057092899498251484
2,Cluster 2: Low-flow oxygen / No ARF,38,Invasive ventilation,956,0.03633875627185647
2,Cluster 2: Low-flow oxygen / No ARF,38,Low-flow oxygen,21108,0.8023414930819522
2,Cluster 2: Low-flow oxygen / No ARF,38,Noninvasive ventilation,2110,0.08020374030713091
2,Cluster 2: Low-flow oxygen / No ARF,38,Other support,550,0.02090618823171659
2,Cluster 2: Low-flow oxygen / No ARF,38,Room air,1584,0.060209822107343776
2,Cluster 2: Low-flow oxygen / No ARF,39,Invasive ventilation,862,0.032764453228933066
2,Cluster 2: Low-flow oxygen / No ARF,39,Low-flow oxygen,21302,0.8096848987038656
2,Cluster 2: Low-flow oxygen / No ARF,39,Noninvasive ventilation,1982,0.075335436542628
2,Cluster 2: Low-flow oxygen / No ARF,39,Other support,522,0.019841119008704246
2,Cluster 2: Low-flow oxygen / No ARF,39,Room air,1641,0.062374092515869096
2,Cluster 2: Low-flow oxygen / No ARF,40,Invasive ventilation,796,0.03025580599794747
2,Cluster 2: Low-flow oxygen / No ARF,40,Low-flow oxygen,21342,0.811205290965069
2,Cluster 2: Low-flow oxygen / No ARF,40,Noninvasive ventilation,1921,0.07301683834429283
2,Cluster 2: Low-flow oxygen / No ARF,40,Other support,503,0.019118932684632634
2,Cluster 2: Low-flow oxygen / No ARF,40,Room air,1747,0.06640313200805809
2,Cluster 2: Low-flow oxygen / No ARF,41,Invasive ventilation,736,0.027975217606142386
2,Cluster 2: Low-flow oxygen / No ARF,41,Low-flow oxygen,21489,0.8167927325249914
2,Cluster 2: Low-flow oxygen / No ARF,41,Noninvasive ventilation,1837,0.0698240145957657
2,Cluster 2: Low-flow oxygen / No ARF,41,Other support,507,0.019270971910752974
2,Cluster 2: Low-flow oxygen / No ARF,41,Room air,1740,0.06613706336234748
2,Cluster 2: Low-flow oxygen / No ARF,42,Invasive ventilation,687,0.02611372966398054
2,Cluster 2: Low-flow oxygen / No ARF,42,Low-flow oxygen,21472,0.8161775885662156
2,Cluster 2: Low-flow oxygen / No ARF,42,Noninvasive ventilation,1781,0.06769803861943136
2,Cluster 2: Low-flow oxygen / No ARF,42,Other support,520,0.019765850691804775
2,Cluster 2: Low-flow oxygen / No ARF,42,Room air,1848,0.07024479245856774
2,Cluster 2: Low-flow oxygen / No ARF,43,Invasive ventilation,617,0.023452942070852974
2,Cluster 2: Low-flow oxygen / No ARF,43,Low-flow oxygen,21449,0.8153033297856166
2,Cluster 2: Low-flow oxygen / No ARF,43,Noninvasive ventilation,1727,0.06564543104759009
2,Cluster 2: Low-flow oxygen / No ARF,43,Other support,543,0.02064010947240383
2,Cluster 2: Low-flow oxygen / No ARF,43,Room air,1972,0.07495818762353657
2,Cluster 2: Low-flow oxygen / No ARF,44,Invasive ventilation,559,0.021249097198464288
2,Cluster 2: Low-flow oxygen / No ARF,44,Low-flow oxygen,21468,0.8160565628920059
2,Cluster 2: Low-flow oxygen / No ARF,44,Noninvasive ventilation,1682,0.06393735507659558
2,Cluster 2: Low-flow oxygen / No ARF,44,Other support,532,0.02022275439996959
2,Cluster 2: Low-flow oxygen / No ARF,44,Room air,2066,0.0785342304329646
2,Cluster 2: Low-flow oxygen / No ARF,45,Invasive ventilation,518,0.01969057665260197
2,Cluster 2: Low-flow oxygen / No ARF,45,Low-flow oxygen,21492,0.816968867601779
2,Cluster 2: Low-flow oxygen / No ARF,45,Noninvasive ventilation,1661,0.06313908845554415
2,Cluster 2: Low-flow oxygen / No ARF,45,Other support,524,0.019918652830045236
2,Cluster 2: Low-flow oxygen / No ARF,45,Room air,2112,0.08028281446002965
2,Cluster 2: Low-flow oxygen / No ARF,46,Invasive ventilation,446,0.016952373712417805
2,Cluster 2: Low-flow oxygen / No ARF,46,Low-flow oxygen,21463,0.8158044775552092
2,Cluster 2: Low-flow oxygen / No ARF,46,Noninvasive ventilation,1630,0.06195598464403816
2,Cluster 2: Low-flow oxygen / No ARF,46,Other support,535,0.020335246493595346
2,Cluster 2: Low-flow oxygen / No ARF,46,Room air,2235,0.08495191759473944
2,Cluster 2: Low-flow oxygen / No ARF,47,Invasive ventilation,436,0.016572905580051697
2,Cluster 2: Low-flow oxygen / No ARF,47,Low-flow oxygen,21341,0.811198114641934
2,Cluster 2: Low-flow oxygen / No ARF,47,Noninvasive ventilation,1652,0.06279458719781056
2,Cluster 2: Low-flow oxygen / No ARF,47,Other support,548,0.0208301657290558
2,Cluster 2: Low-flow oxygen / No ARF,47,Room air,2331,0.08860422685114794
2,Cluster 2: Low-flow oxygen / No ARF,48,Invasive ventilation,374,0.01421620799756728
2,Cluster 2: Low-flow oxygen / No ARF,48,Low-flow oxygen,21279,0.8088414170594496
2,Cluster 2: Low-flow oxygen / No ARF,48,Noninvasive ventilation,1684,0.06401094724038316
2,Cluster 2: Low-flow oxygen / No ARF,48,Other support,551,0.02094419948304698
2,Cluster 2: Low-flow oxygen / No ARF,48,Room air,2420,0.09198722821955299
2,Cluster 2: Low-flow oxygen / No ARF,49,Invasive ventilation,349,0.013265422478999582
2,Cluster 2: Low-flow oxygen / No ARF,49,Low-flow oxygen,21262,0.8081645064426622
2,Cluster 2: Low-flow oxygen / No ARF,49,Noninvasive ventilation,1708,0.06492074955338477
2,Cluster 2: Low-flow oxygen / No ARF,49,Other support,520,0.019765099395644078
2,Cluster 2: Low-flow oxygen / No ARF,49,Room air,2470,0.09388422212930936
2,Cluster 2: Low-flow oxygen / No ARF,50,Invasive ventilation,315,0.011973544169074046
2,Cluster 2: Low-flow oxygen / No ARF,50,Low-flow oxygen,21192,0.8055344381937053
2,Cluster 2: Low-flow oxygen / No ARF,50,Noninvasive ventilation,1738,0.06606355481222442
2,Cluster 2: Low-flow oxygen / No ARF,50,Other support,556,0.021134255739698952
2,Cluster 2: Low-flow oxygen / No ARF,50,Room air,2507,0.09529420708529725
2,Cluster 2: Low-flow oxygen / No ARF,51,Invasive ventilation,270,0.010262647763122886
2,Cluster 2: Low-flow oxygen / No ARF,51,Low-flow oxygen,21207,0.8060739670835075
2,Cluster 2: Low-flow oxygen / No ARF,51,Noninvasive ventilation,1733,0.06587099471663689
2,Cluster 2: Low-flow oxygen / No ARF,51,Other support,542,0.02060131513930594
2,Cluster 2: Low-flow oxygen / No ARF,51,Room air,2557,0.09719107529742674
2,Cluster 2: Low-flow oxygen / No ARF,52,Invasive ventilation,264,0.010034588923942376
2,Cluster 2: Low-flow oxygen / No ARF,52,Low-flow oxygen,21141,0.803565319852522
2,Cluster 2: Low-flow oxygen / No ARF,52,Noninvasive ventilation,1760,0.06689725949294918
2,Cluster 2: Low-flow oxygen / No ARF,52,Other support,533,0.020259226880535178
2,Cluster 2: Low-flow oxygen / No ARF,52,Room air,2611,0.09924360485005132
2,Cluster 2: Low-flow oxygen / No ARF,53,Invasive ventilation,245,0.009313110578933364
2,Cluster 2: Low-flow oxygen / No ARF,53,Low-flow oxygen,21039,0.7997491162048124
2,Cluster 2: Low-flow oxygen / No ARF,53,Noninvasive ventilation,1777,0.0675485612194473
2,Cluster 2: Low-flow oxygen / No ARF,53,Other support,535,0.020336792488691222
2,Cluster 2: Low-flow oxygen / No ARF,53,Room air,2711,0.10305241950811571
2,Cluster 2: Low-flow oxygen / No ARF,54,Invasive ventilation,201,0.0076402615174091535
2,Cluster 2: Low-flow oxygen / No ARF,54,Low-flow oxygen,20951,0.7963737266230805
2,Cluster 2: Low-flow oxygen / No ARF,54,Noninvasive ventilation,1800,0.06842025239470884
2,Cluster 2: Low-flow oxygen / No ARF,54,Other support,574,0.021818458263646038
2,Cluster 2: Low-flow oxygen / No ARF,54,Room air,2782,0.10574730120115554
2,Cluster 2: Low-flow oxygen / No ARF,55,Invasive ventilation,162,0.0061575886578737315
2,Cluster 2: Low-flow oxygen / No ARF,55,Low-flow oxygen,20893,0.794138887833061
2,Cluster 2: Low-flow oxygen / No ARF,55,Noninvasive ventilation,1838,0.06986202440229579
2,Cluster 2: Low-flow oxygen / No ARF,55,Other support,563,0.021399521076437722
2,Cluster 2: Low-flow oxygen / No ARF,55,Room air,2853,0.10844197803033183
2,Cluster 2: Low-flow oxygen / No ARF,56,Invasive ventilation,157,0.005967993309765462
2,Cluster 2: Low-flow oxygen / No ARF,56,Low-flow oxygen,20795,0.7904740183221196
2,Cluster 2: Low-flow oxygen / No ARF,56,Noninvasive ventilation,1802,0.0684988786254609
2,Cluster 2: Low-flow oxygen / No ARF,56,Other support,563,0.021401147983426464
2,Cluster 2: Low-flow oxygen / No ARF,56,Room air,2990,0.11365796175922759
2,Cluster 2: Low-flow oxygen / No ARF,57,Invasive ventilation,129,0.0049034514216207995
2,Cluster 2: Low-flow oxygen / No ARF,57,Low-flow oxygen,20655,0.7851223962292838
2,Cluster 2: Low-flow oxygen / No ARF,57,Noninvasive ventilation,1755,0.0667097460848411
2,Cluster 2: Low-flow oxygen / No ARF,57,Other support,551,0.02094419948304698
2,Cluster 2: Low-flow oxygen / No ARF,57,Room air,3218,0.12232020678120724
2,Cluster 2: Low-flow oxygen / No ARF,58,Invasive ventilation,125,0.004751406416299225
2,Cluster 2: Low-flow oxygen / No ARF,58,Low-flow oxygen,20587,0.7825376311388171
2,Cluster 2: Low-flow oxygen / No ARF,58,Noninvasive ventilation,1715,0.06518929603162536
2,Cluster 2: Low-flow oxygen / No ARF,58,Other support,539,0.020488064467082255
2,Cluster 2: Low-flow oxygen / No ARF,58,Room air,3342,0.12703360194617608
2,Cluster 2: Low-flow oxygen / No ARF,59,Invasive ventilation,128,0.004865440170290406
2,Cluster 2: Low-flow oxygen / No ARF,59,Low-flow oxygen,20521,0.780028888551011
2,Cluster 2: Low-flow oxygen / No ARF,59,Noninvasive ventilation,1681,0.06389691348639197
2,Cluster 2: Low-flow oxygen / No ARF,59,Other support,508,0.01930971567584005
