traj_cluster_ra,h,rs,n,prop
2,11,ROOM AIR,59,0.0893939393939394
2,12,IMV,61,0.09242424242424242
2,12,LOW_O2,455,0.6893939393939394
2,12,NIV,82,0.12424242424242424
2,12,ROOM AIR,62,0.09393939393939393
2,13,IMV,59,0.0893939393939394
2,13,LOW_O2,465,0.7045454545454546
2,13,NIV,72,0.10909090909090909
2,13,ROOM AIR,64,0.09696969696969697
2,14,IMV,56,0.08484848484848485
2,14,LOW_O2,473,0.7166666666666667
2,14,NIV,66,0.1
2,14,ROOM AIR,65,0.09848484848484848
2,15,IMV,54,0.08181818181818182
2,15,LOW_O2,480,0.7272727272727273
2,15,NIV,62,0.09393939393939393
2,15,ROOM AIR,64,0.09696969696969697
2,16,IMV,51,0.07727272727272727
2,16,LOW_O2,485,0.7348484848484849
2,16,NIV,60,0.09090909090909091
2,16,ROOM AIR,64,0.09696969696969697
2,17,IMV,48,0.07272727272727272
2,17,LOW_O2,488,0.7393939393939394
2,17,NIV,57,0.08636363636363636
2,17,ROOM AIR,67,0.10151515151515152
2,18,IMV,46,0.0696969696969697
2,18,LOW_O2,498,0.7545454545454545
2,18,NIV,54,0.08181818181818182
2,18,ROOM AIR,62,0.09393939393939393
2,19,IMV,45,0.06818181818181818
2,19,LOW_O2,508,0.7696969696969697
2,19,NIV,47,0.07121212121212121
2,19,ROOM AIR,60,0.09090909090909091
2,20,IMV,45,0.06818181818181818
2,20,LOW_O2,510,0.7727272727272727
2,20,NIV,44,0.06666666666666667
2,20,ROOM AIR,61,0.09242424242424242
2,21,IMV,43,0.06515151515151515
2,21,LOW_O2,514,0.7787878787878788
2,21,NIV,45,0.06818181818181818
2,21,ROOM AIR,58,0.08787878787878788
2,22,IMV,41,0.06212121212121212
2,22,LOW_O2,519,0.7863636363636364
2,22,NIV,44,0.06666666666666667
2,22,ROOM AIR,56,0.08484848484848485
2,23,IMV,38,0.05757575757575758
2,23,LOW_O2,519,0.7863636363636364
2,23,NIV,42,0.06363636363636363
2,23,ROOM AIR,61,0.09242424242424242
2,24,IMV,36,0.05454545454545454
2,24,LOW_O2,509,0.7712121212121212
2,24,NIV,48,0.07272727272727272
2,24,ROOM AIR,67,0.10151515151515152
2,25,IMV,36,0.05454545454545454
2,25,LOW_O2,512,0.7757575757575758
2,25,NIV,47,0.07121212121212121
2,25,ROOM AIR,65,0.09848484848484848
2,26,IMV,35,0.05303030303030303
2,26,LOW_O2,521,0.7893939393939394
2,26,NIV,42,0.06363636363636363
2,26,ROOM AIR,62,0.09393939393939393
2,27,IMV,35,0.05303030303030303
2,27,LOW_O2,526,0.796969696969697
2,27,NIV,44,0.06666666666666667
2,27,ROOM AIR,55,0.08333333333333333
2,28,IMV,34,0.051515151515151514
2,28,LOW_O2,529,0.8015151515151515
2,28,NIV,45,0.06818181818181818
2,28,ROOM AIR,52,0.07878787878787878
2,29,IMV,34,0.051515151515151514
2,29,LOW_O2,524,0.793939393939394
