traj_cluster_ra,h,rs,n,prop
2,55,OTHER,42,0.007622504537205082
2,55,ROOM AIR,556,0.10090744101633393
2,56,IMV,3757,0.6818511796733212
2,56,LOW_O2,617,0.11197822141560798
2,56,NIV,521,0.09455535390199638
2,56,OTHER,42,0.007622504537205082
2,56,ROOM AIR,573,0.10399274047186932
2,57,IMV,3739,0.678584392014519
2,57,LOW_O2,625,0.11343012704174228
2,57,NIV,511,0.09274047186932849
2,57,OTHER,42,0.007622504537205082
2,57,ROOM AIR,593,0.10762250453720508
2,58,IMV,3730,0.676950998185118
2,58,LOW_O2,626,0.11361161524500907
2,58,NIV,497,0.09019963702359346
