pooled_cluster,pooled_cluster_label,h,rs,n,prop
2,Cluster 2: Resolving ARF,0,Low-flow oxygen,2374,0.6074718526100307
2,Cluster 2: Resolving ARF,0,Noninvasive ventilation,918,0.23490276356192427
2,Cluster 2: Resolving ARF,0,Other support,51,0.013050153531218014
2,Cluster 2: Resolving ARF,0,Room air,223,0.05706243602865916
2,Cluster 2: Resolving ARF,1,Invasive ventilation,334,0.08546571136131013
2,Cluster 2: Resolving ARF,1,Low-flow oxygen,2402,0.6146366427840327
2,Cluster 2: Resolving ARF,1,Noninvasive ventilation,909,0.23259979529170932
2,Cluster 2: Resolving ARF,1,Other support,56,0.014329580348004094
2,Cluster 2: Resolving ARF,1,Room air,207,0.052968270214943707
2,Cluster 2: Resolving ARF,2,Invasive ventilation,329,0.08418628454452405
2,Cluster 2: Resolving ARF,2,Low-flow oxygen,2426,0.6207778915046059
2,Cluster 2: Resolving ARF,2,Noninvasive ventilation,893,0.22850562947799385
2,Cluster 2: Resolving ARF,2,Other support,60,0.015353121801432957
2,Cluster 2: Resolving ARF,2,Room air,200,0.0511770726714432
2,Cluster 2: Resolving ARF,3,Invasive ventilation,309,0.07906857727737973
2,Cluster 2: Resolving ARF,3,Low-flow oxygen,2482,0.6351074718526101
2,Cluster 2: Resolving ARF,3,Noninvasive ventilation,858,0.2195496417604913
2,Cluster 2: Resolving ARF,3,Other support,55,0.014073694984646877
2,Cluster 2: Resolving ARF,3,Room air,204,0.052200614124872056
2,Cluster 2: Resolving ARF,4,Invasive ventilation,301,0.07710040983606557
2,Cluster 2: Resolving ARF,4,Low-flow oxygen,2526,0.6470286885245902
2,Cluster 2: Resolving ARF,4,Noninvasive ventilation,834,0.21362704918032788
2,Cluster 2: Resolving ARF,4,Other support,51,0.013063524590163935
2,Cluster 2: Resolving ARF,4,Room air,192,0.04918032786885246
2,Cluster 2: Resolving ARF,5,Invasive ventilation,295,0.07552483358934972
2,Cluster 2: Resolving ARF,5,Low-flow oxygen,2574,0.6589861751152074
2,Cluster 2: Resolving ARF,5,Noninvasive ventilation,803,0.20558115719406042
2,Cluster 2: Resolving ARF,5,Other support,53,0.013568868407578085
2,Cluster 2: Resolving ARF,5,Room air,181,0.046338965693804406
2,Cluster 2: Resolving ARF,6,Invasive ventilation,290,0.07426376440460948
2,Cluster 2: Resolving ARF,6,Low-flow oxygen,2625,0.6722151088348272
2,Cluster 2: Resolving ARF,6,Noninvasive ventilation,759,0.19436619718309858
2,Cluster 2: Resolving ARF,6,Other support,52,0.013316261203585146
2,Cluster 2: Resolving ARF,6,Room air,179,0.04583866837387964
2,Cluster 2: Resolving ARF,7,Invasive ventilation,288,0.07373271889400922
2,Cluster 2: Resolving ARF,7,Low-flow oxygen,2681,0.6863799283154122
2,Cluster 2: Resolving ARF,7,Noninvasive ventilation,727,0.18612391193036354
2,Cluster 2: Resolving ARF,7,Other support,44,0.011264720942140297
2,Cluster 2: Resolving ARF,7,Room air,166,0.04249871991807476
2,Cluster 2: Resolving ARF,8,Invasive ventilation,287,0.07345789608395188
2,Cluster 2: Resolving ARF,8,Low-flow oxygen,2693,0.6892756590734579
2,Cluster 2: Resolving ARF,8,Noninvasive ventilation,702,0.17967750191963144
2,Cluster 2: Resolving ARF,8,Other support,49,0.012541592014333249
2,Cluster 2: Resolving ARF,8,Room air,176,0.04504735090862554
2,Cluster 2: Resolving ARF,9,Invasive ventilation,277,0.07091653865847414
2,Cluster 2: Resolving ARF,9,Low-flow oxygen,2715,0.695084485407066
2,Cluster 2: Resolving ARF,9,Noninvasive ventilation,673,0.17229902713773682
2,Cluster 2: Resolving ARF,9,Other support,64,0.01638504864311316
2,Cluster 2: Resolving ARF,9,Room air,177,0.04531490015360983
2,Cluster 2: Resolving ARF,10,Invasive ventilation,271,0.06938044034818229
2,Cluster 2: Resolving ARF,10,Low-flow oxygen,2743,0.7022529441884281
2,Cluster 2: Resolving ARF,10,Noninvasive ventilation,656,0.1679467485919099
2,Cluster 2: Resolving ARF,10,Other support,58,0.014848950332821301
2,Cluster 2: Resolving ARF,10,Room air,178,0.045570916538658475
2,Cluster 2: Resolving ARF,11,Invasive ventilation,264,0.06757102636293831
2,Cluster 2: Resolving ARF,11,Low-flow oxygen,2774,0.7100076785257231
2,Cluster 2: Resolving ARF,11,Noninvasive ventilation,641,0.16406449961607372
2,Cluster 2: Resolving ARF,11,Other support,53,0.013565395444074738
2,Cluster 2: Resolving ARF,11,Room air,175,0.04479140005119017
2,Cluster 2: Resolving ARF,12,Invasive ventilation,252,0.06449961607371385
2,Cluster 2: Resolving ARF,12,Low-flow oxygen,2803,0.7174302533913489
2,Cluster 2: Resolving ARF,12,Noninvasive ventilation,613,0.1568978756078833
2,Cluster 2: Resolving ARF,12,Other support,72,0.018428461735346815
2,Cluster 2: Resolving ARF,12,Room air,167,0.042743793191707194
2,Cluster 2: Resolving ARF,13,Invasive ventilation,248,0.06347581264397235
2,Cluster 2: Resolving ARF,13,Low-flow oxygen,2836,0.7258766316867161
2,Cluster 2: Resolving ARF,13,Noninvasive ventilation,579,0.14819554645508062
2,Cluster 2: Resolving ARF,13,Other support,62,0.01586895316099309
2,Cluster 2: Resolving ARF,13,Room air,182,0.04658305605323778
2,Cluster 2: Resolving ARF,14,Invasive ventilation,236,0.06035805626598466
2,Cluster 2: Resolving ARF,14,Low-flow oxygen,2875,0.7352941176470589
2,Cluster 2: Resolving ARF,14,Noninvasive ventilation,556,0.1421994884910486
2,Cluster 2: Resolving ARF,14,Other support,63,0.016112531969309462
2,Cluster 2: Resolving ARF,14,Room air,180,0.04603580562659847
2,Cluster 2: Resolving ARF,15,Invasive ventilation,225,0.05758894292295879
2,Cluster 2: Resolving ARF,15,Low-flow oxygen,2914,0.7458407985666752
2,Cluster 2: Resolving ARF,15,Noninvasive ventilation,531,0.13590990529818275
2,Cluster 2: Resolving ARF,15,Other support,58,0.0148451497312516
2,Cluster 2: Resolving ARF,15,Room air,179,0.04581520348093166
2,Cluster 2: Resolving ARF,16,Invasive ventilation,211,0.053991811668372566
2,Cluster 2: Resolving ARF,16,Low-flow oxygen,2941,0.7525588536335721
2,Cluster 2: Resolving ARF,16,Noninvasive ventilation,499,0.12768679631525076
2,Cluster 2: Resolving ARF,16,Other support,69,0.017656090071647902
2,Cluster 2: Resolving ARF,16,Room air,188,0.048106448311156604
2,Cluster 2: Resolving ARF,17,Invasive ventilation,191,0.048911651728553135
2,Cluster 2: Resolving ARF,17,Low-flow oxygen,2963,0.7587708066581306
2,Cluster 2: Resolving ARF,17,Noninvasive ventilation,490,0.12548015364916773
2,Cluster 2: Resolving ARF,17,Other support,74,0.018950064020486556
2,Cluster 2: Resolving ARF,17,Room air,187,0.04788732394366197
2,Cluster 2: Resolving ARF,18,Invasive ventilation,180,0.04610655737704918
2,Cluster 2: Resolving ARF,18,Low-flow oxygen,3013,0.7717725409836066
2,Cluster 2: Resolving ARF,18,Noninvasive ventilation,473,0.12115778688524591
2,Cluster 2: Resolving ARF,18,Other support,70,0.017930327868852458
2,Cluster 2: Resolving ARF,18,Room air,168,0.0430327868852459
2,Cluster 2: Resolving ARF,19,Invasive ventilation,169,0.04331112250128139
2,Cluster 2: Resolving ARF,19,Low-flow oxygen,3044,0.7801127626858022
2,Cluster 2: Resolving ARF,19,Noninvasive ventilation,448,0.11481291645310097
2,Cluster 2: Resolving ARF,19,Other support,65,0.01665812403895438
2,Cluster 2: Resolving ARF,19,Room air,176,0.0451050743208611
2,Cluster 2: Resolving ARF,20,Invasive ventilation,156,0.03996925441967717
2,Cluster 2: Resolving ARF,20,Low-flow oxygen,3063,0.7847809377401999
2,Cluster 2: Resolving ARF,20,Noninvasive ventilation,441,0.11299000768639508
2,Cluster 2: Resolving ARF,20,Other support,63,0.01614142966948501
2,Cluster 2: Resolving ARF,20,Room air,180,0.04611837048424289
2,Cluster 2: Resolving ARF,21,Invasive ventilation,149,0.038146441372247826
2,Cluster 2: Resolving ARF,21,Low-flow oxygen,3065,0.7846902201740912
2,Cluster 2: Resolving ARF,21,Noninvasive ventilation,447,0.11443932411674347
2,Cluster 2: Resolving ARF,21,Other support,72,0.018433179723502304
2,Cluster 2: Resolving ARF,21,Room air,173,0.04429083461341526
2,Cluster 2: Resolving ARF,22,Invasive ventilation,142,0.03636363636363636
2,Cluster 2: Resolving ARF,22,Low-flow oxygen,3092,0.7918053777208707
2,Cluster 2: Resolving ARF,22,Noninvasive ventilation,426,0.10909090909090909
2,Cluster 2: Resolving ARF,22,Other support,69,0.0176696542893726
2,Cluster 2: Resolving ARF,22,Room air,176,0.04507042253521127
2,Cluster 2: Resolving ARF,23,Invasive ventilation,138,0.0353483606557377
2,Cluster 2: Resolving ARF,23,Low-flow oxygen,3105,0.7953381147540983
2,Cluster 2: Resolving ARF,23,Noninvasive ventilation,417,0.10681352459016394
2,Cluster 2: Resolving ARF,23,Other support,69,0.01767418032786885
2,Cluster 2: Resolving ARF,23,Room air,175,0.044825819672131145
2,Cluster 2: Resolving ARF,24,Invasive ventilation,130,0.033299180327868855
2,Cluster 2: Resolving ARF,24,Low-flow oxygen,3116,0.798155737704918
2,Cluster 2: Resolving ARF,24,Noninvasive ventilation,405,0.10373975409836066
2,Cluster 2: Resolving ARF,24,Other support,75,0.019211065573770492
2,Cluster 2: Resolving ARF,24,Room air,178,0.04559426229508197
2,Cluster 2: Resolving ARF,25,Invasive ventilation,128,0.03278688524590164
2,Cluster 2: Resolving ARF,25,Low-flow oxygen,3139,0.804047131147541
2,Cluster 2: Resolving ARF,25,Noninvasive ventilation,393,0.10066598360655737
2,Cluster 2: Resolving ARF,25,Other support,72,0.018442622950819672
2,Cluster 2: Resolving ARF,25,Room air,172,0.04405737704918033
2,Cluster 2: Resolving ARF,26,Invasive ventilation,125,0.03199385717942155
2,Cluster 2: Resolving ARF,26,Low-flow oxygen,3153,0.8070130534937292
2,Cluster 2: Resolving ARF,26,Noninvasive ventilation,388,0.0993089326849245
2,Cluster 2: Resolving ARF,26,Other support,74,0.01894036345021756
2,Cluster 2: Resolving ARF,26,Room air,167,0.042743793191707194
2,Cluster 2: Resolving ARF,27,Invasive ventilation,120,0.03069838833461243
2,Cluster 2: Resolving ARF,27,Low-flow oxygen,3157,0.8076234331030954
2,Cluster 2: Resolving ARF,27,Noninvasive ventilation,389,0.09951394218470197
2,Cluster 2: Resolving ARF,27,Other support,83,0.021233051931440265
2,Cluster 2: Resolving ARF,27,Room air,160,0.04093118444614991
2,Cluster 2: Resolving ARF,28,Invasive ventilation,119,0.030427000767067246
2,Cluster 2: Resolving ARF,28,Low-flow oxygen,3165,0.8092559447711583
2,Cluster 2: Resolving ARF,28,Noninvasive ventilation,379,0.09690616210687804
2,Cluster 2: Resolving ARF,28,Other support,88,0.02250063922270519
2,Cluster 2: Resolving ARF,28,Room air,160,0.04091025313219126
2,Cluster 2: Resolving ARF,29,Invasive ventilation,121,0.030946291560102302
2,Cluster 2: Resolving ARF,29,Low-flow oxygen,3161,0.8084398976982097
2,Cluster 2: Resolving ARF,29,Noninvasive ventilation,382,0.09769820971867008
2,Cluster 2: Resolving ARF,29,Other support,82,0.020971867007672635
2,Cluster 2: Resolving ARF,29,Room air,164,0.04194373401534527
2,Cluster 2: Resolving ARF,30,Invasive ventilation,114,0.02916346891788181
2,Cluster 2: Resolving ARF,30,Low-flow oxygen,3195,0.8173445894090561
2,Cluster 2: Resolving ARF,30,Noninvasive ventilation,365,0.09337426451777948
2,Cluster 2: Resolving ARF,30,Other support,75,0.01918649270913277
2,Cluster 2: Resolving ARF,30,Room air,160,0.04093118444614991
2,Cluster 2: Resolving ARF,31,Invasive ventilation,107,0.027351738241308793
2,Cluster 2: Resolving ARF,31,Low-flow oxygen,3216,0.8220858895705522
2,Cluster 2: Resolving ARF,31,Noninvasive ventilation,355,0.09074642126789366
2,Cluster 2: Resolving ARF,31,Other support,72,0.018404907975460124
2,Cluster 2: Resolving ARF,31,Room air,162,0.04141104294478527
2,Cluster 2: Resolving ARF,32,Invasive ventilation,102,0.026053639846743294
2,Cluster 2: Resolving ARF,32,Low-flow oxygen,3225,0.8237547892720306
2,Cluster 2: Resolving ARF,32,Noninvasive ventilation,359,0.09169859514687101
2,Cluster 2: Resolving ARF,32,Other support,74,0.018901660280970626
2,Cluster 2: Resolving ARF,32,Room air,155,0.03959131545338442
2,Cluster 2: Resolving ARF,33,Invasive ventilation,101,0.025791624106230846
2,Cluster 2: Resolving ARF,33,Low-flow oxygen,3232,0.8253319713993871
2,Cluster 2: Resolving ARF,33,Noninvasive ventilation,345,0.08810010214504596
2,Cluster 2: Resolving ARF,33,Other support,84,0.021450459652706845
2,Cluster 2: Resolving ARF,33,Room air,154,0.03932584269662921
2,Cluster 2: Resolving ARF,34,Invasive ventilation,91,0.023232065356139902
2,Cluster 2: Resolving ARF,34,Low-flow oxygen,3250,0.8297166198621394
2,Cluster 2: Resolving ARF,34,Noninvasive ventilation,335,0.08552463620117437
2,Cluster 2: Resolving ARF,34,Other support,83,0.02118968598417156
2,Cluster 2: Resolving ARF,34,Room air,158,0.04033699259637478
2,Cluster 2: Resolving ARF,35,Invasive ventilation,88,0.022483392948390392
2,Cluster 2: Resolving ARF,35,Low-flow oxygen,3261,0.8331630045988758
2,Cluster 2: Resolving ARF,35,Noninvasive ventilation,329,0.08405723045477773
2,Cluster 2: Resolving ARF,35,Other support,76,0.019417475728155338
2,Cluster 2: Resolving ARF,35,Room air,160,0.040878896269800714
2,Cluster 2: Resolving ARF,36,Invasive ventilation,88,0.022489138768208537
2,Cluster 2: Resolving ARF,36,Low-flow oxygen,3277,0.8374648607206747
2,Cluster 2: Resolving ARF,36,Noninvasive ventilation,302,0.07717863531817021
2,Cluster 2: Resolving ARF,36,Other support,79,0.020189113212369027
2,Cluster 2: Resolving ARF,36,Room air,167,0.042678251980577564
2,Cluster 2: Resolving ARF,37,Invasive ventilation,80,0.020444671607462304
2,Cluster 2: Resolving ARF,37,Low-flow oxygen,3306,0.8448760541783797
2,Cluster 2: Resolving ARF,37,Noninvasive ventilation,291,0.07436749297214414
2,Cluster 2: Resolving ARF,37,Other support,71,0.018144646051622797
2,Cluster 2: Resolving ARF,37,Room air,165,0.042167135190391
2,Cluster 2: Resolving ARF,38,Invasive ventilation,77,0.019672968829841594
2,Cluster 2: Resolving ARF,38,Low-flow oxygen,3317,0.847470618293306
2,Cluster 2: Resolving ARF,38,Noninvasive ventilation,275,0.07026060296371998
2,Cluster 2: Resolving ARF,38,Other support,79,0.0201839550332141
2,Cluster 2: Resolving ARF,38,Room air,166,0.04241185487991824
2,Cluster 2: Resolving ARF,39,Invasive ventilation,72,0.018404907975460124
2,Cluster 2: Resolving ARF,39,Low-flow oxygen,3315,0.8473926380368099
2,Cluster 2: Resolving ARF,39,Noninvasive ventilation,268,0.06850715746421268
2,Cluster 2: Resolving ARF,39,Other support,85,0.0217280163599182
2,Cluster 2: Resolving ARF,39,Room air,172,0.04396728016359918
2,Cluster 2: Resolving ARF,40,Invasive ventilation,66,0.01685823754789272
2,Cluster 2: Resolving ARF,40,Low-flow oxygen,3320,0.8480204342273308
2,Cluster 2: Resolving ARF,40,Noninvasive ventilation,278,0.07100893997445722
2,Cluster 2: Resolving ARF,40,Other support,81,0.020689655172413793
2,Cluster 2: Resolving ARF,40,Room air,170,0.04342273307790549
2,Cluster 2: Resolving ARF,41,Invasive ventilation,67,0.01712241247124968
2,Cluster 2: Resolving ARF,41,Low-flow oxygen,3320,0.8484538717096857
2,Cluster 2: Resolving ARF,41,Noninvasive ventilation,276,0.07053411704574496
2,Cluster 2: Resolving ARF,41,Other support,88,0.022489138768208537
2,Cluster 2: Resolving ARF,41,Room air,162,0.04140046000511117
2,Cluster 2: Resolving ARF,42,Invasive ventilation,72,0.01839080459770115
2,Cluster 2: Resolving ARF,42,Low-flow oxygen,3319,0.8477650063856961
2,Cluster 2: Resolving ARF,42,Noninvasive ventilation,261,0.06666666666666667
2,Cluster 2: Resolving ARF,42,Other support,81,0.020689655172413793
2,Cluster 2: Resolving ARF,42,Room air,182,0.04648786717752235
2,Cluster 2: Resolving ARF,43,Invasive ventilation,70,0.01788451711803781
2,Cluster 2: Resolving ARF,43,Low-flow oxygen,3333,0.8515585079202862
2,Cluster 2: Resolving ARF,43,Noninvasive ventilation,250,0.06387327542156362
2,Cluster 2: Resolving ARF,43,Other support,77,0.019672968829841594
2,Cluster 2: Resolving ARF,43,Room air,184,0.04701073071027082
2,Cluster 2: Resolving ARF,44,Invasive ventilation,69,0.01763352926143624
2,Cluster 2: Resolving ARF,44,Low-flow oxygen,3344,0.8545872731919244
2,Cluster 2: Resolving ARF,44,Noninvasive ventilation,237,0.06056733963710708
2,Cluster 2: Resolving ARF,44,Other support,79,0.020189113212369027
2,Cluster 2: Resolving ARF,44,Room air,184,0.047022744697163305
2,Cluster 2: Resolving ARF,45,Invasive ventilation,63,0.016091954022988506
2,Cluster 2: Resolving ARF,45,Low-flow oxygen,3339,0.8528735632183908
2,Cluster 2: Resolving ARF,45,Noninvasive ventilation,230,0.05874840357598978
2,Cluster 2: Resolving ARF,45,Other support,84,0.021455938697318006
2,Cluster 2: Resolving ARF,45,Room air,199,0.0508301404853129
2,Cluster 2: Resolving ARF,46,Invasive ventilation,57,0.014574277678343135
2,Cluster 2: Resolving ARF,46,Low-flow oxygen,3334,0.8524673996420353
2,Cluster 2: Resolving ARF,46,Noninvasive ventilation,233,0.059575556123753516
2,Cluster 2: Resolving ARF,46,Other support,78,0.019943748401943236
2,Cluster 2: Resolving ARF,46,Room air,209,0.05343901815392483
2,Cluster 2: Resolving ARF,47,Invasive ventilation,60,0.015337423312883436
2,Cluster 2: Resolving ARF,47,Low-flow oxygen,3317,0.8479038854805726
2,Cluster 2: Resolving ARF,47,Noninvasive ventilation,233,0.05956032719836401
2,Cluster 2: Resolving ARF,47,Other support,81,0.020705521472392636
2,Cluster 2: Resolving ARF,47,Room air,221,0.05649284253578732
2,Cluster 2: Resolving ARF,48,Invasive ventilation,59,0.01507794531050345
2,Cluster 2: Resolving ARF,48,Low-flow oxygen,3300,0.8433427038078201
2,Cluster 2: Resolving ARF,48,Noninvasive ventilation,238,0.06082289803220036
2,Cluster 2: Resolving ARF,48,Other support,81,0.020700230002555584
2,Cluster 2: Resolving ARF,48,Room air,235,0.06005622284692052
2,Cluster 2: Resolving ARF,49,Invasive ventilation,56,0.01432225063938619
2,Cluster 2: Resolving ARF,49,Low-flow oxygen,3311,0.8468030690537084
2,Cluster 2: Resolving ARF,49,Noninvasive ventilation,243,0.062148337595907925
2,Cluster 2: Resolving ARF,49,Other support,77,0.01969309462915601
2,Cluster 2: Resolving ARF,49,Room air,223,0.05703324808184143
2,Cluster 2: Resolving ARF,50,Invasive ventilation,53,0.013561924257932446
2,Cluster 2: Resolving ARF,50,Low-flow oxygen,3298,0.8439099283520982
2,Cluster 2: Resolving ARF,50,Noninvasive ventilation,250,0.06397134083930399
2,Cluster 2: Resolving ARF,50,Other support,86,0.022006141248720572
2,Cluster 2: Resolving ARF,50,Room air,221,0.056550665301944726
2,Cluster 2: Resolving ARF,51,Invasive ventilation,51,0.013050153531218014
2,Cluster 2: Resolving ARF,51,Low-flow oxygen,3306,0.845957011258956
2,Cluster 2: Resolving ARF,51,Noninvasive ventilation,254,0.06499488229273286
2,Cluster 2: Resolving ARF,51,Other support,78,0.019959058341862845
2,Cluster 2: Resolving ARF,51,Room air,219,0.0560388945752303
2,Cluster 2: Resolving ARF,52,Invasive ventilation,52,0.01330603889457523
2,Cluster 2: Resolving ARF,52,Low-flow oxygen,3316,0.8485158648925282
2,Cluster 2: Resolving ARF,52,Noninvasive ventilation,242,0.06192425793244626
2,Cluster 2: Resolving ARF,52,Other support,81,0.020726714431934492
2,Cluster 2: Resolving ARF,52,Room air,217,0.055527123848515866
2,Cluster 2: Resolving ARF,53,Invasive ventilation,50,0.01278118609406953
2,Cluster 2: Resolving ARF,53,Low-flow oxygen,3303,0.8443251533742331
2,Cluster 2: Resolving ARF,53,Noninvasive ventilation,246,0.06288343558282208
2,Cluster 2: Resolving ARF,53,Other support,79,0.020194274028629857
2,Cluster 2: Resolving ARF,53,Room air,234,0.0598159509202454
2,Cluster 2: Resolving ARF,54,Invasive ventilation,52,0.013292433537832311
2,Cluster 2: Resolving ARF,54,Low-flow oxygen,3288,0.8404907975460123
2,Cluster 2: Resolving ARF,54,Noninvasive ventilation,251,0.06416155419222903
2,Cluster 2: Resolving ARF,54,Other support,92,0.023517382413087935
2,Cluster 2: Resolving ARF,54,Room air,229,0.05853783231083844
2,Cluster 2: Resolving ARF,55,Invasive ventilation,51,0.01303680981595092
2,Cluster 2: Resolving ARF,55,Low-flow oxygen,3294,0.8420245398773006
2,Cluster 2: Resolving ARF,55,Noninvasive ventilation,259,0.06620654396728017
2,Cluster 2: Resolving ARF,55,Other support,82,0.020961145194274028
2,Cluster 2: Resolving ARF,55,Room air,226,0.057770961145194276
2,Cluster 2: Resolving ARF,56,Invasive ventilation,53,0.013561924257932446
2,Cluster 2: Resolving ARF,56,Low-flow oxygen,3291,0.8421187308085978
2,Cluster 2: Resolving ARF,56,Noninvasive ventilation,245,0.0626919140225179
2,Cluster 2: Resolving ARF,56,Other support,81,0.020726714431934492
2,Cluster 2: Resolving ARF,56,Room air,238,0.0609007164790174
2,Cluster 2: Resolving ARF,57,Invasive ventilation,52,0.01330603889457523
2,Cluster 2: Resolving ARF,57,Low-flow oxygen,3254,0.8326509723643808
2,Cluster 2: Resolving ARF,57,Noninvasive ventilation,252,0.06448311156601842
2,Cluster 2: Resolving ARF,57,Other support,90,0.02302968270214944
2,Cluster 2: Resolving ARF,57,Room air,260,0.06653019447287616
2,Cluster 2: Resolving ARF,58,Invasive ventilation,53,0.013558454847787157
2,Cluster 2: Resolving ARF,58,Low-flow oxygen,3258,0.8334612432847276
2,Cluster 2: Resolving ARF,58,Noninvasive ventilation,245,0.06267587618316706
2,Cluster 2: Resolving ARF,58,Other support,87,0.022256331542594012
2,Cluster 2: Resolving ARF,58,Room air,266,0.06804809414172423
2,Cluster 2: Resolving ARF,59,Invasive ventilation,54,0.013817809621289662
2,Cluster 2: Resolving ARF,59,Low-flow oxygen,3235,0.8277891504605936
2,Cluster 2: Resolving ARF,59,Noninvasive ventilation,244,0.062436028659160696
2,Cluster 2: Resolving ARF,59,Other support,83,0.021238485158648925
2,Cluster 2: Resolving ARF,59,Room air,292,0.07471852610030706
2,Cluster 2: Resolving ARF,60,Invasive ventilation,57,0.014578005115089514
2,Cluster 2: Resolving ARF,60,Low-flow oxygen,3226,0.8250639386189258
2,Cluster 2: Resolving ARF,60,Noninvasive ventilation,234,0.059846547314578
2,Cluster 2: Resolving ARF,60,Other support,89,0.02276214833759591
2,Cluster 2: Resolving ARF,60,Room air,304,0.07774936061381074
2,Cluster 2: Resolving ARF,61,Invasive ventilation,57,0.014581734458940905
2,Cluster 2: Resolving ARF,61,Low-flow oxygen,3200,0.8186236889229982
2,Cluster 2: Resolving ARF,61,Noninvasive ventilation,241,0.0616525965720133
2,Cluster 2: Resolving ARF,61,Other support,79,0.020209772320286517
2,Cluster 2: Resolving ARF,61,Room air,332,0.08493220772576106
2,Cluster 2: Resolving ARF,62,Invasive ventilation,59,0.015085655842495525
2,Cluster 2: Resolving ARF,62,Low-flow oxygen,3180,0.8130912810023012
2,Cluster 2: Resolving ARF,62,Noninvasive ventilation,250,0.06392227051904883
2,Cluster 2: Resolving ARF,62,Other support,76,0.019432370237790847
2,Cluster 2: Resolving ARF,62,Room air,346,0.08846842239836358
2,Cluster 2: Resolving ARF,63,Invasive ventilation,60,0.015337423312883436
2,Cluster 2: Resolving ARF,63,Low-flow oxygen,3168,0.8098159509202454
2,Cluster 2: Resolving ARF,63,Noninvasive ventilation,242,0.061860940695296525
2,Cluster 2: Resolving ARF,63,Other support,82,0.020961145194274028
2,Cluster 2: Resolving ARF,63,Room air,360,0.09202453987730061
2,Cluster 2: Resolving ARF,64,Invasive ventilation,60,0.015353121801432957
2,Cluster 2: Resolving ARF,64,Low-flow oxygen,3147,0.8052712384851587
2,Cluster 2: Resolving ARF,64,Noninvasive ventilation,238,0.0609007164790174
2,Cluster 2: Resolving ARF,64,Other support,79,0.020214943705220062
2,Cluster 2: Resolving ARF,64,Room air,384,0.09825997952917093
2,Cluster 2: Resolving ARF,65,Invasive ventilation,60,0.015353121801432957
2,Cluster 2: Resolving ARF,65,Low-flow oxygen,3113,0.7965711361310133
2,Cluster 2: Resolving ARF,65,Noninvasive ventilation,236,0.06038894575230297
2,Cluster 2: Resolving ARF,65,Other support,85,0.02175025588536336
2,Cluster 2: Resolving ARF,65,Room air,414,0.10593654042988741
2,Cluster 2: Resolving ARF,66,Invasive ventilation,61,0.015609007164790174
2,Cluster 2: Resolving ARF,66,Low-flow oxygen,3085,0.7894063459570113
2,Cluster 2: Resolving ARF,66,Noninvasive ventilation,235,0.06013306038894575
2,Cluster 2: Resolving ARF,66,Other support,92,0.02354145342886387
2,Cluster 2: Resolving ARF,66,Room air,435,0.11131013306038895
2,Cluster 2: Resolving ARF,67,Invasive ventilation,64,0.016368286445012786
2,Cluster 2: Resolving ARF,67,Low-flow oxygen,3094,0.7913043478260869
2,Cluster 2: Resolving ARF,67,Noninvasive ventilation,218,0.055754475703324806
2,Cluster 2: Resolving ARF,67,Other support,84,0.021483375959079284
2,Cluster 2: Resolving ARF,67,Room air,450,0.11508951406649616
2,Cluster 2: Resolving ARF,68,Invasive ventilation,66,0.01687979539641944
2,Cluster 2: Resolving ARF,68,Low-flow oxygen,3071,0.7854219948849105
2,Cluster 2: Resolving ARF,68,Noninvasive ventilation,210,0.05370843989769821
2,Cluster 2: Resolving ARF,68,Other support,81,0.02071611253196931
2,Cluster 2: Resolving ARF,68,Room air,482,0.12327365728900255
2,Cluster 2: Resolving ARF,69,Invasive ventilation,68,0.017391304347826087
2,Cluster 2: Resolving ARF,69,Low-flow oxygen,3044,0.7785166240409207
2,Cluster 2: Resolving ARF,69,Noninvasive ventilation,216,0.05524296675191816
2,Cluster 2: Resolving ARF,69,Other support,89,0.02276214833759591
2,Cluster 2: Resolving ARF,69,Room air,493,0.12608695652173912
2,Cluster 2: Resolving ARF,70,Invasive ventilation,69,0.017651573292402148
2,Cluster 2: Resolving ARF,70,Low-flow oxygen,3027,0.7743668457405987
2,Cluster 2: Resolving ARF,70,Noninvasive ventilation,214,0.05474545919672551
2,Cluster 2: Resolving ARF,70,Other support,89,0.02276797134817089
2,Cluster 2: Resolving ARF,70,Room air,510,0.13046815042210283
2,Cluster 2: Resolving ARF,71,Invasive ventilation,67,0.017139933486825274
2,Cluster 2: Resolving ARF,71,Low-flow oxygen,3016,0.7715528268099258
2,Cluster 2: Resolving ARF,71,Noninvasive ventilation,222,0.056792018419033
2,Cluster 2: Resolving ARF,71,Other support,80,0.020465592223074956
2,Cluster 2: Resolving ARF,71,Room air,524,0.13404962906114096
2,Cluster 2: Resolving ARF,72,Invasive ventilation,68,0.017395753389613713
2,Cluster 2: Resolving ARF,72,Low-flow oxygen,2979,0.7620874904067536
2,Cluster 2: Resolving ARF,72,Noninvasive ventilation,227,0.05807111793297519
2,Cluster 2: Resolving ARF,72,Other support,90,0.023023791250959325
2,Cluster 2: Resolving ARF,72,Room air,545,0.13942184701969812
3,Cluster 3: Stable ARF,0,Invasive ventilation,41,0.03078078078078078
3,Cluster 3: Stable ARF,0,Low-flow oxygen,220,0.16516516516516516
3,Cluster 3: Stable ARF,0,Noninvasive ventilation,1049,0.7875375375375375
3,Cluster 3: Stable ARF,0,Other support,12,0.009009009009009009
3,Cluster 3: Stable ARF,0,Room air,10,0.0075075075075075074
