pooled_cluster,pooled_cluster_label,h,arf,n,prop
3,Cluster 3: Stable ARF,37,Mixed ARF,23,0.01717699775952203
3,Cluster 3: Stable ARF,37,No ARF,1249,0.9327856609410008
3,Cluster 3: Stable ARF,38,Hypercapnic ARF,11,0.008233532934131737
3,Cluster 3: Stable ARF,38,Hypoxemic ARF,46,0.0344311377245509
3,Cluster 3: Stable ARF,38,Mixed ARF,21,0.015718562874251496
3,Cluster 3: Stable ARF,38,No ARF,1258,0.9416167664670658
3,Cluster 3: Stable ARF,39,Hypercapnic ARF,13,0.009737827715355805
3,Cluster 3: Stable ARF,39,Hypoxemic ARF,47,0.03520599250936329
3,Cluster 3: Stable ARF,39,Mixed ARF,22,0.01647940074906367
3,Cluster 3: Stable ARF,39,No ARF,1253,0.9385767790262173
3,Cluster 3: Stable ARF,40,Hypercapnic ARF,15,0.011235955056179775
3,Cluster 3: Stable ARF,40,Hypoxemic ARF,53,0.039700374531835204
3,Cluster 3: Stable ARF,40,Mixed ARF,22,0.01647940074906367
3,Cluster 3: Stable ARF,40,No ARF,1245,0.9325842696629213
3,Cluster 3: Stable ARF,41,Hypercapnic ARF,15,0.011202389843166542
3,Cluster 3: Stable ARF,41,Hypoxemic ARF,65,0.04854368932038835
3,Cluster 3: Stable ARF,41,Mixed ARF,25,0.018670649738610903
3,Cluster 3: Stable ARF,41,No ARF,1234,0.9215832710978342
3,Cluster 3: Stable ARF,42,Hypercapnic ARF,12,0.008935219657483246
3,Cluster 3: Stable ARF,42,Hypoxemic ARF,66,0.049143708116157855
3,Cluster 3: Stable ARF,42,Mixed ARF,28,0.02084884586746091
3,Cluster 3: Stable ARF,42,No ARF,1237,0.921072226358898
3,Cluster 3: Stable ARF,43,Hypercapnic ARF,11,0.00818452380952381
3,Cluster 3: Stable ARF,43,Hypoxemic ARF,61,0.04538690476190476
3,Cluster 3: Stable ARF,43,Mixed ARF,30,0.022321428571428572
3,Cluster 3: Stable ARF,43,No ARF,1242,0.9241071428571429
3,Cluster 3: Stable ARF,44,Hypercapnic ARF,12,0.008935219657483246
3,Cluster 3: Stable ARF,44,Hypoxemic ARF,62,0.04616530156366344
3,Cluster 3: Stable ARF,44,Mixed ARF,30,0.022338049143708117
3,Cluster 3: Stable ARF,44,No ARF,1239,0.9225614296351452
3,Cluster 3: Stable ARF,45,Hypercapnic ARF,12,0.008935219657483246
3,Cluster 3: Stable ARF,45,Hypoxemic ARF,63,0.04690990320178704
3,Cluster 3: Stable ARF,45,Mixed ARF,33,0.024571854058078928
3,Cluster 3: Stable ARF,45,No ARF,1235,0.9195830230826508
3,Cluster 3: Stable ARF,46,Hypercapnic ARF,11,0.008190618019359643
3,Cluster 3: Stable ARF,46,Hypoxemic ARF,62,0.04616530156366344
3,Cluster 3: Stable ARF,46,Mixed ARF,32,0.023827252419955324
3,Cluster 3: Stable ARF,46,No ARF,1238,0.9218168279970216
3,Cluster 3: Stable ARF,47,Hypercapnic ARF,10,0.007446016381236039
3,Cluster 3: Stable ARF,47,Hypoxemic ARF,63,0.04690990320178704
3,Cluster 3: Stable ARF,47,Mixed ARF,32,0.023827252419955324
3,Cluster 3: Stable ARF,47,No ARF,1238,0.9218168279970216
3,Cluster 3: Stable ARF,48,Hypercapnic ARF,11,0.008190618019359643
3,Cluster 3: Stable ARF,48,Hypoxemic ARF,59,0.04393149664929263
3,Cluster 3: Stable ARF,48,Mixed ARF,30,0.022338049143708117
3,Cluster 3: Stable ARF,48,No ARF,1243,0.9255398361876396
3,Cluster 3: Stable ARF,49,Hypercapnic ARF,12,0.008935219657483246
3,Cluster 3: Stable ARF,49,Hypoxemic ARF,56,0.04169769173492182
3,Cluster 3: Stable ARF,49,Mixed ARF,32,0.023827252419955324
3,Cluster 3: Stable ARF,49,No ARF,1243,0.9255398361876396
3,Cluster 3: Stable ARF,50,Hypercapnic ARF,13,0.00967982129560685
3,Cluster 3: Stable ARF,50,Hypoxemic ARF,53,0.039463886820551006
3,Cluster 3: Stable ARF,50,Mixed ARF,33,0.024571854058078928
3,Cluster 3: Stable ARF,50,No ARF,1244,0.9262844378257632
3,Cluster 3: Stable ARF,51,Hypercapnic ARF,12,0.008968609865470852
3,Cluster 3: Stable ARF,51,Hypoxemic ARF,46,0.0343796711509716
3,Cluster 3: Stable ARF,51,Mixed ARF,31,0.023168908819133034
3,Cluster 3: Stable ARF,51,No ARF,1249,0.9334828101644245
3,Cluster 3: Stable ARF,52,Hypercapnic ARF,11,0.008221225710014948
3,Cluster 3: Stable ARF,52,Hypoxemic ARF,49,0.03662182361733931
3,Cluster 3: Stable ARF,52,Mixed ARF,28,0.02092675635276532
3,Cluster 3: Stable ARF,52,No ARF,1250,0.9342301943198804
3,Cluster 3: Stable ARF,53,Hypercapnic ARF,11,0.008221225710014948
3,Cluster 3: Stable ARF,53,Hypoxemic ARF,54,0.04035874439461883
3,Cluster 3: Stable ARF,53,Mixed ARF,27,0.020179372197309416
3,Cluster 3: Stable ARF,53,No ARF,1246,0.9312406576980568
3,Cluster 3: Stable ARF,54,Hypercapnic ARF,11,0.008221225710014948
3,Cluster 3: Stable ARF,54,Hypoxemic ARF,51,0.03811659192825112
3,Cluster 3: Stable ARF,54,Mixed ARF,28,0.02092675635276532
3,Cluster 3: Stable ARF,54,No ARF,1248,0.9327354260089686
3,Cluster 3: Stable ARF,55,Hypercapnic ARF,10,0.007473841554559043
3,Cluster 3: Stable ARF,55,Hypoxemic ARF,51,0.03811659192825112
3,Cluster 3: Stable ARF,55,Mixed ARF,29,0.021674140508221227
3,Cluster 3: Stable ARF,55,No ARF,1248,0.9327354260089686
3,Cluster 3: Stable ARF,56,Hypercapnic ARF,8,0.005979073243647235
3,Cluster 3: Stable ARF,56,Hypoxemic ARF,56,0.04185351270553064
3,Cluster 3: Stable ARF,56,Mixed ARF,27,0.020179372197309416
3,Cluster 3: Stable ARF,56,No ARF,1247,0.9319880418535127
3,Cluster 3: Stable ARF,57,Hypercapnic ARF,8,0.005961251862891207
3,Cluster 3: Stable ARF,57,Hypoxemic ARF,60,0.044709388971684055
3,Cluster 3: Stable ARF,57,Mixed ARF,29,0.021609538002980627
3,Cluster 3: Stable ARF,57,No ARF,1245,0.9277198211624441
3,Cluster 3: Stable ARF,58,Hypercapnic ARF,8,0.005956813104988831
3,Cluster 3: Stable ARF,58,Hypoxemic ARF,60,0.044676098287416234
3,Cluster 3: Stable ARF,58,Mixed ARF,28,0.02084884586746091
3,Cluster 3: Stable ARF,58,No ARF,1247,0.9285182427401341
3,Cluster 3: Stable ARF,59,Hypercapnic ARF,9,0.006711409395973154
3,Cluster 3: Stable ARF,59,Hypoxemic ARF,57,0.042505592841163314
3,Cluster 3: Stable ARF,59,Mixed ARF,26,0.019388516032811335
3,Cluster 3: Stable ARF,59,No ARF,1249,0.9313944817300522
3,Cluster 3: Stable ARF,60,Hypercapnic ARF,9,0.006711409395973154
3,Cluster 3: Stable ARF,60,Hypoxemic ARF,62,0.04623415361670395
3,Cluster 3: Stable ARF,60,Mixed ARF,25,0.018642803877703208
3,Cluster 3: Stable ARF,60,No ARF,1245,0.9284116331096197
3,Cluster 3: Stable ARF,61,Hypercapnic ARF,3,0.002243829468960359
3,Cluster 3: Stable ARF,61,Hypoxemic ARF,63,0.04712041884816754
3,Cluster 3: Stable ARF,61,Mixed ARF,29,0.02169035153328347
3,Cluster 3: Stable ARF,61,No ARF,1242,0.9289454001495886
3,Cluster 3: Stable ARF,62,Hypercapnic ARF,2,0.0014958863126402393
3,Cluster 3: Stable ARF,62,Hypoxemic ARF,62,0.04637247569184742
3,Cluster 3: Stable ARF,62,Mixed ARF,29,0.02169035153328347
3,Cluster 3: Stable ARF,62,No ARF,1244,0.9304412864622289
3,Cluster 3: Stable ARF,63,Hypercapnic ARF,2,0.0014958863126402393
3,Cluster 3: Stable ARF,63,Hypoxemic ARF,62,0.04637247569184742
3,Cluster 3: Stable ARF,63,Mixed ARF,31,0.02318623784592371
3,Cluster 3: Stable ARF,63,No ARF,1242,0.9289454001495886
3,Cluster 3: Stable ARF,64,Hypercapnic ARF,9,0.0067064083457526085
3,Cluster 3: Stable ARF,64,Hypoxemic ARF,58,0.043219076005961254
3,Cluster 3: Stable ARF,64,Mixed ARF,30,0.022354694485842028
3,Cluster 3: Stable ARF,64,No ARF,1245,0.9277198211624441
3,Cluster 3: Stable ARF,65,Hypercapnic ARF,9,0.0067064083457526085
3,Cluster 3: Stable ARF,65,Hypoxemic ARF,52,0.038748137108792845
3,Cluster 3: Stable ARF,65,Mixed ARF,31,0.023099850968703428
3,Cluster 3: Stable ARF,65,No ARF,1250,0.9314456035767511
3,Cluster 3: Stable ARF,66,Hypercapnic ARF,6,0.004484304932735426
3,Cluster 3: Stable ARF,66,Hypoxemic ARF,54,0.04035874439461883
3,Cluster 3: Stable ARF,66,Mixed ARF,32,0.02391629297458894
3,Cluster 3: Stable ARF,66,No ARF,1246,0.9312406576980568
3,Cluster 3: Stable ARF,67,Hypercapnic ARF,5,0.0037397157816005983
3,Cluster 3: Stable ARF,67,Hypoxemic ARF,51,0.0381451009723261
3,Cluster 3: Stable ARF,67,Mixed ARF,33,0.02468212415856395
3,Cluster 3: Stable ARF,67,No ARF,1248,0.9334330590875094
3,Cluster 3: Stable ARF,68,Hypercapnic ARF,4,0.0029917726252804786
3,Cluster 3: Stable ARF,68,Hypoxemic ARF,50,0.037397157816005985
3,Cluster 3: Stable ARF,68,Mixed ARF,27,0.02019446522064323
3,Cluster 3: Stable ARF,68,No ARF,1256,0.9394166043380703
3,Cluster 3: Stable ARF,69,Hypercapnic ARF,4,0.0029917726252804786
3,Cluster 3: Stable ARF,69,Hypoxemic ARF,49,0.03664921465968586
3,Cluster 3: Stable ARF,69,Mixed ARF,25,0.018698578908002993
3,Cluster 3: Stable ARF,69,No ARF,1259,0.9416604338070307
3,Cluster 3: Stable ARF,70,Hypercapnic ARF,3,0.002243829468960359
3,Cluster 3: Stable ARF,70,Hypoxemic ARF,48,0.03590127150336574
3,Cluster 3: Stable ARF,70,Mixed ARF,21,0.015706806282722512
3,Cluster 3: Stable ARF,70,No ARF,1265,0.9461480927449514
3,Cluster 3: Stable ARF,71,Hypercapnic ARF,2,0.0014947683109118087
3,Cluster 3: Stable ARF,71,Hypoxemic ARF,48,0.03587443946188341
3,Cluster 3: Stable ARF,71,Mixed ARF,23,0.0171898355754858
3,Cluster 3: Stable ARF,71,No ARF,1265,0.945440956651719
3,Cluster 3: Stable ARF,72,Hypercapnic ARF,2,0.0014947683109118087
3,Cluster 3: Stable ARF,72,Hypoxemic ARF,46,0.0343796711509716
3,Cluster 3: Stable ARF,72,Mixed ARF,22,0.016442451420029897
3,Cluster 3: Stable ARF,72,No ARF,1268,0.9476831091180867
4,Cluster 4: Persistent ARF,0,Hypercapnic ARF,56,0.034739454094292806
4,Cluster 4: Persistent ARF,0,Hypoxemic ARF,134,0.08312655086848635
4,Cluster 4: Persistent ARF,0,Mixed ARF,111,0.06885856079404466
4,Cluster 4: Persistent ARF,0,No ARF,1311,0.8132754342431762
4,Cluster 4: Persistent ARF,1,Hypercapnic ARF,81,0.05040448039825762
4,Cluster 4: Persistent ARF,1,Hypoxemic ARF,239,0.14872433105164903
4,Cluster 4: Persistent ARF,1,Mixed ARF,178,0.11076540136901059
4,Cluster 4: Persistent ARF,1,No ARF,1109,0.6901057871810827
4,Cluster 4: Persistent ARF,2,Hypercapnic ARF,85,0.052664188351920695
4,Cluster 4: Persistent ARF,2,Hypoxemic ARF,311,0.1926889714993804
4,Cluster 4: Persistent ARF,2,Mixed ARF,234,0.1449814126394052
4,Cluster 4: Persistent ARF,2,No ARF,984,0.6096654275092936
4,Cluster 4: Persistent ARF,3,Hypercapnic ARF,82,0.05077399380804953
4,Cluster 4: Persistent ARF,3,Hypoxemic ARF,355,0.21981424148606812
4,Cluster 4: Persistent ARF,3,Mixed ARF,268,0.16594427244582044
4,Cluster 4: Persistent ARF,3,No ARF,910,0.5634674922600619
4,Cluster 4: Persistent ARF,4,Hypercapnic ARF,82,0.050742574257425746
4,Cluster 4: Persistent ARF,4,Hypoxemic ARF,382,0.23638613861386137
4,Cluster 4: Persistent ARF,4,Mixed ARF,295,0.18254950495049505
4,Cluster 4: Persistent ARF,4,No ARF,857,0.5303217821782178
4,Cluster 4: Persistent ARF,5,Hypercapnic ARF,77,0.04764851485148515
4,Cluster 4: Persistent ARF,5,Hypoxemic ARF,405,0.2506188118811881
4,Cluster 4: Persistent ARF,5,Mixed ARF,316,0.19554455445544555
4,Cluster 4: Persistent ARF,5,No ARF,818,0.5061881188118812
4,Cluster 4: Persistent ARF,6,Hypercapnic ARF,75,0.04643962848297214
4,Cluster 4: Persistent ARF,6,Hypoxemic ARF,424,0.2625386996904025
4,Cluster 4: Persistent ARF,6,Mixed ARF,341,0.21114551083591332
4,Cluster 4: Persistent ARF,6,No ARF,775,0.47987616099071206
4,Cluster 4: Persistent ARF,7,Hypercapnic ARF,70,0.043316831683168314
4,Cluster 4: Persistent ARF,7,Hypoxemic ARF,430,0.2660891089108911
4,Cluster 4: Persistent ARF,7,Mixed ARF,277,0.17141089108910892
4,Cluster 4: Persistent ARF,7,No ARF,839,0.5191831683168316
4,Cluster 4: Persistent ARF,8,Hypercapnic ARF,54,0.03339517625231911
4,Cluster 4: Persistent ARF,8,Hypoxemic ARF,424,0.2622139764996908
4,Cluster 4: Persistent ARF,8,Mixed ARF,242,0.14965986394557823
4,Cluster 4: Persistent ARF,8,No ARF,897,0.5547309833024119
4,Cluster 4: Persistent ARF,9,Hypercapnic ARF,46,0.02844774273345702
4,Cluster 4: Persistent ARF,9,Hypoxemic ARF,408,0.2523191094619666
4,Cluster 4: Persistent ARF,9,Mixed ARF,213,0.13172541743970315
4,Cluster 4: Persistent ARF,9,No ARF,950,0.5875077303648732
4,Cluster 4: Persistent ARF,10,Hypercapnic ARF,44,0.027210884353741496
4,Cluster 4: Persistent ARF,10,Hypoxemic ARF,403,0.24922696351267778
4,Cluster 4: Persistent ARF,10,Mixed ARF,197,0.12183055040197897
4,Cluster 4: Persistent ARF,10,No ARF,973,0.6017316017316018
4,Cluster 4: Persistent ARF,11,Hypercapnic ARF,42,0.025974025974025976
4,Cluster 4: Persistent ARF,11,Hypoxemic ARF,394,0.24366110080395795
4,Cluster 4: Persistent ARF,11,Mixed ARF,171,0.10575139146567718
4,Cluster 4: Persistent ARF,11,No ARF,1010,0.6246134817563389
4,Cluster 4: Persistent ARF,12,Hypercapnic ARF,43,0.026592455163883734
4,Cluster 4: Persistent ARF,12,Hypoxemic ARF,370,0.22881880024737167
4,Cluster 4: Persistent ARF,12,Mixed ARF,162,0.10018552875695733
4,Cluster 4: Persistent ARF,12,No ARF,1042,0.6444032158317873
4,Cluster 4: Persistent ARF,13,Hypercapnic ARF,38,0.023485784919653894
4,Cluster 4: Persistent ARF,13,Hypoxemic ARF,369,0.2280593325092707
4,Cluster 4: Persistent ARF,13,Mixed ARF,156,0.09641532756489493
4,Cluster 4: Persistent ARF,13,No ARF,1055,0.6520395550061805
4,Cluster 4: Persistent ARF,14,Hypercapnic ARF,32,0.019765287214329835
4,Cluster 4: Persistent ARF,14,Hypoxemic ARF,368,0.22730080296479308
4,Cluster 4: Persistent ARF,14,Mixed ARF,146,0.09017912291537987
4,Cluster 4: Persistent ARF,14,No ARF,1073,0.6627547869054973
4,Cluster 4: Persistent ARF,15,Hypercapnic ARF,30,0.018575851393188854
4,Cluster 4: Persistent ARF,15,Hypoxemic ARF,362,0.2241486068111455
4,Cluster 4: Persistent ARF,15,Mixed ARF,143,0.08854489164086687
4,Cluster 4: Persistent ARF,15,No ARF,1080,0.6687306501547987
4,Cluster 4: Persistent ARF,16,Hypercapnic ARF,30,0.01855287569573284
4,Cluster 4: Persistent ARF,16,Hypoxemic ARF,351,0.21706864564007422
4,Cluster 4: Persistent ARF,16,Mixed ARF,135,0.08348794063079777
4,Cluster 4: Persistent ARF,16,No ARF,1101,0.6808905380333952
4,Cluster 4: Persistent ARF,17,Hypercapnic ARF,30,0.018541409147095178
4,Cluster 4: Persistent ARF,17,Hypoxemic ARF,356,0.2200247218788628
4,Cluster 4: Persistent ARF,17,Mixed ARF,122,0.0754017305315204
4,Cluster 4: Persistent ARF,17,No ARF,1110,0.6860321384425216
4,Cluster 4: Persistent ARF,18,Hypercapnic ARF,28,0.017316017316017316
4,Cluster 4: Persistent ARF,18,Hypoxemic ARF,358,0.22139764996907854
4,Cluster 4: Persistent ARF,18,Mixed ARF,127,0.07854050711193568
4,Cluster 4: Persistent ARF,18,No ARF,1104,0.6827458256029685
4,Cluster 4: Persistent ARF,19,Hypercapnic ARF,20,0.01240694789081886
4,Cluster 4: Persistent ARF,19,Hypoxemic ARF,362,0.22456575682382135
4,Cluster 4: Persistent ARF,19,Mixed ARF,125,0.07754342431761786
4,Cluster 4: Persistent ARF,19,No ARF,1105,0.6854838709677419
4,Cluster 4: Persistent ARF,20,Hypercapnic ARF,20,0.01240694789081886
4,Cluster 4: Persistent ARF,20,Hypoxemic ARF,352,0.21836228287841192
4,Cluster 4: Persistent ARF,20,Mixed ARF,120,0.07444168734491315
4,Cluster 4: Persistent ARF,20,No ARF,1120,0.6947890818858561
4,Cluster 4: Persistent ARF,21,Hypercapnic ARF,21,0.013019218846869188
4,Cluster 4: Persistent ARF,21,Hypoxemic ARF,340,0.21078735275883448
4,Cluster 4: Persistent ARF,21,Mixed ARF,117,0.07253564786112833
4,Cluster 4: Persistent ARF,21,No ARF,1135,0.703657780533168
4,Cluster 4: Persistent ARF,22,Hypercapnic ARF,25,0.015499070055796652
4,Cluster 4: Persistent ARF,22,Hypoxemic ARF,340,0.21078735275883448
4,Cluster 4: Persistent ARF,22,Mixed ARF,116,0.07191568505889646
4,Cluster 4: Persistent ARF,22,No ARF,1132,0.7017978921264724
4,Cluster 4: Persistent ARF,23,Hypercapnic ARF,29,0.017978921264724116
4,Cluster 4: Persistent ARF,23,Hypoxemic ARF,348,0.2157470551766894
4,Cluster 4: Persistent ARF,23,Mixed ARF,116,0.07191568505889646
4,Cluster 4: Persistent ARF,23,No ARF,1120,0.69435833849969
4,Cluster 4: Persistent ARF,24,Hypercapnic ARF,24,0.01488833746898263
4,Cluster 4: Persistent ARF,24,Hypoxemic ARF,338,0.20967741935483872
4,Cluster 4: Persistent ARF,24,Mixed ARF,115,0.07133995037220843
4,Cluster 4: Persistent ARF,24,No ARF,1135,0.7040942928039702
4,Cluster 4: Persistent ARF,25,Hypercapnic ARF,22,0.013639181649101054
4,Cluster 4: Persistent ARF,25,Hypoxemic ARF,342,0.2120272783632982
4,Cluster 4: Persistent ARF,25,Mixed ARF,116,0.07191568505889646
4,Cluster 4: Persistent ARF,25,No ARF,1133,0.7024178549287042
4,Cluster 4: Persistent ARF,26,Hypercapnic ARF,22,0.013639181649101054
4,Cluster 4: Persistent ARF,26,Hypoxemic ARF,334,0.20706757594544328
4,Cluster 4: Persistent ARF,26,Mixed ARF,113,0.07005579665220087
4,Cluster 4: Persistent ARF,26,No ARF,1144,0.7092374457532548
4,Cluster 4: Persistent ARF,27,Hypercapnic ARF,27,0.016697588126159554
4,Cluster 4: Persistent ARF,27,Hypoxemic ARF,333,0.20593692022263452
4,Cluster 4: Persistent ARF,27,Mixed ARF,109,0.06740878169449598
4,Cluster 4: Persistent ARF,27,No ARF,1148,0.70995670995671
4,Cluster 4: Persistent ARF,28,Hypercapnic ARF,25,0.015441630636195183
4,Cluster 4: Persistent ARF,28,Hypoxemic ARF,323,0.19950586781964175
4,Cluster 4: Persistent ARF,28,Mixed ARF,110,0.06794317479925881
4,Cluster 4: Persistent ARF,28,No ARF,1161,0.7171093267449042
4,Cluster 4: Persistent ARF,29,Hypercapnic ARF,21,0.012970969734403953
4,Cluster 4: Persistent ARF,29,Hypoxemic ARF,326,0.20135886349598517
4,Cluster 4: Persistent ARF,29,Mixed ARF,105,0.06485484867201977
4,Cluster 4: Persistent ARF,29,No ARF,1167,0.7208153180975911
4,Cluster 4: Persistent ARF,30,Hypercapnic ARF,20,0.012353304508956145
4,Cluster 4: Persistent ARF,30,Hypoxemic ARF,309,0.19085855466337245
4,Cluster 4: Persistent ARF,30,Mixed ARF,101,0.062384187770228534
4,Cluster 4: Persistent ARF,30,No ARF,1189,0.7344039530574429
4,Cluster 4: Persistent ARF,31,Hypercapnic ARF,21,0.012970969734403953
4,Cluster 4: Persistent ARF,31,Hypoxemic ARF,305,0.18838789376158122
4,Cluster 4: Persistent ARF,31,Mixed ARF,101,0.062384187770228534
4,Cluster 4: Persistent ARF,31,No ARF,1192,0.7362569487337863
4,Cluster 4: Persistent ARF,32,Hypercapnic ARF,21,0.013003095975232198
4,Cluster 4: Persistent ARF,32,Hypoxemic ARF,292,0.18080495356037152
4,Cluster 4: Persistent ARF,32,Mixed ARF,96,0.05944272445820433
4,Cluster 4: Persistent ARF,32,No ARF,1206,0.746749226006192
4,Cluster 4: Persistent ARF,33,Hypercapnic ARF,18,0.011145510835913313
4,Cluster 4: Persistent ARF,33,Hypoxemic ARF,298,0.1845201238390093
4,Cluster 4: Persistent ARF,33,Mixed ARF,101,0.06253869969040247
4,Cluster 4: Persistent ARF,33,No ARF,1198,0.7417956656346749
4,Cluster 4: Persistent ARF,34,Hypercapnic ARF,27,0.01675977653631285
4,Cluster 4: Persistent ARF,34,Hypoxemic ARF,290,0.18001241464928616
4,Cluster 4: Persistent ARF,34,Mixed ARF,89,0.05524518932340161
4,Cluster 4: Persistent ARF,34,No ARF,1205,0.7479826194909994
4,Cluster 4: Persistent ARF,35,Hypercapnic ARF,29,0.017978921264724116
4,Cluster 4: Persistent ARF,35,Hypoxemic ARF,293,0.18164910105393675
4,Cluster 4: Persistent ARF,35,Mixed ARF,94,0.05827650340979541
4,Cluster 4: Persistent ARF,35,No ARF,1197,0.7420954742715437
4,Cluster 4: Persistent ARF,36,Hypercapnic ARF,23,0.01425914445133292
4,Cluster 4: Persistent ARF,36,Hypoxemic ARF,289,0.1791692498450093
4,Cluster 4: Persistent ARF,36,Mixed ARF,103,0.0638561686298822
4,Cluster 4: Persistent ARF,36,No ARF,1198,0.7427154370737755
4,Cluster 4: Persistent ARF,37,Hypercapnic ARF,20,0.012414649286157667
4,Cluster 4: Persistent ARF,37,Hypoxemic ARF,288,0.1787709497206704
4,Cluster 4: Persistent ARF,37,Mixed ARF,106,0.06579764121663563
4,Cluster 4: Persistent ARF,37,No ARF,1197,0.7430167597765364
4,Cluster 4: Persistent ARF,38,Hypercapnic ARF,19,0.011786600496277916
4,Cluster 4: Persistent ARF,38,Hypoxemic ARF,294,0.18238213399503722
4,Cluster 4: Persistent ARF,38,Mixed ARF,104,0.06451612903225806
4,Cluster 4: Persistent ARF,38,No ARF,1195,0.7413151364764268
4,Cluster 4: Persistent ARF,39,Hypercapnic ARF,19,0.011779293242405457
4,Cluster 4: Persistent ARF,39,Hypoxemic ARF,285,0.17668939863608182
4,Cluster 4: Persistent ARF,39,Mixed ARF,107,0.06633601983880967
4,Cluster 4: Persistent ARF,39,No ARF,1202,0.745195288282703
4,Cluster 4: Persistent ARF,40,Hypercapnic ARF,17,0.010532837670384139
4,Cluster 4: Persistent ARF,40,Hypoxemic ARF,288,0.17843866171003717
4,Cluster 4: Persistent ARF,40,Mixed ARF,99,0.06133828996282528
4,Cluster 4: Persistent ARF,40,No ARF,1210,0.7496902106567535
4,Cluster 4: Persistent ARF,41,Hypercapnic ARF,15,0.009287925696594427
4,Cluster 4: Persistent ARF,41,Hypoxemic ARF,294,0.18204334365325078
4,Cluster 4: Persistent ARF,41,Mixed ARF,97,0.060061919504643964
4,Cluster 4: Persistent ARF,41,No ARF,1209,0.7486068111455109
4,Cluster 4: Persistent ARF,42,Hypercapnic ARF,16,0.009919404835709857
4,Cluster 4: Persistent ARF,42,Hypoxemic ARF,283,0.1754494730316181
4,Cluster 4: Persistent ARF,42,Mixed ARF,92,0.05703657780533168
4,Cluster 4: Persistent ARF,42,No ARF,1222,0.7575945443273404
4,Cluster 4: Persistent ARF,43,Hypercapnic ARF,13,0.008059516429014259
4,Cluster 4: Persistent ARF,43,Hypoxemic ARF,282,0.17482951022938623
4,Cluster 4: Persistent ARF,43,Mixed ARF,93,0.05765654060756355
4,Cluster 4: Persistent ARF,43,No ARF,1225,0.759454432734036
4,Cluster 4: Persistent ARF,44,Hypercapnic ARF,12,0.007434944237918215
4,Cluster 4: Persistent ARF,44,Hypoxemic ARF,271,0.16790582403965304
4,Cluster 4: Persistent ARF,44,Mixed ARF,87,0.05390334572490706
4,Cluster 4: Persistent ARF,44,No ARF,1244,0.7707558859975217
4,Cluster 4: Persistent ARF,45,Hypercapnic ARF,16,0.009913258983890954
4,Cluster 4: Persistent ARF,45,Hypoxemic ARF,262,0.1623296158612144
4,Cluster 4: Persistent ARF,45,Mixed ARF,87,0.05390334572490706
4,Cluster 4: Persistent ARF,45,No ARF,1249,0.7738537794299876
4,Cluster 4: Persistent ARF,46,Hypercapnic ARF,16,0.009913258983890954
4,Cluster 4: Persistent ARF,46,Hypoxemic ARF,253,0.1567534076827757
4,Cluster 4: Persistent ARF,46,Mixed ARF,85,0.052664188351920695
4,Cluster 4: Persistent ARF,46,No ARF,1260,0.7806691449814126
4,Cluster 4: Persistent ARF,47,Hypercapnic ARF,21,0.012970969734403953
4,Cluster 4: Persistent ARF,47,Hypoxemic ARF,248,0.1531809759110562
4,Cluster 4: Persistent ARF,47,Mixed ARF,86,0.053119209388511425
4,Cluster 4: Persistent ARF,47,No ARF,1264,0.7807288449660285
4,Cluster 4: Persistent ARF,48,Hypercapnic ARF,17,0.010506798516687269
4,Cluster 4: Persistent ARF,48,Hypoxemic ARF,254,0.15698393077873918
4,Cluster 4: Persistent ARF,48,Mixed ARF,79,0.04882571075401731
4,Cluster 4: Persistent ARF,48,No ARF,1268,0.7836835599505563
4,Cluster 4: Persistent ARF,49,Hypercapnic ARF,15,0.009270704573547589
4,Cluster 4: Persistent ARF,49,Hypoxemic ARF,252,0.1557478368355995
4,Cluster 4: Persistent ARF,49,Mixed ARF,80,0.049443757725587144
4,Cluster 4: Persistent ARF,49,No ARF,1271,0.7855377008652658
4,Cluster 4: Persistent ARF,50,Hypercapnic ARF,11,0.006815365551425031
4,Cluster 4: Persistent ARF,50,Hypoxemic ARF,256,0.15861214374225527
4,Cluster 4: Persistent ARF,50,Mixed ARF,77,0.04770755885997522
4,Cluster 4: Persistent ARF,50,No ARF,1270,0.7868649318463445
4,Cluster 4: Persistent ARF,51,Hypercapnic ARF,9,0.005572755417956657
4,Cluster 4: Persistent ARF,51,Hypoxemic ARF,258,0.15975232198142414
4,Cluster 4: Persistent ARF,51,Mixed ARF,81,0.05015479876160991
4,Cluster 4: Persistent ARF,51,No ARF,1267,0.7845201238390093
4,Cluster 4: Persistent ARF,52,Hypercapnic ARF,15,0.009259259259259259
4,Cluster 4: Persistent ARF,52,Hypoxemic ARF,257,0.15864197530864196
4,Cluster 4: Persistent ARF,52,Mixed ARF,80,0.04938271604938271
4,Cluster 4: Persistent ARF,52,No ARF,1268,0.782716049382716
4,Cluster 4: Persistent ARF,53,Hypercapnic ARF,16,0.009876543209876543
4,Cluster 4: Persistent ARF,53,Hypoxemic ARF,259,0.15987654320987654
4,Cluster 4: Persistent ARF,53,Mixed ARF,79,0.04876543209876543
4,Cluster 4: Persistent ARF,53,No ARF,1266,0.7814814814814814
4,Cluster 4: Persistent ARF,54,Hypercapnic ARF,14,0.008647313156269302
4,Cluster 4: Persistent ARF,54,Hypoxemic ARF,262,0.16182828906732552
4,Cluster 4: Persistent ARF,54,Mixed ARF,76,0.04694255713403336
4,Cluster 4: Persistent ARF,54,No ARF,1267,0.7825818406423718
