site_name,admit_year,death_in_hosp_pct,hospice_discharge_pct,advanced_cancer_pct,metric,value
NU,2020,0.1917808219178082,0.1541095890410959,0.6267123287671232,Any IMV in first 72h (%),21.232876712328768
NU,2020,0.1917808219178082,0.1541095890410959,0.6267123287671232,Any vasopressor in first 72h (%),29.10958904109589
NU,2020,0.1917808219178082,0.1541095890410959,0.6267123287671232,Mean SOFA total,4.554794520547947
NU,2021,0.20477815699658705,0.1945392491467577,0.6962457337883959,Hospitalizations,293
NU,2021,0.20477815699658705,0.1945392491467577,0.6962457337883959,Death or hospice discharge (%),39.93174061433447
NU,2021,0.20477815699658705,0.1945392491467577,0.6962457337883959,Any IMV in first 72h (%),19.112627986348123
NU,2021,0.20477815699658705,0.1945392491467577,0.6962457337883959,Any vasopressor in first 72h (%),30.034129692832767
NU,2021,0.20477815699658705,0.1945392491467577,0.6962457337883959,Mean SOFA total,4.382252559726962
NU,2022,0.2534246575342466,0.13013698630136986,0.678082191780822,Hospitalizations,292
NU,2022,0.2534246575342466,0.13013698630136986,0.678082191780822,Death or hospice discharge (%),38.35616438356164
NU,2022,0.2534246575342466,0.13013698630136986,0.678082191780822,Any IMV in first 72h (%),26.36986301369863
NU,2022,0.2534246575342466,0.13013698630136986,0.678082191780822,Any vasopressor in first 72h (%),34.93150684931507
NU,2022,0.2534246575342466,0.13013698630136986,0.678082191780822,Mean SOFA total,4.688356164383561
NU,2023,0.223463687150838,0.15363128491620112,0.6899441340782123,Hospitalizations,358
NU,2023,0.223463687150838,0.15363128491620112,0.6899441340782123,Death or hospice discharge (%),37.709497206703915
NU,2023,0.223463687150838,0.15363128491620112,0.6899441340782123,Any IMV in first 72h (%),20.391061452513966
NU,2023,0.223463687150838,0.15363128491620112,0.6899441340782123,Any vasopressor in first 72h (%),32.122905027932966
NU,2023,0.223463687150838,0.15363128491620112,0.6899441340782123,Mean SOFA total,4.762569832402234
NU,2024,0.24691358024691357,0.12345679012345678,0.6759259259259259,Hospitalizations,324
NU,2024,0.24691358024691357,0.12345679012345678,0.6759259259259259,Death or hospice discharge (%),37.03703703703703
NU,2024,0.24691358024691357,0.12345679012345678,0.6759259259259259,Any IMV in first 72h (%),24.382716049382715
NU,2024,0.24691358024691357,0.12345679012345678,0.6759259259259259,Any vasopressor in first 72h (%),39.81481481481482
NU,2024,0.24691358024691357,0.12345679012345678,0.6759259259259259,Mean SOFA total,5.2592592592592595
OHSU,2018,0.13978494623655913,0.07526881720430108,0.6451612903225806,Hospitalizations,93
OHSU,2018,0.13978494623655913,0.07526881720430108,0.6451612903225806,Death or hospice discharge (%),21.505376344086024
OHSU,2018,0.13978494623655913,0.07526881720430108,0.6451612903225806,Any IMV in first 72h (%),15.053763440860216
OHSU,2018,0.13978494623655913,0.07526881720430108,0.6451612903225806,Any vasopressor in first 72h (%),19.35483870967742
OHSU,2018,0.13978494623655913,0.07526881720430108,0.6451612903225806,Mean SOFA total,3.161290322580645
OHSU,2019,0.08163265306122448,0.08163265306122448,0.5714285714285714,Hospitalizations,49
OHSU,2019,0.08163265306122448,0.08163265306122448,0.5714285714285714,Death or hospice discharge (%),16.3265306122449
OHSU,2019,0.08163265306122448,0.08163265306122448,0.5714285714285714,Any IMV in first 72h (%),2.0408163265306123
OHSU,2019,0.08163265306122448,0.08163265306122448,0.5714285714285714,Any vasopressor in first 72h (%),20.408163265306122
OHSU,2019,0.08163265306122448,0.08163265306122448,0.5714285714285714,Mean SOFA total,2.9591836734693877
OHSU,2020,0.10416666666666669,0.10416666666666669,0.5625,Hospitalizations,48
OHSU,2020,0.10416666666666669,0.10416666666666669,0.5625,Death or hospice discharge (%),20.833333333333336
OHSU,2020,0.10416666666666669,0.10416666666666669,0.5625,Any IMV in first 72h (%),10.416666666666668
OHSU,2020,0.10416666666666669,0.10416666666666669,0.5625,Any vasopressor in first 72h (%),20.833333333333336
OHSU,2020,0.10416666666666669,0.10416666666666669,0.5625,Mean SOFA total,3.6041666666666665
OHSU,2021,0.10344827586206896,0.03448275862068965,0.4482758620689655,Hospitalizations,29
OHSU,2021,0.10344827586206896,0.03448275862068965,0.4482758620689655,Death or hospice discharge (%),13.793103448275861
OHSU,2021,0.10344827586206896,0.03448275862068965,0.4482758620689655,Any IMV in first 72h (%),24.137931034482758
OHSU,2021,0.10344827586206896,0.03448275862068965,0.4482758620689655,Any vasopressor in first 72h (%),27.586206896551722
OHSU,2021,0.10344827586206896,0.03448275862068965,0.4482758620689655,Mean SOFA total,5
OHSU,2022,0.12121212121212122,0.0303030303030303,0.6363636363636364,Hospitalizations,33
OHSU,2022,0.12121212121212122,0.0303030303030303,0.6363636363636364,Death or hospice discharge (%),15.151515151515152
OHSU,2022,0.12121212121212122,0.0303030303030303,0.6363636363636364,Any IMV in first 72h (%),15.151515151515152
OHSU,2022,0.12121212121212122,0.0303030303030303,0.6363636363636364,Any vasopressor in first 72h (%),24.242424242424242
OHSU,2022,0.12121212121212122,0.0303030303030303,0.6363636363636364,Mean SOFA total,3.0303030303030303
OHSU,2023,0.18461538461538465,0.07692307692307693,0.5846153846153846,Hospitalizations,65
OHSU,2023,0.18461538461538465,0.07692307692307693,0.5846153846153846,Death or hospice discharge (%),26.153846153846157
OHSU,2023,0.18461538461538465,0.07692307692307693,0.5846153846153846,Any IMV in first 72h (%),15.384615384615383
OHSU,2023,0.18461538461538465,0.07692307692307693,0.5846153846153846,Any vasopressor in first 72h (%),40
OHSU,2023,0.18461538461538465,0.07692307692307693,0.5846153846153846,Mean SOFA total,3.9384615384615382
OHSU,2024,0.17543859649122806,0.03508771929824561,0.7192982456140351,Hospitalizations,57
OHSU,2024,0.17543859649122806,0.03508771929824561,0.7192982456140351,Death or hospice discharge (%),21.052631578947366
OHSU,2024,0.17543859649122806,0.03508771929824561,0.7192982456140351,Any IMV in first 72h (%),19.298245614035086
OHSU,2024,0.17543859649122806,0.03508771929824561,0.7192982456140351,Any vasopressor in first 72h (%),33.33333333333333
OHSU,2024,0.17543859649122806,0.03508771929824561,0.7192982456140351,Mean SOFA total,3.508771929824561
Penn,2018,0.15938864628820962,0.14410480349344978,0.6965065502183406,Hospitalizations,458
Penn,2018,0.15938864628820962,0.14410480349344978,0.6965065502183406,Death or hospice discharge (%),30.349344978165938
Penn,2018,0.15938864628820962,0.14410480349344978,0.6965065502183406,Any IMV in first 72h (%),19.21397379912664
Penn,2018,0.15938864628820962,0.14410480349344978,0.6965065502183406,Any vasopressor in first 72h (%),21.397379912663755
Penn,2018,0.15938864628820962,0.14410480349344978,0.6965065502183406,Mean SOFA total,3.524017467248908
Penn,2019,0.17012448132780084,0.15767634854771784,0.6556016597510373,Hospitalizations,482
Penn,2019,0.17012448132780084,0.15767634854771784,0.6556016597510373,Death or hospice discharge (%),32.780082987551864
Penn,2019,0.17012448132780084,0.15767634854771784,0.6556016597510373,Any IMV in first 72h (%),23.029045643153527
Penn,2019,0.17012448132780084,0.15767634854771784,0.6556016597510373,Any vasopressor in first 72h (%),24.68879668049793
Penn,2019,0.17012448132780084,0.15767634854771784,0.6556016597510373,Mean SOFA total,3.7302904564315353
Penn,2020,0.18932038834951456,0.17475728155339806,0.7063106796116505,Hospitalizations,412
Penn,2020,0.18932038834951456,0.17475728155339806,0.7063106796116505,Death or hospice discharge (%),36.407766990291265
Penn,2020,0.18932038834951456,0.17475728155339806,0.7063106796116505,Any IMV in first 72h (%),22.0873786407767
Penn,2020,0.18932038834951456,0.17475728155339806,0.7063106796116505,Any vasopressor in first 72h (%),22.572815533980584
Penn,2020,0.18932038834951456,0.17475728155339806,0.7063106796116505,Mean SOFA total,3.9975728155339807
Penn,2021,0.20956719817767655,0.12072892938496584,0.7084282460136674,Hospitalizations,439
Penn,2021,0.20956719817767655,0.12072892938496584,0.7084282460136674,Death or hospice discharge (%),33.029612756264235
Penn,2021,0.20956719817767655,0.12072892938496584,0.7084282460136674,Any IMV in first 72h (%),16.856492027334852
Penn,2021,0.20956719817767655,0.12072892938496584,0.7084282460136674,Any vasopressor in first 72h (%),21.64009111617312
Penn,2021,0.20956719817767655,0.12072892938496584,0.7084282460136674,Mean SOFA total,3.774487471526196
Penn,2022,0.2335766423357664,0.1167883211678832,0.6934306569343066,Hospitalizations,411
Penn,2022,0.2335766423357664,0.1167883211678832,0.6934306569343066,Death or hospice discharge (%),35.03649635036496
Penn,2022,0.2335766423357664,0.1167883211678832,0.6934306569343066,Any IMV in first 72h (%),23.114355231143552
Penn,2022,0.2335766423357664,0.1167883211678832,0.6934306569343066,Any vasopressor in first 72h (%),27.73722627737226
Penn,2022,0.2335766423357664,0.1167883211678832,0.6934306569343066,Mean SOFA total,4.238442822384428
Penn,2023,0.26666666666666666,0.09866666666666668,0.728,Hospitalizations,375
Penn,2023,0.26666666666666666,0.09866666666666668,0.728,Death or hospice discharge (%),36.53333333333333
Penn,2023,0.26666666666666666,0.09866666666666668,0.728,Any IMV in first 72h (%),18.933333333333334
Penn,2023,0.26666666666666666,0.09866666666666668,0.728,Any vasopressor in first 72h (%),26.93333333333333
Penn,2023,0.26666666666666666,0.09866666666666668,0.728,Mean SOFA total,4.328
Penn,2024,0.2791327913279133,0.08943089430894309,0.6666666666666666,Hospitalizations,369
Penn,2024,0.2791327913279133,0.08943089430894309,0.6666666666666666,Death or hospice discharge (%),36.856368563685635
Penn,2024,0.2791327913279133,0.08943089430894309,0.6666666666666666,Any IMV in first 72h (%),24.932249322493224
Penn,2024,0.2791327913279133,0.08943089430894309,0.6666666666666666,Any vasopressor in first 72h (%),34.146341463414636
Penn,2024,0.2791327913279133,0.08943089430894309,0.6666666666666666,Mean SOFA total,4.856368563685637
Rush,2018,0,0,0.6111111111111112,Hospitalizations,18
Rush,2018,0,0,0.6111111111111112,Death or hospice discharge (%),0
Rush,2018,0,0,0.6111111111111112,Any IMV in first 72h (%),16.666666666666664
Rush,2018,0,0,0.6111111111111112,Any vasopressor in first 72h (%),11.11111111111111
Rush,2018,0,0,0.6111111111111112,Mean SOFA total,1.6111111111111112
Rush,2019,0,0,0.4666666666666667,Hospitalizations,15
Rush,2019,0,0,0.4666666666666667,Death or hospice discharge (%),0
Rush,2019,0,0,0.4666666666666667,Any IMV in first 72h (%),0
Rush,2019,0,0,0.4666666666666667,Any vasopressor in first 72h (%),0
Rush,2019,0,0,0.4666666666666667,Mean SOFA total,1.6666666666666667
Rush,2020,0,0,0.6111111111111112,Hospitalizations,18
Rush,2020,0,0,0.6111111111111112,Death or hospice discharge (%),0
Rush,2020,0,0,0.6111111111111112,Any IMV in first 72h (%),11.11111111111111
Rush,2020,0,0,0.6111111111111112,Any vasopressor in first 72h (%),16.666666666666664
Rush,2020,0,0,0.6111111111111112,Mean SOFA total,2.611111111111111
Rush,2021,0,0,0.42857142857142855,Hospitalizations,21
Rush,2021,0,0,0.42857142857142855,Death or hospice discharge (%),0
Rush,2021,0,0,0.42857142857142855,Any IMV in first 72h (%),0
Rush,2021,0,0,0.42857142857142855,Any vasopressor in first 72h (%),4.761904761904761
Rush,2021,0,0,0.42857142857142855,Mean SOFA total,1.5238095238095235
Rush,2022,0,0.01724137931034482,0.6379310344827587,Hospitalizations,58
Rush,2022,0,0.01724137931034482,0.6379310344827587,Death or hospice discharge (%),1.724137931034482
Rush,2022,0,0.01724137931034482,0.6379310344827587,Any IMV in first 72h (%),15.517241379310345
Rush,2022,0,0.01724137931034482,0.6379310344827587,Any vasopressor in first 72h (%),15.517241379310345
Rush,2022,0,0.01724137931034482,0.6379310344827587,Mean SOFA total,2.431034482758621
Rush,2023,0.10526315789473684,0.08771929824561403,0.8011695906432749,Hospitalizations,171
Rush,2023,0.10526315789473684,0.08771929824561403,0.8011695906432749,Death or hospice discharge (%),19.298245614035086
Rush,2023,0.10526315789473684,0.08771929824561403,0.8011695906432749,Any IMV in first 72h (%),15.204678362573102
Rush,2023,0.10526315789473684,0.08771929824561403,0.8011695906432749,Any vasopressor in first 72h (%),19.298245614035086
Rush,2023,0.10526315789473684,0.08771929824561403,0.8011695906432749,Mean SOFA total,3.0292397660818713
Rush,2024,0.1346153846153846,0.17307692307692307,0.6602564102564102,Hospitalizations,156
Rush,2024,0.1346153846153846,0.17307692307692307,0.6602564102564102,Death or hospice discharge (%),30.76923076923077
Rush,2024,0.1346153846153846,0.17307692307692307,0.6602564102564102,Any IMV in first 72h (%),21.15384615384615
Rush,2024,0.1346153846153846,0.17307692307692307,0.6602564102564102,Any vasopressor in first 72h (%),27.564102564102566
Rush,2024,0.1346153846153846,0.17307692307692307,0.6602564102564102,Mean SOFA total,3.7243589743589745
UCMC,2018,0.2,0.05454545454545454,0.503030303030303,Hospitalizations,165
UCMC,2018,0.2,0.05454545454545454,0.503030303030303,Death or hospice discharge (%),25.454545454545453
UCMC,2018,0.2,0.05454545454545454,0.503030303030303,Any IMV in first 72h (%),23.03030303030303
UCMC,2018,0.2,0.05454545454545454,0.503030303030303,Any vasopressor in first 72h (%),16.363636363636363
UCMC,2018,0.2,0.05454545454545454,0.503030303030303,Mean SOFA total,3.648484848484848
UCMC,2019,0.2396694214876033,0.10743801652892562,0.6859504132231405,Hospitalizations,121
UCMC,2019,0.2396694214876033,0.10743801652892562,0.6859504132231405,Death or hospice discharge (%),34.710743801652896
UCMC,2019,0.2396694214876033,0.10743801652892562,0.6859504132231405,Any IMV in first 72h (%),28.09917355371901
UCMC,2019,0.2396694214876033,0.10743801652892562,0.6859504132231405,Any vasopressor in first 72h (%),19.00826446280992
UCMC,2019,0.2396694214876033,0.10743801652892562,0.6859504132231405,Mean SOFA total,4.462809917355372
UCMC,2020,0.28735632183908044,0.1264367816091954,0.735632183908046,Hospitalizations,87
UCMC,2020,0.28735632183908044,0.1264367816091954,0.735632183908046,Death or hospice discharge (%),41.37931034482759
UCMC,2020,0.28735632183908044,0.1264367816091954,0.735632183908046,Any IMV in first 72h (%),28.735632183908045
UCMC,2020,0.28735632183908044,0.1264367816091954,0.735632183908046,Any vasopressor in first 72h (%),26.436781609195403
UCMC,2020,0.28735632183908044,0.1264367816091954,0.735632183908046,Mean SOFA total,5.206896551724138
UCMC,2021,0.3,0.13333333333333333,0.725,Hospitalizations,120
UCMC,2021,0.3,0.13333333333333333,0.725,Death or hospice discharge (%),43.333333333333336
UCMC,2021,0.3,0.13333333333333333,0.725,Any IMV in first 72h (%),33.33333333333333
UCMC,2021,0.3,0.13333333333333333,0.725,Any vasopressor in first 72h (%),33.33333333333333
UCMC,2021,0.3,0.13333333333333333,0.725,Mean SOFA total,5.75
UCMC,2022,0.3409090909090909,0.17045454545454544,0.7840909090909091,Hospitalizations,88
UCMC,2022,0.3409090909090909,0.17045454545454544,0.7840909090909091,Death or hospice discharge (%),51.13636363636363
UCMC,2022,0.3409090909090909,0.17045454545454544,0.7840909090909091,Any IMV in first 72h (%),37.5
UCMC,2022,0.3409090909090909,0.17045454545454544,0.7840909090909091,Any vasopressor in first 72h (%),38.63636363636363
UCMC,2022,0.3409090909090909,0.17045454545454544,0.7840909090909091,Mean SOFA total,5.4772727272727275
UCMC,2023,0.3162393162393162,0.10256410256410256,0.7521367521367521,Hospitalizations,117
UCMC,2023,0.3162393162393162,0.10256410256410256,0.7521367521367521,Death or hospice discharge (%),41.88034188034188
UCMC,2023,0.3162393162393162,0.10256410256410256,0.7521367521367521,Any IMV in first 72h (%),44.44444444444444
UCMC,2023,0.3162393162393162,0.10256410256410256,0.7521367521367521,Any vasopressor in first 72h (%),36.75213675213675
UCMC,2023,0.3162393162393162,0.10256410256410256,0.7521367521367521,Mean SOFA total,5.47863247863248
UCMC,2024,0.31746031746031744,0.07142857142857142,0.6666666666666666,Hospitalizations,126
UCMC,2024,0.31746031746031744,0.07142857142857142,0.6666666666666666,Death or hospice discharge (%),38.88888888888889
UCMC,2024,0.31746031746031744,0.07142857142857142,0.6666666666666666,Any IMV in first 72h (%),33.33333333333333
UCMC,2024,0.31746031746031744,0.07142857142857142,0.6666666666666666,Any vasopressor in first 72h (%),36.507936507936506
UCMC,2024,0.31746031746031744,0.07142857142857142,0.6666666666666666,Mean SOFA total,5.4523809523809526
UCSF,2018,0.15384615384615383,0.03076923076923077,0.6153846153846154,Hospitalizations,65
UCSF,2018,0.15384615384615383,0.03076923076923077,0.6153846153846154,Death or hospice discharge (%),18.461538461538467
UCSF,2018,0.15384615384615383,0.03076923076923077,0.6153846153846154,Any IMV in first 72h (%),15.384615384615383
UCSF,2018,0.15384615384615383,0.03076923076923077,0.6153846153846154,Any vasopressor in first 72h (%),23.07692307692308
UCSF,2018,0.15384615384615383,0.03076923076923077,0.6153846153846154,Mean SOFA total,3.5384615384615383
UCSF,2019,0.16666666666666666,0.0625,0.5208333333333334,Hospitalizations,48
UCSF,2019,0.16666666666666666,0.0625,0.5208333333333334,Death or hospice discharge (%),22.916666666666664
UCSF,2019,0.16666666666666666,0.0625,0.5208333333333334,Any IMV in first 72h (%),29.166666666666668
UCSF,2019,0.16666666666666666,0.0625,0.5208333333333334,Any vasopressor in first 72h (%),22.916666666666664
UCSF,2019,0.16666666666666666,0.0625,0.5208333333333334,Mean SOFA total,4.458333333333333
UCSF,2020,0.3,0.05,0.7,Hospitalizations,40
UCSF,2020,0.3,0.05,0.7,Death or hospice discharge (%),35
UCSF,2020,0.3,0.05,0.7,Any IMV in first 72h (%),25
UCSF,2020,0.3,0.05,0.7,Any vasopressor in first 72h (%),32.5
UCSF,2020,0.3,0.05,0.7,Mean SOFA total,4.475
UCSF,2021,0.3076923076923077,0.03846153846153846,0.6153846153846154,Hospitalizations,52
UCSF,2021,0.3076923076923077,0.03846153846153846,0.6153846153846154,Death or hospice discharge (%),34.61538461538461
UCSF,2021,0.3076923076923077,0.03846153846153846,0.6153846153846154,Any IMV in first 72h (%),19.230769230769234
UCSF,2021,0.3076923076923077,0.03846153846153846,0.6153846153846154,Any vasopressor in first 72h (%),32.69230769230769
