traj_cluster_ra,h,arf,n,prop
3,4,ARF_MIXED,5,0.07692307692307693
3,4,NO_ARF,53,0.8153846153846154
3,5,ARF_HYPER,3,0.046153846153846156
3,5,ARF_HYPOX,6,0.09230769230769231
3,5,ARF_MIXED,5,0.07692307692307693
3,5,NO_ARF,51,0.7846153846153846
3,6,ARF_HYPER,2,0.03076923076923077
3,6,ARF_HYPOX,7,0.1076923076923077
3,6,ARF_MIXED,6,0.09230769230769231
3,6,NO_ARF,50,0.7692307692307693
3,7,ARF_HYPER,1,0.015384615384615385
3,7,ARF_HYPOX,7,0.1076923076923077
3,7,ARF_MIXED,4,0.06153846153846154
3,7,NO_ARF,53,0.8153846153846154
3,8,ARF_HYPER,1,0.015384615384615385
3,8,ARF_HYPOX,9,0.13846153846153847
3,8,ARF_MIXED,3,0.046153846153846156
3,8,NO_ARF,52,0.8
3,9,ARF_HYPER,1,0.015384615384615385
3,9,ARF_HYPOX,9,0.13846153846153847
3,9,ARF_MIXED,4,0.06153846153846154
3,9,NO_ARF,51,0.7846153846153846
3,10,ARF_HYPER,1,0.015384615384615385
3,10,ARF_HYPOX,8,0.12307692307692308
3,10,ARF_MIXED,4,0.06153846153846154
3,10,NO_ARF,52,0.8
3,11,ARF_HYPER,1,0.015384615384615385
3,11,ARF_HYPOX,8,0.12307692307692308
3,11,ARF_MIXED,4,0.06153846153846154
3,11,NO_ARF,52,0.8
3,12,ARF_HYPOX,9,0.13846153846153847
3,12,ARF_MIXED,4,0.06153846153846154
3,12,NO_ARF,52,0.8
3,13,ARF_HYPER,1,0.015384615384615385
3,13,ARF_HYPOX,9,0.13846153846153847
3,13,ARF_MIXED,4,0.06153846153846154
3,13,NO_ARF,51,0.7846153846153846
3,14,ARF_HYPER,1,0.015384615384615385
3,14,ARF_HYPOX,7,0.1076923076923077
3,14,ARF_MIXED,4,0.06153846153846154
3,14,NO_ARF,53,0.8153846153846154
3,15,ARF_HYPOX,6,0.09230769230769231
3,15,ARF_MIXED,3,0.046153846153846156
3,15,NO_ARF,56,0.8615384615384616
3,16,ARF_HYPER,1,0.015384615384615385
3,16,ARF_HYPOX,4,0.06153846153846154
3,16,ARF_MIXED,2,0.03076923076923077
3,16,NO_ARF,58,0.8923076923076924
3,17,ARF_HYPER,1,0.015384615384615385
3,17,ARF_HYPOX,4,0.06153846153846154
3,17,ARF_MIXED,1,0.015384615384615385
3,17,NO_ARF,59,0.9076923076923077
3,18,ARF_HYPER,1,0.015384615384615385
3,18,ARF_HYPOX,4,0.06153846153846154
3,18,ARF_MIXED,2,0.03076923076923077
3,18,NO_ARF,58,0.8923076923076924
3,19,ARF_HYPER,1,0.015384615384615385
3,19,ARF_HYPOX,3,0.046153846153846156
3,19,ARF_MIXED,2,0.03076923076923077
3,19,NO_ARF,59,0.9076923076923077
3,20,ARF_HYPER,1,0.015384615384615385
3,20,ARF_HYPOX,4,0.06153846153846154
3,20,ARF_MIXED,2,0.03076923076923077
3,20,NO_ARF,58,0.8923076923076924
3,21,ARF_HYPER,1,0.015384615384615385
3,21,ARF_HYPOX,6,0.09230769230769231
3,21,ARF_MIXED,2,0.03076923076923077
3,21,NO_ARF,56,0.8615384615384616
3,22,ARF_HYPER,1,0.015384615384615385
3,22,ARF_HYPOX,7,0.1076923076923077
3,22,ARF_MIXED,2,0.03076923076923077
3,22,NO_ARF,55,0.8461538461538461
3,23,ARF_HYPOX,7,0.1076923076923077
3,23,ARF_MIXED,2,0.03076923076923077
3,23,NO_ARF,56,0.8615384615384616
3,24,ARF_HYPOX,7,0.1076923076923077
3,24,ARF_MIXED,2,0.03076923076923077
3,24,NO_ARF,56,0.8615384615384616
3,25,ARF_HYPOX,7,0.1076923076923077
3,25,NO_ARF,58,0.8923076923076924
3,26,ARF_HYPOX,7,0.1076923076923077
3,26,NO_ARF,58,0.8923076923076924
3,27,ARF_HYPOX,5,0.07692307692307693
3,27,NO_ARF,60,0.9230769230769231
3,28,ARF_HYPER,1,0.015384615384615385
3,28,ARF_HYPOX,3,0.046153846153846156
3,28,NO_ARF,61,0.9384615384615385
3,29,ARF_HYPER,1,0.015384615384615385
3,29,ARF_HYPOX,2,0.03076923076923077
3,29,NO_ARF,62,0.9538461538461539
3,30,ARF_HYPER,1,0.015384615384615385
3,30,ARF_HYPOX,4,0.06153846153846154
3,30,NO_ARF,60,0.9230769230769231
3,31,ARF_HYPER,1,0.015384615384615385
3,31,ARF_HYPOX,4,0.06153846153846154
3,31,NO_ARF,60,0.9230769230769231
3,32,ARF_HYPER,1,0.015384615384615385
3,32,ARF_HYPOX,4,0.06153846153846154
3,32,NO_ARF,60,0.9230769230769231
3,33,ARF_HYPER,1,0.015384615384615385
3,33,ARF_HYPOX,5,0.07692307692307693
3,33,ARF_MIXED,1,0.015384615384615385
3,33,NO_ARF,58,0.8923076923076924
3,34,ARF_HYPER,1,0.015384615384615385
3,34,ARF_HYPOX,5,0.07692307692307693
3,34,ARF_MIXED,1,0.015384615384615385
3,34,NO_ARF,58,0.8923076923076924
3,35,ARF_HYPOX,5,0.07692307692307693
3,35,ARF_MIXED,1,0.015384615384615385
3,35,NO_ARF,59,0.9076923076923077
3,36,ARF_HYPOX,6,0.09230769230769231
3,36,ARF_MIXED,1,0.015384615384615385
3,36,NO_ARF,58,0.8923076923076924
3,37,ARF_HYPOX,4,0.06153846153846154
3,37,ARF_MIXED,1,0.015384615384615385
3,37,NO_ARF,60,0.9230769230769231
3,38,ARF_HYPOX,4,0.06153846153846154
3,38,ARF_MIXED,1,0.015384615384615385
3,38,NO_ARF,60,0.9230769230769231
3,39,ARF_HYPOX,5,0.07692307692307693
3,39,ARF_MIXED,1,0.015384615384615385
3,39,NO_ARF,59,0.9076923076923077
3,40,ARF_HYPER,2,0.03076923076923077
3,40,ARF_HYPOX,7,0.1076923076923077
3,40,NO_ARF,56,0.8615384615384616
3,41,ARF_HYPER,2,0.03076923076923077
3,41,ARF_HYPOX,8,0.12307692307692308
3,41,ARF_MIXED,1,0.015384615384615385
3,41,NO_ARF,54,0.8307692307692308
3,42,ARF_HYPER,2,0.03076923076923077
3,42,ARF_HYPOX,10,0.15384615384615385
3,42,ARF_MIXED,1,0.015384615384615385
3,42,NO_ARF,52,0.8
3,43,ARF_HYPER,2,0.03076923076923077
3,43,ARF_HYPOX,8,0.12307692307692308
3,43,ARF_MIXED,2,0.03076923076923077
3,43,NO_ARF,53,0.8153846153846154
3,44,ARF_HYPER,2,0.03076923076923077
3,44,ARF_HYPOX,6,0.09230769230769231
3,44,ARF_MIXED,4,0.06153846153846154
3,44,NO_ARF,53,0.8153846153846154
3,45,ARF_HYPER,1,0.015384615384615385
3,45,ARF_HYPOX,6,0.09230769230769231
3,45,ARF_MIXED,5,0.07692307692307693
3,45,NO_ARF,53,0.8153846153846154
3,46,ARF_HYPER,1,0.015384615384615385
3,46,ARF_HYPOX,7,0.1076923076923077
3,46,ARF_MIXED,5,0.07692307692307693
3,46,NO_ARF,52,0.8
3,47,ARF_HYPOX,6,0.09230769230769231
3,47,ARF_MIXED,5,0.07692307692307693
3,47,NO_ARF,54,0.8307692307692308
3,48,ARF_HYPER,1,0.015384615384615385
3,48,ARF_HYPOX,5,0.07692307692307693
3,48,ARF_MIXED,5,0.07692307692307693
3,48,NO_ARF,54,0.8307692307692308
3,49,ARF_HYPER,1,0.015384615384615385
3,49,ARF_HYPOX,3,0.046153846153846156
3,49,ARF_MIXED,5,0.07692307692307693
3,49,NO_ARF,56,0.8615384615384616
3,50,ARF_HYPER,1,0.015384615384615385
3,50,ARF_HYPOX,3,0.046153846153846156
3,50,ARF_MIXED,5,0.07692307692307693
3,50,NO_ARF,56,0.8615384615384616
3,51,ARF_HYPER,1,0.015384615384615385
3,51,ARF_HYPOX,5,0.07692307692307693
3,51,ARF_MIXED,5,0.07692307692307693
3,51,NO_ARF,54,0.8307692307692308
3,52,ARF_HYPER,1,0.015384615384615385
3,52,ARF_HYPOX,7,0.1076923076923077
3,52,ARF_MIXED,3,0.046153846153846156
3,52,NO_ARF,54,0.8307692307692308
3,53,ARF_HYPER,1,0.015384615384615385
3,53,ARF_HYPOX,7,0.1076923076923077
3,53,ARF_MIXED,2,0.03076923076923077
3,53,NO_ARF,55,0.8461538461538461
3,54,ARF_HYPER,1,0.015384615384615385
3,54,ARF_HYPOX,6,0.09230769230769231
3,54,ARF_MIXED,3,0.046153846153846156
3,54,NO_ARF,55,0.8461538461538461
3,55,ARF_HYPOX,6,0.09230769230769231
3,55,ARF_MIXED,3,0.046153846153846156
3,55,NO_ARF,56,0.8615384615384616
3,56,ARF_HYPOX,10,0.15384615384615385
3,56,ARF_MIXED,1,0.015384615384615385
3,56,NO_ARF,54,0.8307692307692308
3,57,ARF_HYPOX,10,0.15384615384615385
3,57,ARF_MIXED,1,0.015384615384615385
3,57,NO_ARF,54,0.8307692307692308
3,58,ARF_HYPOX,8,0.12307692307692308
3,58,ARF_MIXED,1,0.015384615384615385
3,58,NO_ARF,56,0.8615384615384616
3,59,ARF_HYPER,1,0.015384615384615385
3,59,ARF_HYPOX,8,0.12307692307692308
3,59,NO_ARF,56,0.8615384615384616
3,60,ARF_HYPER,1,0.015384615384615385
3,60,ARF_HYPOX,8,0.12307692307692308
3,60,NO_ARF,56,0.8615384615384616
