site_name,stratum,pooled_cluster_label,variable,level,summary_type,n,denom,prop,pooled_cluster
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,Unknown,categorical,1401,20603,0.06799980585351648,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,ethnicity_category,,categorical,10,1521,0.006574621959237344,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,hospice_discharge,0,categorical,21363,21954,0.9730800765236404,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,hospice_discharge,1,categorical,591,21954,0.026919923476359662,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,malignant_pleural_effusion_poa,0,categorical,21434,21954,0.9763141113236767,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,malignant_pleural_effusion_poa,1,categorical,520,21954,0.023685888676323222,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,metastatic_cancer_poa,0,categorical,20888,21954,0.9514439282135374,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,metastatic_cancer_poa,1,categorical,1066,21954,0.0485560717864626,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,American Indian or Alaska Native,categorical,124,20239,0.0061267849202035676,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Asian,categorical,827,21954,0.03766967295253712,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Black or African American,categorical,7056,21954,0.32139928942333973,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Native Hawaiian or Other Pacific Islander,categorical,43,19197,0.002239933322915039,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Other,categorical,1278,21954,0.058212626400655915,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,Unknown,categorical,1083,21954,0.04933041814703471,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,race_category,White,categorical,11547,21954,0.5259633779721236,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,severity_rank,4,categorical,17583,17583,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,severity_rank,5,categorical,4371,4371,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Female,categorical,9287,21954,0.42302086180194953,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Male,categorical,12632,21954,0.5753848956909903,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,sex_category,Unknown,categorical,35,12202,0.0028683822324209146,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,1,categorical,3503,3503,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,2,categorical,14195,14195,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,3,categorical,783,783,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,4,categorical,2108,2108,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,traj_cluster_ra,5,categorical,1365,1365,1,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_any_72h,0,categorical,5140,21954,0.23412589960827185,5
pooled,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,vaso_any_72h,1,categorical,16814,21954,0.7658741003917282,5
