pooled_cluster,pooled_cluster_label,h,rs,n,prop
1,Cluster 1: Room air / No ARF,71,Invasive ventilation,151,0.0056280283265001865
1,Cluster 1: Room air / No ARF,71,Low-flow oxygen,1442,0.053745806932538207
1,Cluster 1: Room air / No ARF,71,Noninvasive ventilation,205,0.007640700708162505
1,Cluster 1: Room air / No ARF,71,Other support,46,0.001714498695490123
1,Cluster 1: Room air / No ARF,71,Room air,24986,0.931270965337309
1,Cluster 1: Room air / No ARF,72,Invasive ventilation,149,0.005553484904957138
1,Cluster 1: Room air / No ARF,72,Low-flow oxygen,1473,0.05490122996645546
1,Cluster 1: Room air / No ARF,72,Noninvasive ventilation,194,0.007230711889675736
1,Cluster 1: Room air / No ARF,72,Other support,43,0.0016026835631755497
1,Cluster 1: Room air / No ARF,72,Room air,24971,0.9307118896757361
2,Cluster 2: Low-flow oxygen / No ARF,0,Invasive ventilation,5683,0.166500644556428
2,Cluster 2: Low-flow oxygen / No ARF,0,Low-flow oxygen,16500,0.4834173209891011
2,Cluster 2: Low-flow oxygen / No ARF,0,Noninvasive ventilation,9944,0.2913395054494316
2,Cluster 2: Low-flow oxygen / No ARF,0,Other support,487,0.014268135474041954
2,Cluster 2: Low-flow oxygen / No ARF,0,Room air,1518,0.0444743935309973
2,Cluster 2: Low-flow oxygen / No ARF,1,Invasive ventilation,5698,0.16694011484823626
2,Cluster 2: Low-flow oxygen / No ARF,1,Low-flow oxygen,16947,0.4965135356849877
2,Cluster 2: Low-flow oxygen / No ARF,1,Noninvasive ventilation,9555,0.2799425758818704
2,Cluster 2: Low-flow oxygen / No ARF,1,Other support,480,0.01406304933786476
2,Cluster 2: Low-flow oxygen / No ARF,1,Room air,1452,0.0425407242470409
2,Cluster 2: Low-flow oxygen / No ARF,2,Invasive ventilation,5688,0.1666471346536974
2,Cluster 2: Low-flow oxygen / No ARF,2,Low-flow oxygen,17106,0.5011719207781554
2,Cluster 2: Low-flow oxygen / No ARF,2,Noninvasive ventilation,9403,0.2754892769248799
2,Cluster 2: Low-flow oxygen / No ARF,2,Other support,489,0.014326731512949725
2,Cluster 2: Low-flow oxygen / No ARF,2,Room air,1446,0.04236493613031759
2,Cluster 2: Low-flow oxygen / No ARF,3,Invasive ventilation,5627,0.16485995546701043
2,Cluster 2: Low-flow oxygen / No ARF,3,Low-flow oxygen,17478,0.5120707840150006
2,Cluster 2: Low-flow oxygen / No ARF,3,Noninvasive ventilation,9097,0.2665240829719911
2,Cluster 2: Low-flow oxygen / No ARF,3,Other support,488,0.01429743349349584
2,Cluster 2: Low-flow oxygen / No ARF,3,Room air,1442,0.04224774405250205
2,Cluster 2: Low-flow oxygen / No ARF,4,Invasive ventilation,5578,0.16342435251377008
2,Cluster 2: Low-flow oxygen / No ARF,4,Low-flow oxygen,17788,0.5211531700457049
2,Cluster 2: Low-flow oxygen / No ARF,4,Noninvasive ventilation,8858,0.2595218563225126
2,Cluster 2: Low-flow oxygen / No ARF,4,Other support,484,0.0141802414156803
2,Cluster 2: Low-flow oxygen / No ARF,4,Room air,1424,0.041720379702332125
2,Cluster 2: Low-flow oxygen / No ARF,5,Invasive ventilation,5510,0.1614320871909059
2,Cluster 2: Low-flow oxygen / No ARF,5,Low-flow oxygen,18183,0.5327258877299894
2,Cluster 2: Low-flow oxygen / No ARF,5,Noninvasive ventilation,8563,0.25087894058361654
2,Cluster 2: Low-flow oxygen / No ARF,5,Other support,474,0.01388726122114145
2,Cluster 2: Low-flow oxygen / No ARF,5,Room air,1402,0.041075823274346654
2,Cluster 2: Low-flow oxygen / No ARF,6,Invasive ventilation,5428,0.15902964959568733
2,Cluster 2: Low-flow oxygen / No ARF,6,Low-flow oxygen,18687,0.5474920895347475
2,Cluster 2: Low-flow oxygen / No ARF,6,Noninvasive ventilation,8146,0.23866166647134654
2,Cluster 2: Low-flow oxygen / No ARF,6,Other support,481,0.014092347357318645
2,Cluster 2: Low-flow oxygen / No ARF,6,Room air,1390,0.04072424704090004
2,Cluster 2: Low-flow oxygen / No ARF,7,Invasive ventilation,5434,0.15920543771241064
2,Cluster 2: Low-flow oxygen / No ARF,7,Low-flow oxygen,18861,0.5525899449197235
2,Cluster 2: Low-flow oxygen / No ARF,7,Noninvasive ventilation,7925,0.23218680417203796
2,Cluster 2: Low-flow oxygen / No ARF,7,Other support,477,0.013975155279503106
2,Cluster 2: Low-flow oxygen / No ARF,7,Room air,1435,0.04204265791632485
2,Cluster 2: Low-flow oxygen / No ARF,8,Invasive ventilation,5367,0.15724247040900036
2,Cluster 2: Low-flow oxygen / No ARF,8,Low-flow oxygen,19010,0.5569553498183523
2,Cluster 2: Low-flow oxygen / No ARF,8,Noninvasive ventilation,7718,0.2261221141450838
2,Cluster 2: Low-flow oxygen / No ARF,8,Other support,473,0.013857963201687565
2,Cluster 2: Low-flow oxygen / No ARF,8,Room air,1564,0.04582210242587601
2,Cluster 2: Low-flow oxygen / No ARF,9,Invasive ventilation,5292,0.15504511894995898
2,Cluster 2: Low-flow oxygen / No ARF,9,Low-flow oxygen,19383,0.5678835110746514
2,Cluster 2: Low-flow oxygen / No ARF,9,Noninvasive ventilation,7356,0.21551623110277746
2,Cluster 2: Low-flow oxygen / No ARF,9,Other support,477,0.013975155279503106
2,Cluster 2: Low-flow oxygen / No ARF,9,Room air,1624,0.0475799835931091
2,Cluster 2: Low-flow oxygen / No ARF,10,Invasive ventilation,5226,0.15311144966600257
2,Cluster 2: Low-flow oxygen / No ARF,10,Low-flow oxygen,19610,0.5745341614906833
2,Cluster 2: Low-flow oxygen / No ARF,10,Noninvasive ventilation,7101,0.2080452361420368
2,Cluster 2: Low-flow oxygen / No ARF,10,Other support,483,0.014150943396226415
2,Cluster 2: Low-flow oxygen / No ARF,10,Room air,1712,0.05015820930505098
2,Cluster 2: Low-flow oxygen / No ARF,11,Invasive ventilation,5121,0.15003515762334466
2,Cluster 2: Low-flow oxygen / No ARF,11,Low-flow oxygen,20075,0.5881577405367397
2,Cluster 2: Low-flow oxygen / No ARF,11,Noninvasive ventilation,6730,0.1971756709246455
2,Cluster 2: Low-flow oxygen / No ARF,11,Other support,480,0.01406304933786476
2,Cluster 2: Low-flow oxygen / No ARF,11,Room air,1726,0.05056838157740537
2,Cluster 2: Low-flow oxygen / No ARF,12,Invasive ventilation,5046,0.14783780616430328
2,Cluster 2: Low-flow oxygen / No ARF,12,Low-flow oxygen,20390,0.5973866166647135
2,Cluster 2: Low-flow oxygen / No ARF,12,Noninvasive ventilation,6445,0.1888257353802883
2,Cluster 2: Low-flow oxygen / No ARF,12,Other support,484,0.0141802414156803
2,Cluster 2: Low-flow oxygen / No ARF,12,Room air,1767,0.05176960037501465
2,Cluster 2: Low-flow oxygen / No ARF,13,Invasive ventilation,4973,0.1456990507441697
2,Cluster 2: Low-flow oxygen / No ARF,13,Low-flow oxygen,20730,0.6073479432790343
2,Cluster 2: Low-flow oxygen / No ARF,13,Noninvasive ventilation,6152,0.1802414156803
2,Cluster 2: Low-flow oxygen / No ARF,13,Other support,486,0.01423883745458807
2,Cluster 2: Low-flow oxygen / No ARF,13,Room air,1791,0.05247275284190789
2,Cluster 2: Low-flow oxygen / No ARF,14,Invasive ventilation,4854,0.14221258642915738
2,Cluster 2: Low-flow oxygen / No ARF,14,Low-flow oxygen,21222,0.6217625688503458
2,Cluster 2: Low-flow oxygen / No ARF,14,Noninvasive ventilation,5884,0.17238954646665886
2,Cluster 2: Low-flow oxygen / No ARF,14,Other support,481,0.014092347357318645
2,Cluster 2: Low-flow oxygen / No ARF,14,Room air,1691,0.049542950896519396
2,Cluster 2: Low-flow oxygen / No ARF,15,Invasive ventilation,4768,0.13969295675612328
2,Cluster 2: Low-flow oxygen / No ARF,15,Low-flow oxygen,21601,0.6328665182233681
2,Cluster 2: Low-flow oxygen / No ARF,15,Noninvasive ventilation,5532,0.16207664361889138
2,Cluster 2: Low-flow oxygen / No ARF,15,Other support,511,0.014971287940935192
2,Cluster 2: Low-flow oxygen / No ARF,15,Room air,1720,0.05039259346068206
2,Cluster 2: Low-flow oxygen / No ARF,16,Invasive ventilation,4645,0.13608930036329545
2,Cluster 2: Low-flow oxygen / No ARF,16,Low-flow oxygen,21913,0.6420075002929801
2,Cluster 2: Low-flow oxygen / No ARF,16,Noninvasive ventilation,5313,0.15566037735849056
2,Cluster 2: Low-flow oxygen / No ARF,16,Other support,501,0.014678307746396344
2,Cluster 2: Low-flow oxygen / No ARF,16,Room air,1760,0.051564514238837456
2,Cluster 2: Low-flow oxygen / No ARF,17,Invasive ventilation,4475,0.131108637056135
2,Cluster 2: Low-flow oxygen / No ARF,17,Low-flow oxygen,22310,0.6536388140161725
2,Cluster 2: Low-flow oxygen / No ARF,17,Noninvasive ventilation,5045,0.14780850814484942
2,Cluster 2: Low-flow oxygen / No ARF,17,Other support,513,0.015029883979842963
2,Cluster 2: Low-flow oxygen / No ARF,17,Room air,1789,0.052414156803000114
2,Cluster 2: Low-flow oxygen / No ARF,18,Invasive ventilation,4326,0.12674323215750616
2,Cluster 2: Low-flow oxygen / No ARF,18,Low-flow oxygen,22642,0.6633657564748623
2,Cluster 2: Low-flow oxygen / No ARF,18,Noninvasive ventilation,4796,0.14051330130083206
2,Cluster 2: Low-flow oxygen / No ARF,18,Other support,504,0.014766201804757998
2,Cluster 2: Low-flow oxygen / No ARF,18,Room air,1864,0.05461150826204149
2,Cluster 2: Low-flow oxygen / No ARF,19,Invasive ventilation,4177,0.1223778272588773
2,Cluster 2: Low-flow oxygen / No ARF,19,Low-flow oxygen,22783,0.66749677721786
2,Cluster 2: Low-flow oxygen / No ARF,19,Noninvasive ventilation,4761,0.13948787061994608
2,Cluster 2: Low-flow oxygen / No ARF,19,Other support,485,0.014209539435134184
2,Cluster 2: Low-flow oxygen / No ARF,19,Room air,1926,0.056427985468182354
2,Cluster 2: Low-flow oxygen / No ARF,20,Invasive ventilation,4015,0.11763154810734794
2,Cluster 2: Low-flow oxygen / No ARF,20,Low-flow oxygen,23176,0.6790108988632368
2,Cluster 2: Low-flow oxygen / No ARF,20,Noninvasive ventilation,4551,0.13333528653463025
2,Cluster 2: Low-flow oxygen / No ARF,20,Other support,475,0.013916559240595336
2,Cluster 2: Low-flow oxygen / No ARF,20,Room air,1915,0.05610570725418962
2,Cluster 2: Low-flow oxygen / No ARF,21,Invasive ventilation,3897,0.11417438181178953
2,Cluster 2: Low-flow oxygen / No ARF,21,Low-flow oxygen,23424,0.6862768076878003
2,Cluster 2: Low-flow oxygen / No ARF,21,Noninvasive ventilation,4438,0.13002461033634127
2,Cluster 2: Low-flow oxygen / No ARF,21,Other support,481,0.014092347357318645
2,Cluster 2: Low-flow oxygen / No ARF,21,Room air,1892,0.05543185280675026
2,Cluster 2: Low-flow oxygen / No ARF,22,Invasive ventilation,3777,0.11065861947732333
2,Cluster 2: Low-flow oxygen / No ARF,22,Low-flow oxygen,23572,0.6906129145669753
2,Cluster 2: Low-flow oxygen / No ARF,22,Noninvasive ventilation,4370,0.1280323450134771
2,Cluster 2: Low-flow oxygen / No ARF,22,Other support,491,0.014385327551857494
2,Cluster 2: Low-flow oxygen / No ARF,22,Room air,1922,0.05631079339036681
2,Cluster 2: Low-flow oxygen / No ARF,23,Invasive ventilation,3623,0.10614672448142505
2,Cluster 2: Low-flow oxygen / No ARF,23,Low-flow oxygen,24136,0.7071369975389664
2,Cluster 2: Low-flow oxygen / No ARF,23,Noninvasive ventilation,4160,0.12187976092816126
2,Cluster 2: Low-flow oxygen / No ARF,23,Other support,506,0.014824797843665768
2,Cluster 2: Low-flow oxygen / No ARF,23,Room air,1707,0.05001171920778155
2,Cluster 2: Low-flow oxygen / No ARF,24,Invasive ventilation,3517,0.10304113441931326
2,Cluster 2: Low-flow oxygen / No ARF,24,Low-flow oxygen,24207,0.7092171569201922
2,Cluster 2: Low-flow oxygen / No ARF,24,Noninvasive ventilation,4181,0.12249501933669284
2,Cluster 2: Low-flow oxygen / No ARF,24,Other support,513,0.015029883979842963
2,Cluster 2: Low-flow oxygen / No ARF,24,Room air,1714,0.05021680534395875
2,Cluster 2: Low-flow oxygen / No ARF,25,Invasive ventilation,3423,0.10028712059064807
2,Cluster 2: Low-flow oxygen / No ARF,25,Low-flow oxygen,24455,0.7164830657447556
2,Cluster 2: Low-flow oxygen / No ARF,25,Noninvasive ventilation,4081,0.11956521739130435
2,Cluster 2: Low-flow oxygen / No ARF,25,Other support,475,0.013916559240595336
2,Cluster 2: Low-flow oxygen / No ARF,25,Room air,1698,0.04974803703269659
2,Cluster 2: Low-flow oxygen / No ARF,26,Invasive ventilation,3323,0.09735731864525958
2,Cluster 2: Low-flow oxygen / No ARF,26,Low-flow oxygen,24568,0.7197937419430447
2,Cluster 2: Low-flow oxygen / No ARF,26,Noninvasive ventilation,4079,0.11950662135239658
2,Cluster 2: Low-flow oxygen / No ARF,26,Other support,484,0.0141802414156803
2,Cluster 2: Low-flow oxygen / No ARF,26,Room air,1678,0.04916207664361889
2,Cluster 2: Low-flow oxygen / No ARF,27,Invasive ventilation,3178,0.09310910582444627
2,Cluster 2: Low-flow oxygen / No ARF,27,Low-flow oxygen,24745,0.7249794913863823
2,Cluster 2: Low-flow oxygen / No ARF,27,Noninvasive ventilation,4042,0.11842259463260284
2,Cluster 2: Low-flow oxygen / No ARF,27,Other support,499,0.014619711707488573
2,Cluster 2: Low-flow oxygen / No ARF,27,Room air,1668,0.048869096449080045
2,Cluster 2: Low-flow oxygen / No ARF,28,Invasive ventilation,3057,0.0895640454705262
2,Cluster 2: Low-flow oxygen / No ARF,28,Low-flow oxygen,24893,0.7293155982655573
2,Cluster 2: Low-flow oxygen / No ARF,28,Noninvasive ventilation,4074,0.11936013125512715
2,Cluster 2: Low-flow oxygen / No ARF,28,Other support,509,0.014912691902027424
2,Cluster 2: Low-flow oxygen / No ARF,28,Room air,1599,0.046847533106761985
2,Cluster 2: Low-flow oxygen / No ARF,29,Invasive ventilation,2941,0.08616547521387555
2,Cluster 2: Low-flow oxygen / No ARF,29,Low-flow oxygen,25008,0.732684870502754
2,Cluster 2: Low-flow oxygen / No ARF,29,Noninvasive ventilation,4024,0.11789523028243291
2,Cluster 2: Low-flow oxygen / No ARF,29,Other support,502,0.014707605765850229
2,Cluster 2: Low-flow oxygen / No ARF,29,Room air,1657,0.04854681823508731
2,Cluster 2: Low-flow oxygen / No ARF,30,Invasive ventilation,2844,0.0833235673268487
2,Cluster 2: Low-flow oxygen / No ARF,30,Low-flow oxygen,25243,0.739569905074417
2,Cluster 2: Low-flow oxygen / No ARF,30,Noninvasive ventilation,3933,0.11522911051212938
2,Cluster 2: Low-flow oxygen / No ARF,30,Other support,499,0.014619711707488573
2,Cluster 2: Low-flow oxygen / No ARF,30,Room air,1613,0.047257705379116374
2,Cluster 2: Low-flow oxygen / No ARF,31,Invasive ventilation,2724,0.07980780499238252
2,Cluster 2: Low-flow oxygen / No ARF,31,Low-flow oxygen,25435,0.7451951248095628
2,Cluster 2: Low-flow oxygen / No ARF,31,Noninvasive ventilation,3802,0.11139106996367046
2,Cluster 2: Low-flow oxygen / No ARF,31,Other support,501,0.014678307746396344
2,Cluster 2: Low-flow oxygen / No ARF,31,Room air,1670,0.04892769248798781
2,Cluster 2: Low-flow oxygen / No ARF,32,Invasive ventilation,2644,0.07746396343607172
2,Cluster 2: Low-flow oxygen / No ARF,32,Low-flow oxygen,25456,0.7458103832180945
2,Cluster 2: Low-flow oxygen / No ARF,32,Noninvasive ventilation,3774,0.11057072541896168
2,Cluster 2: Low-flow oxygen / No ARF,32,Other support,497,0.014561115668580805
2,Cluster 2: Low-flow oxygen / No ARF,32,Room air,1761,0.05159381225829134
2,Cluster 2: Low-flow oxygen / No ARF,33,Invasive ventilation,2566,0.0751787179186687
2,Cluster 2: Low-flow oxygen / No ARF,33,Low-flow oxygen,25589,0.7497070198054612
2,Cluster 2: Low-flow oxygen / No ARF,33,Noninvasive ventilation,3734,0.10939880464080629
2,Cluster 2: Low-flow oxygen / No ARF,33,Other support,510,0.014941989921481307
2,Cluster 2: Low-flow oxygen / No ARF,33,Room air,1733,0.050773467713582564
2,Cluster 2: Low-flow oxygen / No ARF,34,Invasive ventilation,2412,0.07066682292277042
2,Cluster 2: Low-flow oxygen / No ARF,34,Low-flow oxygen,25891,0.7585550216805343
2,Cluster 2: Low-flow oxygen / No ARF,34,Noninvasive ventilation,3585,0.10503339974217743
2,Cluster 2: Low-flow oxygen / No ARF,34,Other support,528,0.015469354271651236
2,Cluster 2: Low-flow oxygen / No ARF,34,Room air,1716,0.05027540138286652
2,Cluster 2: Low-flow oxygen / No ARF,35,Invasive ventilation,2293,0.06718035860775812
2,Cluster 2: Low-flow oxygen / No ARF,35,Low-flow oxygen,26101,0.7647076057658502
2,Cluster 2: Low-flow oxygen / No ARF,35,Noninvasive ventilation,3541,0.10374428688620649
2,Cluster 2: Low-flow oxygen / No ARF,35,Other support,508,0.014883393882573539
2,Cluster 2: Low-flow oxygen / No ARF,35,Room air,1689,0.04948435485761163
2,Cluster 2: Low-flow oxygen / No ARF,36,Invasive ventilation,2201,0.0644849408180007
2,Cluster 2: Low-flow oxygen / No ARF,36,Low-flow oxygen,26286,0.7701277393648189
2,Cluster 2: Low-flow oxygen / No ARF,36,Noninvasive ventilation,3428,0.1004336106879175
2,Cluster 2: Low-flow oxygen / No ARF,36,Other support,516,0.015117778038204617
2,Cluster 2: Low-flow oxygen / No ARF,36,Room air,1701,0.049835931091058244
2,Cluster 2: Low-flow oxygen / No ARF,37,Invasive ventilation,2121,0.06214109926168991
2,Cluster 2: Low-flow oxygen / No ARF,37,Low-flow oxygen,26454,0.7750498066330717
2,Cluster 2: Low-flow oxygen / No ARF,37,Noninvasive ventilation,3283,0.09618539786710419
2,Cluster 2: Low-flow oxygen / No ARF,37,Other support,519,0.015205672096566272
2,Cluster 2: Low-flow oxygen / No ARF,37,Room air,1755,0.05141802414156803
2,Cluster 2: Low-flow oxygen / No ARF,38,Invasive ventilation,1998,0.05853744286886207
2,Cluster 2: Low-flow oxygen / No ARF,38,Low-flow oxygen,26786,0.7847767490917614
2,Cluster 2: Low-flow oxygen / No ARF,38,Noninvasive ventilation,2941,0.08616547521387555
2,Cluster 2: Low-flow oxygen / No ARF,38,Other support,550,0.016113910699636705
2,Cluster 2: Low-flow oxygen / No ARF,38,Room air,1857,0.054406422125864294
2,Cluster 2: Low-flow oxygen / No ARF,39,Invasive ventilation,1808,0.05297081917262393
2,Cluster 2: Low-flow oxygen / No ARF,39,Low-flow oxygen,27113,0.7943572014531818
2,Cluster 2: Low-flow oxygen / No ARF,39,Noninvasive ventilation,2780,0.08144849408180008
2,Cluster 2: Low-flow oxygen / No ARF,39,Other support,522,0.015293566154927926
2,Cluster 2: Low-flow oxygen / No ARF,39,Room air,1909,0.05592991913746631
2,Cluster 2: Low-flow oxygen / No ARF,40,Invasive ventilation,1690,0.04951365287706551
2,Cluster 2: Low-flow oxygen / No ARF,40,Low-flow oxygen,27123,0.7946501816477206
2,Cluster 2: Low-flow oxygen / No ARF,40,Noninvasive ventilation,2718,0.07963201687565921
2,Cluster 2: Low-flow oxygen / No ARF,40,Other support,503,0.014736903785304114
2,Cluster 2: Low-flow oxygen / No ARF,40,Room air,2098,0.06146724481425056
2,Cluster 2: Low-flow oxygen / No ARF,41,Invasive ventilation,1577,0.046202976678776514
2,Cluster 2: Low-flow oxygen / No ARF,41,Low-flow oxygen,27394,0.8025899449197235
2,Cluster 2: Low-flow oxygen / No ARF,41,Noninvasive ventilation,2604,0.07629204265791632
2,Cluster 2: Low-flow oxygen / No ARF,41,Other support,507,0.014854095863119653
2,Cluster 2: Low-flow oxygen / No ARF,41,Room air,2050,0.06006093988046408
2,Cluster 2: Low-flow oxygen / No ARF,42,Invasive ventilation,1494,0.043771241064104065
2,Cluster 2: Low-flow oxygen / No ARF,42,Low-flow oxygen,27375,0.8020332825500996
2,Cluster 2: Low-flow oxygen / No ARF,42,Noninvasive ventilation,2524,0.07394820110160553
2,Cluster 2: Low-flow oxygen / No ARF,42,Other support,520,0.015234970116020157
2,Cluster 2: Low-flow oxygen / No ARF,42,Room air,2219,0.06501230516817064
2,Cluster 2: Low-flow oxygen / No ARF,43,Invasive ventilation,1348,0.03949373022383687
2,Cluster 2: Low-flow oxygen / No ARF,43,Low-flow oxygen,27353,0.8013887261221141
2,Cluster 2: Low-flow oxygen / No ARF,43,Noninvasive ventilation,2458,0.07201453181764912
2,Cluster 2: Low-flow oxygen / No ARF,43,Other support,544,0.015938122582913394
2,Cluster 2: Low-flow oxygen / No ARF,43,Room air,2429,0.07116488925348646
2,Cluster 2: Low-flow oxygen / No ARF,44,Invasive ventilation,1215,0.03559709363647017
2,Cluster 2: Low-flow oxygen / No ARF,44,Low-flow oxygen,27490,0.8054025547872964
2,Cluster 2: Low-flow oxygen / No ARF,44,Noninvasive ventilation,2372,0.06949490214461503
2,Cluster 2: Low-flow oxygen / No ARF,44,Other support,533,0.015615844368920662
2,Cluster 2: Low-flow oxygen / No ARF,44,Room air,2522,0.07388960506269776
2,Cluster 2: Low-flow oxygen / No ARF,45,Invasive ventilation,1143,0.03348763623579046
2,Cluster 2: Low-flow oxygen / No ARF,45,Low-flow oxygen,27543,0.8069553498183523
2,Cluster 2: Low-flow oxygen / No ARF,45,Noninvasive ventilation,2372,0.06949490214461503
2,Cluster 2: Low-flow oxygen / No ARF,45,Other support,525,0.015381460213289582
2,Cluster 2: Low-flow oxygen / No ARF,45,Room air,2549,0.07468065158795266
2,Cluster 2: Low-flow oxygen / No ARF,46,Invasive ventilation,994,0.02912223133716161
2,Cluster 2: Low-flow oxygen / No ARF,46,Low-flow oxygen,27543,0.8069553498183523
2,Cluster 2: Low-flow oxygen / No ARF,46,Noninvasive ventilation,2289,0.06706316652994257
2,Cluster 2: Low-flow oxygen / No ARF,46,Other support,535,0.015674440407828432
2,Cluster 2: Low-flow oxygen / No ARF,46,Room air,2771,0.0811848119067151
2,Cluster 2: Low-flow oxygen / No ARF,47,Invasive ventilation,974,0.02853627094808391
2,Cluster 2: Low-flow oxygen / No ARF,47,Low-flow oxygen,27380,0.8021797726473691
2,Cluster 2: Low-flow oxygen / No ARF,47,Noninvasive ventilation,2326,0.06814719324973632
2,Cluster 2: Low-flow oxygen / No ARF,47,Other support,548,0.016055314660728934
2,Cluster 2: Low-flow oxygen / No ARF,47,Room air,2904,0.0850814484940818
2,Cluster 2: Low-flow oxygen / No ARF,48,Invasive ventilation,841,0.024639634360717217
2,Cluster 2: Low-flow oxygen / No ARF,48,Low-flow oxygen,27388,0.8024141568030001
2,Cluster 2: Low-flow oxygen / No ARF,48,Noninvasive ventilation,2331,0.06829368334700574
2,Cluster 2: Low-flow oxygen / No ARF,48,Other support,551,0.01614320871909059
2,Cluster 2: Low-flow oxygen / No ARF,48,Room air,3021,0.08850931677018634
2,Cluster 2: Low-flow oxygen / No ARF,49,Invasive ventilation,781,0.02288175319348412
2,Cluster 2: Low-flow oxygen / No ARF,49,Low-flow oxygen,27386,0.8023555607640923
2,Cluster 2: Low-flow oxygen / No ARF,49,Noninvasive ventilation,2356,0.06902613383335286
2,Cluster 2: Low-flow oxygen / No ARF,49,Other support,520,0.015234970116020157
2,Cluster 2: Low-flow oxygen / No ARF,49,Room air,3089,0.09050158209305051
2,Cluster 2: Low-flow oxygen / No ARF,50,Invasive ventilation,698,0.020450017578811673
2,Cluster 2: Low-flow oxygen / No ARF,50,Low-flow oxygen,27270,0.7989569905074417
2,Cluster 2: Low-flow oxygen / No ARF,50,Noninvasive ventilation,2429,0.07116488925348646
2,Cluster 2: Low-flow oxygen / No ARF,50,Other support,556,0.016289698816360013
2,Cluster 2: Low-flow oxygen / No ARF,50,Room air,3179,0.09313840384390015
2,Cluster 2: Low-flow oxygen / No ARF,51,Invasive ventilation,582,0.01705144732216102
2,Cluster 2: Low-flow oxygen / No ARF,51,Low-flow oxygen,27433,0.8037325676784249
2,Cluster 2: Low-flow oxygen / No ARF,51,Noninvasive ventilation,2381,0.06975858431969999
2,Cluster 2: Low-flow oxygen / No ARF,51,Other support,542,0.015879526544005627
2,Cluster 2: Low-flow oxygen / No ARF,51,Room air,3194,0.09357787413570842
2,Cluster 2: Low-flow oxygen / No ARF,52,Invasive ventilation,570,0.016699871088714402
2,Cluster 2: Low-flow oxygen / No ARF,52,Low-flow oxygen,27335,0.8008613617719442
2,Cluster 2: Low-flow oxygen / No ARF,52,Noninvasive ventilation,2444,0.07160435954529473
2,Cluster 2: Low-flow oxygen / No ARF,52,Other support,533,0.015615844368920662
2,Cluster 2: Low-flow oxygen / No ARF,52,Room air,3250,0.09521856322512598
2,Cluster 2: Low-flow oxygen / No ARF,53,Invasive ventilation,528,0.015469354271651236
2,Cluster 2: Low-flow oxygen / No ARF,53,Low-flow oxygen,27218,0.7974334934958397
2,Cluster 2: Low-flow oxygen / No ARF,53,Noninvasive ventilation,2444,0.07160435954529473
2,Cluster 2: Low-flow oxygen / No ARF,53,Other support,535,0.015674440407828432
2,Cluster 2: Low-flow oxygen / No ARF,53,Room air,3407,0.09981835227938592
2,Cluster 2: Low-flow oxygen / No ARF,54,Invasive ventilation,418,0.012246572131723895
2,Cluster 2: Low-flow oxygen / No ARF,54,Low-flow oxygen,27217,0.7974041954763857
2,Cluster 2: Low-flow oxygen / No ARF,54,Noninvasive ventilation,2451,0.07180944568147193
2,Cluster 2: Low-flow oxygen / No ARF,54,Other support,574,0.016817063166529943
2,Cluster 2: Low-flow oxygen / No ARF,54,Room air,3472,0.10172272354388844
2,Cluster 2: Low-flow oxygen / No ARF,55,Invasive ventilation,312,0.009140982069612094
2,Cluster 2: Low-flow oxygen / No ARF,55,Low-flow oxygen,27240,0.7980780499238251
2,Cluster 2: Low-flow oxygen / No ARF,55,Noninvasive ventilation,2507,0.07345013477088949
2,Cluster 2: Low-flow oxygen / No ARF,55,Other support,563,0.016494784952537207
2,Cluster 2: Low-flow oxygen / No ARF,55,Room air,3510,0.10283604828313606
2,Cluster 2: Low-flow oxygen / No ARF,56,Invasive ventilation,300,0.008789405836165476
2,Cluster 2: Low-flow oxygen / No ARF,56,Low-flow oxygen,27060,0.7928044064221259
2,Cluster 2: Low-flow oxygen / No ARF,56,Noninvasive ventilation,2495,0.07309855853744286
2,Cluster 2: Low-flow oxygen / No ARF,56,Other support,563,0.016494784952537207
2,Cluster 2: Low-flow oxygen / No ARF,56,Room air,3714,0.10881284425172859
2,Cluster 2: Low-flow oxygen / No ARF,57,Invasive ventilation,218,0.006386968240946912
2,Cluster 2: Low-flow oxygen / No ARF,57,Low-flow oxygen,26831,0.7860951599671863
2,Cluster 2: Low-flow oxygen / No ARF,57,Noninvasive ventilation,2464,0.07219031993437244
2,Cluster 2: Low-flow oxygen / No ARF,57,Other support,551,0.01614320871909059
2,Cluster 2: Low-flow oxygen / No ARF,57,Room air,4068,0.11918434313840384
2,Cluster 2: Low-flow oxygen / No ARF,58,Invasive ventilation,211,0.006181882104769718
2,Cluster 2: Low-flow oxygen / No ARF,58,Low-flow oxygen,26801,0.7852162193835697
2,Cluster 2: Low-flow oxygen / No ARF,58,Noninvasive ventilation,2397,0.07022735263096215
2,Cluster 2: Low-flow oxygen / No ARF,58,Other support,539,0.01579163248564397
2,Cluster 2: Low-flow oxygen / No ARF,58,Room air,4184,0.12258291339505449
2,Cluster 2: Low-flow oxygen / No ARF,59,Invasive ventilation,206,0.006035392007500293
2,Cluster 2: Low-flow oxygen / No ARF,59,Low-flow oxygen,26791,0.7849232391890308
2,Cluster 2: Low-flow oxygen / No ARF,59,Noninvasive ventilation,2374,0.0695534981835228
2,Cluster 2: Low-flow oxygen / No ARF,59,Other support,508,0.014883393882573539
