pooled_cluster,pooled_cluster_label,h,arf,n,prop
3,Cluster 3: Noninvasive ventilation / No ARF,13,Hypoxemic ARF,951,0.06897302001740645
3,Cluster 3: Noninvasive ventilation / No ARF,13,Mixed ARF,178,0.012909776617348418
3,Cluster 3: Noninvasive ventilation / No ARF,13,No ARF,12551,0.9102843051929214
3,Cluster 3: Noninvasive ventilation / No ARF,14,Hypercapnic ARF,105,0.007615317667536988
3,Cluster 3: Noninvasive ventilation / No ARF,14,Hypoxemic ARF,911,0.0660719466202495
3,Cluster 3: Noninvasive ventilation / No ARF,14,Mixed ARF,177,0.012837249782419496
3,Cluster 3: Noninvasive ventilation / No ARF,14,No ARF,12595,0.913475485929794
3,Cluster 3: Noninvasive ventilation / No ARF,15,Hypercapnic ARF,98,0.007107629823034523
3,Cluster 3: Noninvasive ventilation / No ARF,15,Hypoxemic ARF,885,0.06418624891209748
3,Cluster 3: Noninvasive ventilation / No ARF,15,Mixed ARF,172,0.012474615607774877
3,Cluster 3: Noninvasive ventilation / No ARF,15,No ARF,12633,0.9162315056570931
3,Cluster 3: Noninvasive ventilation / No ARF,16,Hypercapnic ARF,103,0.007470263997679141
3,Cluster 3: Noninvasive ventilation / No ARF,16,Hypoxemic ARF,852,0.06179286335944299
3,Cluster 3: Noninvasive ventilation / No ARF,16,Mixed ARF,172,0.012474615607774877
3,Cluster 3: Noninvasive ventilation / No ARF,16,No ARF,12661,0.918262257035103
3,Cluster 3: Noninvasive ventilation / No ARF,17,Hypercapnic ARF,107,0.007760371337394836
3,Cluster 3: Noninvasive ventilation / No ARF,17,Hypoxemic ARF,807,0.05852915578764143
3,Cluster 3: Noninvasive ventilation / No ARF,17,Mixed ARF,164,0.011894400928343487
3,Cluster 3: Noninvasive ventilation / No ARF,17,No ARF,12710,0.9218160719466203
3,Cluster 3: Noninvasive ventilation / No ARF,18,Hypercapnic ARF,112,0.008123005512039455
3,Cluster 3: Noninvasive ventilation / No ARF,18,Hypoxemic ARF,790,0.057296199593849725
3,Cluster 3: Noninvasive ventilation / No ARF,18,Mixed ARF,159,0.011531766753698868
3,Cluster 3: Noninvasive ventilation / No ARF,18,No ARF,12727,0.9230490281404119
3,Cluster 3: Noninvasive ventilation / No ARF,19,Hypercapnic ARF,101,0.007325210327821294
3,Cluster 3: Noninvasive ventilation / No ARF,19,Hypoxemic ARF,781,0.05664345807948941
3,Cluster 3: Noninvasive ventilation / No ARF,19,Mixed ARF,193,0.013997679141282275
3,Cluster 3: Noninvasive ventilation / No ARF,19,No ARF,12713,0.922033652451407
3,Cluster 3: Noninvasive ventilation / No ARF,20,Hypercapnic ARF,101,0.007325210327821294
3,Cluster 3: Noninvasive ventilation / No ARF,20,Hypoxemic ARF,767,0.05562808239048448
3,Cluster 3: Noninvasive ventilation / No ARF,20,Mixed ARF,195,0.014142732811140122
3,Cluster 3: Noninvasive ventilation / No ARF,20,No ARF,12725,0.9229039744705541
3,Cluster 3: Noninvasive ventilation / No ARF,21,Hypercapnic ARF,95,0.006890049318247752
3,Cluster 3: Noninvasive ventilation / No ARF,21,Hypoxemic ARF,785,0.05693356541920511
3,Cluster 3: Noninvasive ventilation / No ARF,21,Mixed ARF,182,0.013199883957064115
3,Cluster 3: Noninvasive ventilation / No ARF,21,No ARF,12726,0.922976501305483
3,Cluster 3: Noninvasive ventilation / No ARF,22,Hypercapnic ARF,90,0.006527415143603133
3,Cluster 3: Noninvasive ventilation / No ARF,22,Hypoxemic ARF,782,0.05671598491441834
3,Cluster 3: Noninvasive ventilation / No ARF,22,Mixed ARF,177,0.012837249782419496
3,Cluster 3: Noninvasive ventilation / No ARF,22,No ARF,12739,0.9239193501595591
3,Cluster 3: Noninvasive ventilation / No ARF,23,Hypercapnic ARF,85,0.006164780968958515
3,Cluster 3: Noninvasive ventilation / No ARF,23,Hypoxemic ARF,727,0.05272700899332753
3,Cluster 3: Noninvasive ventilation / No ARF,23,Mixed ARF,171,0.012402088772845953
3,Cluster 3: Noninvasive ventilation / No ARF,23,No ARF,12805,0.928706121264868
3,Cluster 3: Noninvasive ventilation / No ARF,24,Hypercapnic ARF,79,0.0057296199593849725
3,Cluster 3: Noninvasive ventilation / No ARF,24,Hypoxemic ARF,712,0.051639106469393674
3,Cluster 3: Noninvasive ventilation / No ARF,24,Mixed ARF,162,0.01174934725848564
3,Cluster 3: Noninvasive ventilation / No ARF,24,No ARF,12835,0.9308819263127357
3,Cluster 3: Noninvasive ventilation / No ARF,25,Hypercapnic ARF,76,0.005512039454598201
3,Cluster 3: Noninvasive ventilation / No ARF,25,Hypoxemic ARF,687,0.04982593559617058
3,Cluster 3: Noninvasive ventilation / No ARF,25,Mixed ARF,153,0.011096605744125326
3,Cluster 3: Noninvasive ventilation / No ARF,25,No ARF,12872,0.9335654192051059
3,Cluster 3: Noninvasive ventilation / No ARF,26,Hypercapnic ARF,67,0.004859297940237888
3,Cluster 3: Noninvasive ventilation / No ARF,26,Hypoxemic ARF,682,0.04946330142152596
3,Cluster 3: Noninvasive ventilation / No ARF,26,Mixed ARF,121,0.008775747026399768
3,Cluster 3: Noninvasive ventilation / No ARF,26,No ARF,12918,0.9369016536118364
3,Cluster 3: Noninvasive ventilation / No ARF,27,Hypercapnic ARF,60,0.004351610095735422
3,Cluster 3: Noninvasive ventilation / No ARF,27,Hypoxemic ARF,699,0.050696257615317666
3,Cluster 3: Noninvasive ventilation / No ARF,27,Mixed ARF,111,0.00805047867711053
3,Cluster 3: Noninvasive ventilation / No ARF,27,No ARF,12918,0.9369016536118364
3,Cluster 3: Noninvasive ventilation / No ARF,28,Hypercapnic ARF,56,0.0040615027560197275
3,Cluster 3: Noninvasive ventilation / No ARF,28,Hypoxemic ARF,669,0.048520452567449954
3,Cluster 3: Noninvasive ventilation / No ARF,28,Mixed ARF,116,0.00841311285175515
3,Cluster 3: Noninvasive ventilation / No ARF,28,No ARF,12947,0.9390049318247752
3,Cluster 3: Noninvasive ventilation / No ARF,29,Hypercapnic ARF,60,0.004351610095735422
3,Cluster 3: Noninvasive ventilation / No ARF,29,Hypoxemic ARF,652,0.047287496373658255
3,Cluster 3: Noninvasive ventilation / No ARF,29,Mixed ARF,103,0.007470263997679141
3,Cluster 3: Noninvasive ventilation / No ARF,29,No ARF,12973,0.9408906295329272
3,Cluster 3: Noninvasive ventilation / No ARF,30,Hypercapnic ARF,58,0.004206556425877575
3,Cluster 3: Noninvasive ventilation / No ARF,30,Hypoxemic ARF,657,0.047650130548302874
3,Cluster 3: Noninvasive ventilation / No ARF,30,Mixed ARF,97,0.007035102988105599
3,Cluster 3: Noninvasive ventilation / No ARF,30,No ARF,12976,0.9411082100377139
3,Cluster 3: Noninvasive ventilation / No ARF,31,Hypercapnic ARF,55,0.003988975921090804
3,Cluster 3: Noninvasive ventilation / No ARF,31,Hypoxemic ARF,650,0.047142442703800407
3,Cluster 3: Noninvasive ventilation / No ARF,31,Mixed ARF,97,0.007035102988105599
3,Cluster 3: Noninvasive ventilation / No ARF,31,No ARF,12986,0.9418334783870032
3,Cluster 3: Noninvasive ventilation / No ARF,32,Hypercapnic ARF,59,0.004279083260806498
3,Cluster 3: Noninvasive ventilation / No ARF,32,Hypoxemic ARF,662,0.04801276472294749
3,Cluster 3: Noninvasive ventilation / No ARF,32,Mixed ARF,90,0.006527415143603133
3,Cluster 3: Noninvasive ventilation / No ARF,32,No ARF,12977,0.9411807368726429
3,Cluster 3: Noninvasive ventilation / No ARF,33,Hypercapnic ARF,59,0.004279083260806498
3,Cluster 3: Noninvasive ventilation / No ARF,33,Hypoxemic ARF,630,0.04569190600522193
3,Cluster 3: Noninvasive ventilation / No ARF,33,Mixed ARF,83,0.006019727299100667
3,Cluster 3: Noninvasive ventilation / No ARF,33,No ARF,13016,0.9440092834348709
3,Cluster 3: Noninvasive ventilation / No ARF,34,Hypercapnic ARF,60,0.004351610095735422
3,Cluster 3: Noninvasive ventilation / No ARF,34,Hypoxemic ARF,634,0.04598201334493763
3,Cluster 3: Noninvasive ventilation / No ARF,34,Mixed ARF,82,0.005947200464171743
3,Cluster 3: Noninvasive ventilation / No ARF,34,No ARF,13012,0.9437191760951552
3,Cluster 3: Noninvasive ventilation / No ARF,35,Hypercapnic ARF,62,0.00449666376559327
3,Cluster 3: Noninvasive ventilation / No ARF,35,Hypoxemic ARF,642,0.04656222802436902
3,Cluster 3: Noninvasive ventilation / No ARF,35,Mixed ARF,82,0.005947200464171743
3,Cluster 3: Noninvasive ventilation / No ARF,35,No ARF,13002,0.942993907745866
3,Cluster 3: Noninvasive ventilation / No ARF,36,Hypercapnic ARF,60,0.004351610095735422
3,Cluster 3: Noninvasive ventilation / No ARF,36,Hypoxemic ARF,627,0.04547432550043516
3,Cluster 3: Noninvasive ventilation / No ARF,36,Mixed ARF,85,0.006164780968958515
3,Cluster 3: Noninvasive ventilation / No ARF,36,No ARF,13016,0.9440092834348709
3,Cluster 3: Noninvasive ventilation / No ARF,37,Hypercapnic ARF,65,0.004714244270380041
3,Cluster 3: Noninvasive ventilation / No ARF,37,Hypoxemic ARF,625,0.04532927183057731
3,Cluster 3: Noninvasive ventilation / No ARF,37,Mixed ARF,87,0.006309834638816362
3,Cluster 3: Noninvasive ventilation / No ARF,37,No ARF,13011,0.9436466492602262
3,Cluster 3: Noninvasive ventilation / No ARF,38,Hypercapnic ARF,71,0.005149405279953583
3,Cluster 3: Noninvasive ventilation / No ARF,38,Hypoxemic ARF,639,0.04634464751958225
3,Cluster 3: Noninvasive ventilation / No ARF,38,Mixed ARF,87,0.006309834638816362
3,Cluster 3: Noninvasive ventilation / No ARF,38,No ARF,12991,0.9421961125616478
3,Cluster 3: Noninvasive ventilation / No ARF,39,Hypercapnic ARF,70,0.005076878445024659
3,Cluster 3: Noninvasive ventilation / No ARF,39,Hypoxemic ARF,650,0.047142442703800407
3,Cluster 3: Noninvasive ventilation / No ARF,39,Mixed ARF,87,0.006309834638816362
3,Cluster 3: Noninvasive ventilation / No ARF,39,No ARF,12981,0.9414708442123586
3,Cluster 3: Noninvasive ventilation / No ARF,40,Hypercapnic ARF,70,0.005076878445024659
3,Cluster 3: Noninvasive ventilation / No ARF,40,Hypoxemic ARF,652,0.047287496373658255
3,Cluster 3: Noninvasive ventilation / No ARF,40,Mixed ARF,91,0.006599941978532057
3,Cluster 3: Noninvasive ventilation / No ARF,40,No ARF,12975,0.9410356832027851
3,Cluster 3: Noninvasive ventilation / No ARF,41,Hypercapnic ARF,72,0.005221932114882507
3,Cluster 3: Noninvasive ventilation / No ARF,41,Hypoxemic ARF,629,0.04561937917029301
3,Cluster 3: Noninvasive ventilation / No ARF,41,Mixed ARF,95,0.006890049318247752
3,Cluster 3: Noninvasive ventilation / No ARF,41,No ARF,12992,0.9422686393965767
3,Cluster 3: Noninvasive ventilation / No ARF,42,Hypercapnic ARF,74,0.005366985784740354
3,Cluster 3: Noninvasive ventilation / No ARF,42,Hypoxemic ARF,628,0.04554685233536408
3,Cluster 3: Noninvasive ventilation / No ARF,42,Mixed ARF,95,0.006890049318247752
3,Cluster 3: Noninvasive ventilation / No ARF,42,No ARF,12991,0.9421961125616478
3,Cluster 3: Noninvasive ventilation / No ARF,43,Hypercapnic ARF,76,0.005512039454598201
3,Cluster 3: Noninvasive ventilation / No ARF,43,Hypoxemic ARF,619,0.04489411082100377
3,Cluster 3: Noninvasive ventilation / No ARF,43,Mixed ARF,91,0.006599941978532057
3,Cluster 3: Noninvasive ventilation / No ARF,43,No ARF,13002,0.942993907745866
3,Cluster 3: Noninvasive ventilation / No ARF,44,Hypercapnic ARF,75,0.005439512619669277
3,Cluster 3: Noninvasive ventilation / No ARF,44,Hypoxemic ARF,636,0.04612706701479547
3,Cluster 3: Noninvasive ventilation / No ARF,44,Mixed ARF,91,0.006599941978532057
3,Cluster 3: Noninvasive ventilation / No ARF,44,No ARF,12986,0.9418334783870032
3,Cluster 3: Noninvasive ventilation / No ARF,45,Hypercapnic ARF,67,0.004859297940237888
3,Cluster 3: Noninvasive ventilation / No ARF,45,Hypoxemic ARF,644,0.04670728169422687
3,Cluster 3: Noninvasive ventilation / No ARF,45,Mixed ARF,92,0.006672468813460981
3,Cluster 3: Noninvasive ventilation / No ARF,45,No ARF,12985,0.9417609515520743
3,Cluster 3: Noninvasive ventilation / No ARF,46,Hypercapnic ARF,62,0.00449666376559327
3,Cluster 3: Noninvasive ventilation / No ARF,46,Hypoxemic ARF,622,0.04511169132579054
3,Cluster 3: Noninvasive ventilation / No ARF,46,Mixed ARF,94,0.006817522483318828
3,Cluster 3: Noninvasive ventilation / No ARF,46,No ARF,13010,0.9435741224252974
3,Cluster 3: Noninvasive ventilation / No ARF,47,Hypercapnic ARF,61,0.0044241369306643455
3,Cluster 3: Noninvasive ventilation / No ARF,47,Hypoxemic ARF,616,0.044676530316217
3,Cluster 3: Noninvasive ventilation / No ARF,47,Mixed ARF,88,0.006382361473745286
3,Cluster 3: Noninvasive ventilation / No ARF,47,No ARF,13023,0.9445169712793734
3,Cluster 3: Noninvasive ventilation / No ARF,48,Hypercapnic ARF,54,0.0039164490861618795
3,Cluster 3: Noninvasive ventilation / No ARF,48,Hypoxemic ARF,593,0.04300841311285176
3,Cluster 3: Noninvasive ventilation / No ARF,48,Mixed ARF,91,0.006599941978532057
3,Cluster 3: Noninvasive ventilation / No ARF,48,No ARF,13050,0.9464751958224543
3,Cluster 3: Noninvasive ventilation / No ARF,49,Hypercapnic ARF,52,0.0037713954163040323
3,Cluster 3: Noninvasive ventilation / No ARF,49,Hypoxemic ARF,552,0.04003481288076589
3,Cluster 3: Noninvasive ventilation / No ARF,49,Mixed ARF,94,0.006817522483318828
3,Cluster 3: Noninvasive ventilation / No ARF,49,No ARF,13090,0.9493762692196113
3,Cluster 3: Noninvasive ventilation / No ARF,50,Hypercapnic ARF,50,0.003626341746446185
3,Cluster 3: Noninvasive ventilation / No ARF,50,Hypoxemic ARF,552,0.04003481288076589
3,Cluster 3: Noninvasive ventilation / No ARF,50,Mixed ARF,95,0.006890049318247752
3,Cluster 3: Noninvasive ventilation / No ARF,50,No ARF,13091,0.9494487960545401
3,Cluster 3: Noninvasive ventilation / No ARF,51,Hypercapnic ARF,49,0.0035538149115172616
3,Cluster 3: Noninvasive ventilation / No ARF,51,Hypoxemic ARF,544,0.03945459820133449
3,Cluster 3: Noninvasive ventilation / No ARF,51,Mixed ARF,90,0.006527415143603133
3,Cluster 3: Noninvasive ventilation / No ARF,51,No ARF,13105,0.9504641717435451
3,Cluster 3: Noninvasive ventilation / No ARF,52,Hypercapnic ARF,54,0.0039164490861618795
3,Cluster 3: Noninvasive ventilation / No ARF,52,Hypoxemic ARF,526,0.038149115172613865
3,Cluster 3: Noninvasive ventilation / No ARF,52,Mixed ARF,84,0.006092254134029591
3,Cluster 3: Noninvasive ventilation / No ARF,52,No ARF,13124,0.9518421816071947
3,Cluster 3: Noninvasive ventilation / No ARF,53,Hypercapnic ARF,59,0.004279083260806498
3,Cluster 3: Noninvasive ventilation / No ARF,53,Hypoxemic ARF,533,0.03865680301711633
3,Cluster 3: Noninvasive ventilation / No ARF,53,Mixed ARF,84,0.006092254134029591
3,Cluster 3: Noninvasive ventilation / No ARF,53,No ARF,13112,0.9509718595880475
3,Cluster 3: Noninvasive ventilation / No ARF,54,Hypercapnic ARF,62,0.00449666376559327
3,Cluster 3: Noninvasive ventilation / No ARF,54,Hypoxemic ARF,483,0.035030461270670145
3,Cluster 3: Noninvasive ventilation / No ARF,54,Mixed ARF,90,0.006527415143603133
3,Cluster 3: Noninvasive ventilation / No ARF,54,No ARF,13153,0.9539454598201335
3,Cluster 3: Noninvasive ventilation / No ARF,55,Hypercapnic ARF,59,0.004279083260806498
3,Cluster 3: Noninvasive ventilation / No ARF,55,Hypoxemic ARF,548,0.03974470554105019
3,Cluster 3: Noninvasive ventilation / No ARF,55,Mixed ARF,94,0.006817522483318828
3,Cluster 3: Noninvasive ventilation / No ARF,55,No ARF,13087,0.94915868871482445
3,Cluster 3: Noninvasive ventilation / No ARF,56,Hypercapnic ARF,57,0.004134029590948651
3,Cluster 3: Noninvasive ventilation / No ARF,56,Hypoxemic ARF,570,0.04134029590948651
3,Cluster 3: Noninvasive ventilation / No ARF,56,Mixed ARF,92,0.006672468813460981
3,Cluster 3: Noninvasive ventilation / No ARF,56,No ARF,13069,0.9478532056861039
3,Cluster 3: Noninvasive ventilation / No ARF,57,Hypercapnic ARF,51,0.0036988685813751088
3,Cluster 3: Noninvasive ventilation / No ARF,57,Hypoxemic ARF,575,0.04170293008413113
3,Cluster 3: Noninvasive ventilation / No ARF,57,Mixed ARF,100,0.00725268349289237
3,Cluster 3: Noninvasive ventilation / No ARF,57,No ARF,13062,0.9473455178416014
3,Cluster 3: Noninvasive ventilation / No ARF,58,Hypercapnic ARF,55,0.003988975921090804
3,Cluster 3: Noninvasive ventilation / No ARF,58,Hypoxemic ARF,580,0.042065564258775744
3,Cluster 3: Noninvasive ventilation / No ARF,58,Mixed ARF,103,0.007470263997679141
3,Cluster 3: Noninvasive ventilation / No ARF,58,No ARF,13050,0.9464751958224543
3,Cluster 3: Noninvasive ventilation / No ARF,59,Hypercapnic ARF,56,0.0040615027560197275
3,Cluster 3: Noninvasive ventilation / No ARF,59,Hypoxemic ARF,609,0.044168842471714535
3,Cluster 3: Noninvasive ventilation / No ARF,59,Mixed ARF,119,0.008630693356541921
3,Cluster 3: Noninvasive ventilation / No ARF,59,No ARF,13004,0.9431389614157238
3,Cluster 3: Noninvasive ventilation / No ARF,60,Hypercapnic ARF,56,0.0040615027560197275
3,Cluster 3: Noninvasive ventilation / No ARF,60,Hypoxemic ARF,601,0.04358862779228315
3,Cluster 3: Noninvasive ventilation / No ARF,60,Mixed ARF,126,0.009138381201044387
3,Cluster 3: Noninvasive ventilation / No ARF,60,No ARF,13005,0.9432114882506527
3,Cluster 3: Noninvasive ventilation / No ARF,61,Hypercapnic ARF,55,0.003988975921090804
3,Cluster 3: Noninvasive ventilation / No ARF,61,Hypoxemic ARF,616,0.044676530316217
3,Cluster 3: Noninvasive ventilation / No ARF,61,Mixed ARF,134,0.009718595880475776
3,Cluster 3: Noninvasive ventilation / No ARF,61,No ARF,12983,0.9416158978822164
3,Cluster 3: Noninvasive ventilation / No ARF,62,Hypercapnic ARF,52,0.0037713954163040323
3,Cluster 3: Noninvasive ventilation / No ARF,62,Hypoxemic ARF,597,0.04329852045256745
3,Cluster 3: Noninvasive ventilation / No ARF,62,Mixed ARF,135,0.0097911227154047
3,Cluster 3: Noninvasive ventilation / No ARF,62,No ARF,13004,0.9431389614157238
3,Cluster 3: Noninvasive ventilation / No ARF,63,Hypercapnic ARF,55,0.003988975921090804
3,Cluster 3: Noninvasive ventilation / No ARF,63,Hypoxemic ARF,583,0.04228314476356252
3,Cluster 3: Noninvasive ventilation / No ARF,63,Mixed ARF,141,0.010226283724978242
3,Cluster 3: Noninvasive ventilation / No ARF,63,No ARF,13009,0.9435015955903684
3,Cluster 3: Noninvasive ventilation / No ARF,64,Hypercapnic ARF,56,0.0040615027560197275
3,Cluster 3: Noninvasive ventilation / No ARF,64,Hypoxemic ARF,582,0.04221061792863359
3,Cluster 3: Noninvasive ventilation / No ARF,64,Mixed ARF,139,0.010081230055120394
3,Cluster 3: Noninvasive ventilation / No ARF,64,No ARF,13011,0.9436466492602262
3,Cluster 3: Noninvasive ventilation / No ARF,65,Hypercapnic ARF,51,0.0036988685813751088
3,Cluster 3: Noninvasive ventilation / No ARF,65,Hypoxemic ARF,584,0.04235567159849144
3,Cluster 3: Noninvasive ventilation / No ARF,65,Mixed ARF,153,0.011096605744125326
3,Cluster 3: Noninvasive ventilation / No ARF,65,No ARF,13000,0.9428488540760082
3,Cluster 3: Noninvasive ventilation / No ARF,66,Hypercapnic ARF,53,0.0038439222512329564
3,Cluster 3: Noninvasive ventilation / No ARF,66,Hypoxemic ARF,576,0.04177545691906005
3,Cluster 3: Noninvasive ventilation / No ARF,66,Mixed ARF,161,0.011676820423556717
3,Cluster 3: Noninvasive ventilation / No ARF,66,No ARF,12998,0.9427038004061503
3,Cluster 3: Noninvasive ventilation / No ARF,67,Hypercapnic ARF,53,0.0038439222512329564
3,Cluster 3: Noninvasive ventilation / No ARF,67,Hypoxemic ARF,575,0.04170293008413113
3,Cluster 3: Noninvasive ventilation / No ARF,67,Mixed ARF,153,0.011096605744125326
3,Cluster 3: Noninvasive ventilation / No ARF,67,No ARF,13007,0.9433565419205105
3,Cluster 3: Noninvasive ventilation / No ARF,68,Hypercapnic ARF,44,0.003191180736872643
3,Cluster 3: Noninvasive ventilation / No ARF,68,Hypoxemic ARF,572,0.041485349579344355
3,Cluster 3: Noninvasive ventilation / No ARF,68,Mixed ARF,150,0.010879025239338555
3,Cluster 3: Noninvasive ventilation / No ARF,68,No ARF,13022,0.9444444444444444
3,Cluster 3: Noninvasive ventilation / No ARF,69,Hypercapnic ARF,43,0.0031186539019437192
3,Cluster 3: Noninvasive ventilation / No ARF,69,Hypoxemic ARF,541,0.03923701769654772
3,Cluster 3: Noninvasive ventilation / No ARF,69,Mixed ARF,153,0.011096605744125326
3,Cluster 3: Noninvasive ventilation / No ARF,69,No ARF,13051,0.9465477226573832
3,Cluster 3: Noninvasive ventilation / No ARF,70,Hypercapnic ARF,36,0.0026109660574412533
3,Cluster 3: Noninvasive ventilation / No ARF,70,Hypoxemic ARF,510,0.03698868581375109
3,Cluster 3: Noninvasive ventilation / No ARF,70,Mixed ARF,156,0.011314186248912098
3,Cluster 3: Noninvasive ventilation / No ARF,70,No ARF,13086,0.9490861618798956
3,Cluster 3: Noninvasive ventilation / No ARF,71,Hypercapnic ARF,40,0.002901073397156948
3,Cluster 3: Noninvasive ventilation / No ARF,71,Hypoxemic ARF,503,0.03648099796924862
3,Cluster 3: Noninvasive ventilation / No ARF,71,Mixed ARF,158,0.011459239918769945
3,Cluster 3: Noninvasive ventilation / No ARF,71,No ARF,13087,0.94915868871482445
3,Cluster 3: Noninvasive ventilation / No ARF,72,Hypercapnic ARF,38,0.0027560197272991005
3,Cluster 3: Noninvasive ventilation / No ARF,72,Hypoxemic ARF,449,0.03256454888308674
3,Cluster 3: Noninvasive ventilation / No ARF,72,Mixed ARF,135,0.0097911227154047
3,Cluster 3: Noninvasive ventilation / No ARF,72,No ARF,13166,0.9548883086742095
4,Cluster 4: Invasive ventilation / Predominantly no ARF,0,Hypercapnic ARF,593,0.01962341573182435
4,Cluster 4: Invasive ventilation / Predominantly no ARF,0,Hypoxemic ARF,1924,0.06366855289718389
4,Cluster 4: Invasive ventilation / Predominantly no ARF,0,Mixed ARF,1271,0.042059631357755055
4,Cluster 4: Invasive ventilation / Predominantly no ARF,0,No ARF,26431,0.8746484000132367
4,Cluster 4: Invasive ventilation / Predominantly no ARF,1,Hypercapnic ARF,1040,0.03441543399847778
4,Cluster 4: Invasive ventilation / Predominantly no ARF,1,Hypoxemic ARF,3845,0.12723783050398757
4,Cluster 4: Invasive ventilation / Predominantly no ARF,1,Mixed ARF,2118,0.0700883550084384
4,Cluster 4: Invasive ventilation / Predominantly no ARF,1,No ARF,23216,0.7682583804890962
4,Cluster 4: Invasive ventilation / Predominantly no ARF,2,Hypercapnic ARF,1289,0.0426552831000364
4,Cluster 4: Invasive ventilation / Predominantly no ARF,2,Hypoxemic ARF,4971,0.16449915616003177
4,Cluster 4: Invasive ventilation / Predominantly no ARF,2,Mixed ARF,2878,0.09523809523809523
4,Cluster 4: Invasive ventilation / Predominantly no ARF,2,No ARF,21081,0.6976074655018366
4,Cluster 4: Invasive ventilation / Predominantly no ARF,3,Hypercapnic ARF,1330,0.044012045401899465
4,Cluster 4: Invasive ventilation / Predominantly no ARF,3,Hypoxemic ARF,5786,0.1914689433799927
4,Cluster 4: Invasive ventilation / Predominantly no ARF,3,Mixed ARF,3220,0.10655547834144082
4,Cluster 4: Invasive ventilation / Predominantly no ARF,3,No ARF,19883,0.657963532876667
4,Cluster 4: Invasive ventilation / Predominantly no ARF,4,Hypercapnic ARF,1347,0.044574605380720736
4,Cluster 4: Invasive ventilation / Predominantly no ARF,4,Hypoxemic ARF,6323,0.20923922035805287
4,Cluster 4: Invasive ventilation / Predominantly no ARF,4,Mixed ARF,3478,0.1150931533141401
4,Cluster 4: Invasive ventilation / Predominantly no ARF,4,No ARF,19071,0.6310930209470863
4,Cluster 4: Invasive ventilation / Predominantly no ARF,5,Hypercapnic ARF,1326,0.04387967834805917
4,Cluster 4: Invasive ventilation / Predominantly no ARF,5,Hypoxemic ARF,6780,0.22436215625930706
4,Cluster 4: Invasive ventilation / Predominantly no ARF,5,Mixed ARF,3718,0.12303517654455806
4,Cluster 4: Invasive ventilation / Predominantly no ARF,5,No ARF,18395,0.6087229888480757
4,Cluster 4: Invasive ventilation / Predominantly no ARF,6,Hypercapnic ARF,1365,0.045170257123002086
4,Cluster 4: Invasive ventilation / Predominantly no ARF,6,Hypoxemic ARF,7100,0.23495152056653099
4,Cluster 4: Invasive ventilation / Predominantly no ARF,6,Mixed ARF,3959,0.13101029153843607
4,Cluster 4: Invasive ventilation / Predominantly no ARF,6,No ARF,17795,0.5888679307720308
4,Cluster 4: Invasive ventilation / Predominantly no ARF,7,Hypercapnic ARF,1157,0.03828717032330653
4,Cluster 4: Invasive ventilation / Predominantly no ARF,7,Hypoxemic ARF,6678,0.22098679638637944
4,Cluster 4: Invasive ventilation / Predominantly no ARF,7,Mixed ARF,3352,0.11092359111817068
4,Cluster 4: Invasive ventilation / Predominantly no ARF,7,No ARF,19032,0.6298024421721433
4,Cluster 4: Invasive ventilation / Predominantly no ARF,8,Hypercapnic ARF,924,0.030576789437109102
4,Cluster 4: Invasive ventilation / Predominantly no ARF,8,Hypoxemic ARF,6078,0.20113173831033457
4,Cluster 4: Invasive ventilation / Predominantly no ARF,8,Mixed ARF,2741,0.09070452364406499
4,Cluster 4: Invasive ventilation / Predominantly no ARF,8,No ARF,20476,0.6775869486084913
4,Cluster 4: Invasive ventilation / Predominantly no ARF,9,Hypercapnic ARF,749,0.024785730831596017
4,Cluster 4: Invasive ventilation / Predominantly no ARF,9,Hypoxemic ARF,5757,0.19050928223965055
4,Cluster 4: Invasive ventilation / Predominantly no ARF,9,Mixed ARF,2338,0.07736854296965485
4,Cluster 4: Invasive ventilation / Predominantly no ARF,9,No ARF,21375,0.7073364439590986
4,Cluster 4: Invasive ventilation / Predominantly no ARF,10,Hypercapnic ARF,673,0.022270756808630332
4,Cluster 4: Invasive ventilation / Predominantly no ARF,10,Hypoxemic ARF,5492,0.18173996492273073
4,Cluster 4: Invasive ventilation / Predominantly no ARF,10,Mixed ARF,2094,0.0692941526853966
4,Cluster 4: Invasive ventilation / Predominantly no ARF,10,No ARF,21960,0.7266951255832423
4,Cluster 4: Invasive ventilation / Predominantly no ARF,11,Hypercapnic ARF,646,0.021377279195208314
4,Cluster 4: Invasive ventilation / Predominantly no ARF,11,Hypoxemic ARF,5285,0.17488996988649524
4,Cluster 4: Invasive ventilation / Predominantly no ARF,11,Mixed ARF,1820,0.060227009497336115
4,Cluster 4: Invasive ventilation / Predominantly no ARF,11,No ARF,22468,0.7435057414209604
4,Cluster 4: Invasive ventilation / Predominantly no ARF,12,Hypercapnic ARF,604,0.01998742512988517
4,Cluster 4: Invasive ventilation / Predominantly no ARF,12,Hypoxemic ARF,5091,0.16847016777524074
4,Cluster 4: Invasive ventilation / Predominantly no ARF,12,Mixed ARF,1772,0.058638604851252524
4,Cluster 4: Invasive ventilation / Predominantly no ARF,12,No ARF,22752,0.7529038022436215
4,Cluster 4: Invasive ventilation / Predominantly no ARF,13,Hypercapnic ARF,578,0.019127039279923225
