county_fips,county_total,dominant_cluster,dominant_cluster_prop,worst_cluster_prop,mean_severity_rank,pooled_cluster_label,dominant_cluster_phenotype
00000,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
01003,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
01031,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
01033,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
01039,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
01073,2,3,0.5,0.5,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
01081,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
01089,2,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
01097,2,2,0.5,0.5,2.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
01115,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
01129,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
02000,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
02020,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
02090,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
02110,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
02130,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
02170,3,4,0.6666666666666666,0.3333333333333333,4.333333333333333,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
04013,43,1,0.5813953488372093,0.09302325581395349,2,Cluster 1: Room air / No ARF,Room air / No ARF
04015,3,3,0.6666666666666666,0.3333333333333333,3.6666666666666665,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
04019,2,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
04021,4,2,0.5,0.25,2.75,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
04025,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
04027,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
05005,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
05007,3,2,0.6666666666666666,0.3333333333333333,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
05041,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
05049,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
05051,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
05093,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
05115,3,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
05119,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
05123,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
05131,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
05139,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
05143,4,1,0.5,0.25,2,Cluster 1: Room air / No ARF,Room air / No ARF
06001,184,2,0.28804347826086957,0.14130434782608695,2.9456521739130435,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06007,18,4,0.5555555555555556,0.5555555555555556,2.9444444444444446,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06009,4,3,0.75,0.25,3.5,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06013,150,4,0.34,0.14,2.98,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06015,8,1,0.5,0.125,2.375,Cluster 1: Room air / No ARF,Room air / No ARF
06017,8,4,0.375,0.125,3.375,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06019,68,4,0.39705882352941174,0.17647058823529413,3.2205882352941178,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06021,4,3,0.5,0.25,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06023,19,4,0.3684210526315789,0.3157894736842105,3.526315789473684,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06029,4,4,0.5,0.25,3.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06031,10,4,0.4,0.3,3.6,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06033,19,2,0.3684210526315789,0.05263157894736842,2.4210526315789473,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06035,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
06037,56,3,0.3392857142857143,0.3392857142857143,3.5357142857142856,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06039,5,4,0.4,0.2,3.4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06041,86,4,0.29069767441860467,0.1511627906976744,2.9186046511627906,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06043,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06045,24,3,0.2916666666666667,0.041666666666666664,2.625,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06047,29,2,0.3103448275862069,0.20689655172413793,3.0689655172413794,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06049,4,5,0.5,0.5,3.5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
06053,49,4,0.3877551020408163,0.16326530612244897,3.2448979591836733,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06055,19,2,0.2631578947368421,0.21052631578947367,2.8947368421052633,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06057,7,1,0.2857142857142857,0.14285714285714285,2.7142857142857144,Cluster 1: Room air / No ARF,Room air / No ARF
06059,15,4,0.3333333333333333,0.26666666666666666,3.4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06061,9,2,0.3333333333333333,0.3333333333333333,2.7777777777777777,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06063,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
06065,4,3,0.5,0.25,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06067,55,2,0.23636363636363636,0.2,2.9454545454545453,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06069,9,3,0.3333333333333333,0.1111111111111111,3.2222222222222223,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06071,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06073,5,1,0.6,0.2,2.4,Cluster 1: Room air / No ARF,Room air / No ARF
06075,909,2,0.30033003300330036,0.10891089108910891,2.6545654565456545,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06077,90,4,0.23333333333333334,0.2111111111111111,3.077777777777778,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06079,17,2,0.47058823529411764,0.058823529411764705,2.588235294117647,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06081,94,2,0.2765957446808511,0.13829787234042554,3.021276595744681,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06083,5,1,0.4,0.4,2.4,Cluster 1: Room air / No ARF,Room air / No ARF
06085,75,2,0.29333333333333333,0.13333333333333333,2.8266666666666667,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06087,23,4,0.34782608695652173,0.17391304347826086,2.9565217391304346,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06089,22,2,0.45454545454545453,0.09090909090909091,2.8181818181818183,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06093,9,2,0.3333333333333333,0.2222222222222222,3.2222222222222223,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06095,54,2,0.2962962962962963,0.2037037037037037,3.074074074074074,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06097,95,4,0.29473684210526313,0.14736842105263157,2.9789473684210526,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
06099,61,2,0.3114754098360656,0.14754098360655737,2.7540983606557377,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06101,5,2,0.4,0.4,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06103,7,2,0.42857142857142855,0.2857142857142857,2.2857142857142856,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06107,43,2,0.3023255813953488,0.16279069767441862,2.9767441860465116,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06109,6,3,0.3333333333333333,0.3333333333333333,2.8333333333333335,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
06111,3,1,0.6666666666666666,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
06113,14,2,0.35714285714285715,0.14285714285714285,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
06115,6,4,0.5,0.3333333333333333,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
08001,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
08005,4,1,0.25,0.25,3.25,Cluster 1: Room air / No ARF,Room air / No ARF
08013,2,1,0.5,0.5,2.5,Cluster 1: Room air / No ARF,Room air / No ARF
08014,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
08031,2,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
08041,4,3,0.5,0.5,3.5,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
08059,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
08069,20,1,0.85,0.05,1.3,Cluster 1: Room air / No ARF,Room air / No ARF
08117,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
08119,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
08123,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
09000,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
09001,20,4,0.85,0.1,3.95,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
09003,5,1,0.4,0.4,3.2,Cluster 1: Room air / No ARF,Room air / No ARF
09007,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
09009,3,1,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
09011,3,5,0.6666666666666666,0.6666666666666666,4.333333333333333,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
09013,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
09190,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
10000,37,3,0.4594594594594595,0.4594594594594595,3.810810810810811,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
10001,172,5,0.3546511627906977,0.3546511627906977,3.5406976744186047,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
10003,275,2,0.28363636363636363,0.24727272727272728,3.036363636363636,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
10005,161,5,0.35403726708074534,0.35403726708074534,3.37888198757764,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
11000,681,1,0.3788546255506608,0.15859030837004406,2.6387665198237884,Cluster 1: Room air / No ARF,Room air / No ARF
11001,2076,2,0.39980732177263967,0.06454720616570328,2.5423892100192678,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12000,4,1,0.5,0.25,2.25,Cluster 1: Room air / No ARF,Room air / No ARF
12001,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12009,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
12011,11,2,0.2727272727272727,0.2727272727272727,3.090909090909091,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12013,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
12015,2,1,0.5,0.5,1.5,Cluster 1: Room air / No ARF,Room air / No ARF
12019,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12021,12,2,0.5833333333333334,0.16666666666666666,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12023,3,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
12031,8,5,0.625,0.625,4.25,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
12033,3,2,0.6666666666666666,0.3333333333333333,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12035,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12051,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12053,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
12057,40,1,0.425,0.425,2.95,Cluster 1: Room air / No ARF,Room air / No ARF
12061,2,2,0.5,0.5,3.5,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12069,5,2,0.6,0.2,2.4,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12071,23,2,0.30434782608695654,0.08695652173913043,2.652173913043478,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12073,4,2,0.75,0.75,1.75,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12081,6,2,0.5,0.16666666666666666,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12083,7,1,0.7142857142857143,0.2857142857142857,1.2857142857142858,Cluster 1: Room air / No ARF,Room air / No ARF
12085,3,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12086,20,4,0.3,0.15,3.1,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
12087,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
12089,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
12091,2,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
12093,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
12095,7,2,0.42857142857142855,0.14285714285714285,2.2857142857142856,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12097,2,1,0.5,0.5,3,Cluster 1: Room air / No ARF,Room air / No ARF
12099,23,2,0.391304347826087,0.2608695652173913,2.6956521739130435,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12101,6,2,0.6666666666666666,0.6666666666666666,1.6666666666666667,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12103,11,4,0.36363636363636365,0.18181818181818182,3.090909090909091,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
12105,10,1,0.3,0.3,2.7,Cluster 1: Room air / No ARF,Room air / No ARF
12107,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12109,3,1,0.3333333333333333,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
12111,9,2,0.3333333333333333,0.2222222222222222,3.111111111111111,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12113,2,1,0.5,0.5,2,Cluster 1: Room air / No ARF,Room air / No ARF
12115,14,3,0.35714285714285715,0.14285714285714285,2.4285714285714284,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
12117,2,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12119,4,3,0.5,0.5,2.25,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
12127,5,1,0.4,0.2,2,Cluster 1: Room air / No ARF,Room air / No ARF
12131,3,2,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
12133,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13000,16,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13001,4,5,0.5,0.5,3.25,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13003,1,1,1,1,1,Cluster 1: Room air / No ARF,Room air / No ARF
13005,3,5,0.6666666666666666,0.6666666666666666,4.666666666666667,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13007,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13009,6,2,0.5,0.5,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13011,3,2,0.3333333333333333,0.3333333333333333,3,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13013,20,1,0.3,0.3,3,Cluster 1: Room air / No ARF,Room air / No ARF
13015,25,2,0.28,0.16,3.08,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13017,8,3,0.5,0.25,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13019,5,2,0.6,0.4,2.8,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13021,50,4,0.52,0.14,3.38,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13023,4,3,0.5,0.25,3.75,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13027,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13029,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13031,5,4,0.4,0.2,3.2,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13033,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13035,9,1,0.4444444444444444,0.2222222222222222,2.7777777777777777,Cluster 1: Room air / No ARF,Room air / No ARF
13037,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13039,2,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13045,48,4,0.2916666666666667,0.16666666666666666,3.0833333333333335,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13047,3,3,0.3333333333333333,0.3333333333333333,4,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13051,18,2,0.2777777777777778,0.2777777777777778,3.3333333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13053,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13055,6,5,0.6666666666666666,0.6666666666666666,4.166666666666667,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13057,79,4,0.25316455696202533,0.0759493670886076,2.7088607594936707,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13059,21,4,0.8571428571428571,0.09523809523809523,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13063,291,4,0.27835051546391754,0.09965635738831616,2.7147766323024056,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13065,3,2,0.6666666666666666,0.3333333333333333,2.6666666666666665,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13067,239,2,0.33472803347280333,0.09623430962343096,2.6569037656903767,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13069,14,4,0.42857142857142855,0.35714285714285715,3.857142857142857,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13071,9,4,0.3333333333333333,0.3333333333333333,3.5555555555555554,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13073,7,2,0.2857142857142857,0.2857142857142857,3.5714285714285716,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13075,2,4,0.5,0.5,4.5,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13077,29,1,0.4482758620689655,0.06896551724137931,2.2413793103448274,Cluster 1: Room air / No ARF,Room air / No ARF
13079,3,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
13081,16,4,0.375,0.25,3.625,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13085,10,2,0.5,0.3,2.6,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13087,5,3,0.4,0.2,2.8,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13089,3457,2,0.2742262076945328,0.10702921608330923,2.7095747758171824,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13091,4,4,0.5,0.25,3.75,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13093,3,1,0.3333333333333333,0.3333333333333333,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
13095,24,2,0.375,0.25,2.9583333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13097,62,1,0.3225806451612903,0.16129032258064516,2.661290322580645,Cluster 1: Room air / No ARF,Room air / No ARF
13099,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13101,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13103,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13105,1,2,1,1,2,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13109,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13111,6,1,0.3333333333333333,0.16666666666666666,2.1666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
13113,41,2,0.2926829268292683,0.12195121951219512,2.8048780487804876,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13115,12,2,0.5,0.08333333333333333,2.8333333333333335,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13117,209,2,0.32057416267942584,0.0861244019138756,2.5598086124401913,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13119,8,2,0.375,0.125,2.25,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13121,1964,2,0.3034623217922607,0.10896130346232179,2.6817718940936865,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13123,7,4,0.7142857142857143,0.7142857142857143,3.7142857142857144,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13127,7,4,0.42857142857142855,0.42857142857142855,2.5714285714285716,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13129,17,2,0.4117647058823529,0.17647058823529413,2.8823529411764706,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13131,1,3,1,1,3,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13133,5,2,0.4,0.2,2.6,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13135,649,2,0.29275808936825887,0.10939907550077041,2.7010785824345147,Cluster 2: Low-flow oxygen / No ARF,Low-flow O2 / No ARF
13137,4,5,0.5,0.5,4,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13139,41,4,0.2926829268292683,0.1951219512195122,3.024390243902439,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13141,3,1,0.3333333333333333,0.3333333333333333,2.6666666666666665,Cluster 1: Room air / No ARF,Room air / No ARF
13143,12,4,0.4166666666666667,0.3333333333333333,3.9166666666666665,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13145,8,1,0.375,0.25,2.25,Cluster 1: Room air / No ARF,Room air / No ARF
13147,8,1,0.375,0.125,2.125,Cluster 1: Room air / No ARF,Room air / No ARF
13149,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13151,176,4,0.2727272727272727,0.14204545454545456,2.897727272727273,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13153,51,4,0.35294117647058826,0.29411764705882354,3.6470588235294117,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13155,6,3,0.5,0.3333333333333333,3.3333333333333335,Cluster 3: Noninvasive ventilation / No ARF,NIV / No ARF
13157,17,4,0.35294117647058826,0.058823529411764705,2.7058823529411766,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13159,7,4,0.42857142857142855,0.42857142857142855,2.7142857142857144,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13161,1,5,1,1,5,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
13163,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13167,3,1,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
13169,6,1,0.5,0.16666666666666666,2.3333333333333335,Cluster 1: Room air / No ARF,Room air / No ARF
13171,11,1,0.2727272727272727,0.09090909090909091,2.8181818181818183,Cluster 1: Room air / No ARF,Room air / No ARF
13173,1,4,1,1,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13175,19,4,0.42105263157894735,0.3157894736842105,3.6842105263157894,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13177,7,4,0.5714285714285714,0.5714285714285714,2.857142857142857,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13179,6,4,0.5,0.16666666666666666,3.3333333333333335,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13185,15,4,0.4666666666666667,0.3333333333333333,4,Cluster 4: Invasive ventilation / Predominantly no ARF,IMV / Predom. no ARF
13187,6,5,0.3333333333333333,0.3333333333333333,3.3333333333333335,Cluster 5: Invasive ventilation / Hypoxemic or mixed ARF,IMV / Hypoxemic/mixed ARF
