traj_cluster_ra,h,arf,n,prop
2,26,ARF_MIXED,9,0.02631578947368421
2,26,NO_ARF,290,0.847953216374269
2,27,ARF_HYPOX,44,0.1286549707602339
2,27,ARF_MIXED,5,0.014619883040935672
2,27,NO_ARF,293,0.8567251461988304
2,28,ARF_HYPER,1,0.0029239766081871343
2,28,ARF_HYPOX,37,0.10818713450292397
2,28,ARF_MIXED,7,0.02046783625730994
2,28,NO_ARF,297,0.868421052631579
2,29,ARF_HYPER,1,0.0029239766081871343
2,29,ARF_HYPOX,38,0.1111111111111111
2,29,ARF_MIXED,6,0.017543859649122806
2,29,NO_ARF,297,0.868421052631579
2,30,ARF_HYPER,2,0.005847953216374269
2,30,ARF_HYPOX,40,0.11695906432748537
2,30,ARF_MIXED,6,0.017543859649122806
2,30,NO_ARF,294,0.8596491228070176
2,31,ARF_HYPER,2,0.005847953216374269
2,31,ARF_HYPOX,39,0.11403508771929824
2,31,ARF_MIXED,6,0.017543859649122806
2,31,NO_ARF,295,0.8625730994152047
2,32,ARF_HYPER,2,0.005847953216374269
2,32,ARF_HYPOX,40,0.11695906432748537
2,32,ARF_MIXED,7,0.02046783625730994
2,32,NO_ARF,293,0.8567251461988304
2,33,ARF_HYPER,3,0.008771929824561403
2,33,ARF_HYPOX,45,0.13157894736842105
2,33,ARF_MIXED,7,0.02046783625730994
2,33,NO_ARF,287,0.8391812865497076
2,34,ARF_HYPER,3,0.008771929824561403
2,34,ARF_HYPOX,44,0.1286549707602339
2,34,ARF_MIXED,7,0.02046783625730994
2,34,NO_ARF,288,0.8421052631578947
2,35,ARF_HYPER,1,0.0029239766081871343
2,35,ARF_HYPOX,48,0.14035087719298245
2,35,ARF_MIXED,6,0.017543859649122806
2,35,NO_ARF,287,0.8391812865497076
2,36,ARF_HYPER,1,0.0029239766081871343
2,36,ARF_HYPOX,45,0.13157894736842105
2,36,ARF_MIXED,6,0.017543859649122806
2,36,NO_ARF,290,0.847953216374269
2,37,ARF_HYPOX,42,0.12280701754385964
2,37,ARF_MIXED,4,0.011695906432748537
2,37,NO_ARF,296,0.8654970760233918
2,38,ARF_HYPOX,40,0.11695906432748537
2,38,ARF_MIXED,4,0.011695906432748537
2,38,NO_ARF,298,0.8713450292397661
2,39,ARF_HYPOX,45,0.13157894736842105
2,39,ARF_MIXED,3,0.008771929824561403
2,39,NO_ARF,294,0.8596491228070176
2,40,ARF_HYPER,2,0.005847953216374269
2,40,ARF_HYPOX,47,0.13742690058479531
2,40,ARF_MIXED,2,0.005847953216374269
2,40,NO_ARF,291,0.8508771929824561
2,41,ARF_HYPER,2,0.005847953216374269
2,41,ARF_HYPOX,48,0.14035087719298245
2,41,ARF_MIXED,3,0.008771929824561403
2,41,NO_ARF,289,0.8450292397660819
2,42,ARF_HYPER,2,0.005847953216374269
2,42,ARF_HYPOX,51,0.14912280701754385
2,42,ARF_MIXED,2,0.005847953216374269
