traj_cluster_ra,h,rs,n,prop
1,27,LOW_O2,3,0.005172413793103448
1,27,NIV,6,0.010344827586206896
1,27,OTHER,1,0.0017241379310344827
1,27,ROOM AIR,6,0.010344827586206896
1,28,IMV,563,0.9706896551724138
1,28,LOW_O2,4,0.006896551724137931
1,28,NIV,6,0.010344827586206896
1,28,OTHER,1,0.0017241379310344827
1,28,ROOM AIR,6,0.010344827586206896
1,29,IMV,564,0.9724137931034482
1,29,LOW_O2,4,0.006896551724137931
1,29,NIV,5,0.008620689655172414
1,29,OTHER,1,0.0017241379310344827
1,29,ROOM AIR,6,0.010344827586206896
1,30,IMV,563,0.9706896551724138
1,30,LOW_O2,5,0.008620689655172414
1,30,NIV,4,0.006896551724137931
1,30,OTHER,1,0.0017241379310344827
1,30,ROOM AIR,7,0.01206896551724138
1,31,IMV,564,0.9724137931034482
1,31,LOW_O2,6,0.010344827586206896
1,31,NIV,3,0.005172413793103448
1,31,OTHER,1,0.0017241379310344827
1,31,ROOM AIR,6,0.010344827586206896
1,32,IMV,564,0.9724137931034482
1,32,LOW_O2,6,0.010344827586206896
1,32,NIV,3,0.005172413793103448
1,32,OTHER,1,0.0017241379310344827
1,32,ROOM AIR,6,0.010344827586206896
1,33,IMV,563,0.9706896551724138
1,33,LOW_O2,6,0.010344827586206896
1,33,NIV,3,0.005172413793103448
1,33,OTHER,2,0.0034482758620689655
1,33,ROOM AIR,6,0.010344827586206896
1,34,IMV,561,0.9672413793103448
1,34,LOW_O2,8,0.013793103448275862
1,34,NIV,3,0.005172413793103448
1,34,OTHER,2,0.0034482758620689655
1,34,ROOM AIR,6,0.010344827586206896
1,35,IMV,559,0.9637931034482758
1,35,LOW_O2,12,0.020689655172413793
1,35,NIV,3,0.005172413793103448
1,35,OTHER,1,0.0017241379310344827
1,35,ROOM AIR,5,0.008620689655172414
1,36,IMV,555,0.9568965517241379
1,36,LOW_O2,15,0.02586206896551724
1,36,NIV,3,0.005172413793103448
1,36,OTHER,1,0.0017241379310344827
1,36,ROOM AIR,6,0.010344827586206896
1,37,IMV,551,0.95
1,37,LOW_O2,19,0.032758620689655175
1,37,NIV,3,0.005172413793103448
1,37,OTHER,1,0.0017241379310344827
1,37,ROOM AIR,6,0.010344827586206896
1,38,IMV,549,0.946551724137931
1,38,LOW_O2,21,0.03620689655172414
1,38,NIV,3,0.005172413793103448
1,38,ROOM AIR,7,0.01206896551724138
1,39,IMV,547,0.9431034482758621
1,39,LOW_O2,23,0.039655172413793106
1,39,NIV,2,0.0034482758620689655
1,39,ROOM AIR,8,0.013793103448275862
1,40,IMV,542,0.9344827586206896
1,40,LOW_O2,25,0.04310344827586207
1,40,NIV,2,0.0034482758620689655
1,40,ROOM AIR,11,0.01896551724137931
1,41,IMV,533,0.9189655172413793
1,41,LOW_O2,33,0.056896551724137934
1,41,NIV,3,0.005172413793103448
1,41,ROOM AIR,11,0.01896551724137931
1,42,IMV,531,0.9155172413793103
1,42,LOW_O2,33,0.056896551724137934
1,42,NIV,4,0.006896551724137931
1,42,ROOM AIR,12,0.020689655172413793
1,43,IMV,530,0.9137931034482759
1,43,LOW_O2,31,0.05344827586206897
1,43,NIV,5,0.008620689655172414
1,43,ROOM AIR,14,0.02413793103448276
1,44,IMV,528,0.9103448275862069
1,44,LOW_O2,33,0.056896551724137934
1,44,NIV,4,0.006896551724137931
1,44,ROOM AIR,15,0.02586206896551724
1,45,IMV,520,0.896551724137931
1,45,LOW_O2,39,0.06724137931034482
1,45,NIV,6,0.010344827586206896
