traj_cluster_ra,h,arf,n,prop
3,30,NO_ARF,18,0.9
3,31,ARF_MIXED,2,0.1
3,31,NO_ARF,18,0.9
3,32,ARF_MIXED,1,0.05
3,32,NO_ARF,19,0.95
3,33,ARF_MIXED,1,0.05
3,33,NO_ARF,19,0.95
3,34,ARF_MIXED,1,0.05
3,34,NO_ARF,19,0.95
3,35,NO_ARF,20,1
3,36,NO_ARF,20,1
3,37,NO_ARF,20,1
3,38,NO_ARF,20,1
3,39,NO_ARF,20,1
3,40,NO_ARF,20,1
3,41,NO_ARF,20,1
3,42,NO_ARF,20,1
3,43,NO_ARF,20,1
3,44,NO_ARF,20,1
3,45,NO_ARF,20,1
3,46,ARF_MIXED,1,0.05
3,46,NO_ARF,19,0.95
3,47,ARF_MIXED,1,0.05
3,47,NO_ARF,19,0.95
3,48,ARF_MIXED,1,0.05
3,48,NO_ARF,19,0.95
3,49,ARF_MIXED,1,0.05
3,49,NO_ARF,19,0.95
3,50,ARF_MIXED,1,0.05
3,50,NO_ARF,19,0.95
3,51,ARF_MIXED,1,0.05
3,51,NO_ARF,19,0.95
3,52,ARF_MIXED,1,0.05
3,52,NO_ARF,19,0.95
3,53,NO_ARF,20,1
3,54,NO_ARF,20,1
3,55,NO_ARF,20,1
3,56,NO_ARF,20,1
3,57,NO_ARF,20,1
3,58,NO_ARF,20,1
3,59,NO_ARF,20,1
3,60,NO_ARF,20,1
3,61,NO_ARF,20,1
3,62,NO_ARF,20,1
3,63,NO_ARF,20,1
3,64,NO_ARF,20,1
3,65,NO_ARF,20,1
3,66,NO_ARF,20,1
3,67,NO_ARF,20,1
3,68,NO_ARF,20,1
3,69,NO_ARF,20,1
3,70,NO_ARF,20,1
3,71,NO_ARF,20,1
3,72,NO_ARF,20,1
4,0,ARF_HYPER,1,0.037037037037037035
4,0,ARF_HYPOX,1,0.037037037037037035
4,0,ARF_MIXED,3,0.1111111111111111
4,0,NO_ARF,22,0.8148148148148148
