pooled_cluster,pooled_cluster_label,h,arf,n,prop
2,Cluster 2: Low-flow oxygen / No ARF,11,Hypercapnic ARF,327,0.015105321507760533
2,Cluster 2: Low-flow oxygen / No ARF,11,Hypoxemic ARF,881,0.04069660014781966
2,Cluster 2: Low-flow oxygen / No ARF,11,Mixed ARF,300,0.01385809312638581
2,Cluster 2: Low-flow oxygen / No ARF,11,No ARF,20140,0.930339985218034
2,Cluster 2: Low-flow oxygen / No ARF,12,Hypercapnic ARF,307,0.014181448632668145
2,Cluster 2: Low-flow oxygen / No ARF,12,Hypoxemic ARF,817,0.03774020694752402
2,Cluster 2: Low-flow oxygen / No ARF,12,Mixed ARF,276,0.012749445676274944
2,Cluster 2: Low-flow oxygen / No ARF,12,No ARF,20248,0.9353288987435329
2,Cluster 2: Low-flow oxygen / No ARF,13,Hypercapnic ARF,285,0.013165188470066518
2,Cluster 2: Low-flow oxygen / No ARF,13,Hypoxemic ARF,798,0.036862527716186255
2,Cluster 2: Low-flow oxygen / No ARF,13,Mixed ARF,262,0.012102734663710273
2,Cluster 2: Low-flow oxygen / No ARF,13,No ARF,20303,0.937869549150037
2,Cluster 2: Low-flow oxygen / No ARF,14,Hypercapnic ARF,272,0.012564671101256468
2,Cluster 2: Low-flow oxygen / No ARF,14,Hypoxemic ARF,750,0.03464523281596452
2,Cluster 2: Low-flow oxygen / No ARF,14,Mixed ARF,234,0.010809312638580931
2,Cluster 2: Low-flow oxygen / No ARF,14,No ARF,20392,0.9419807834441981
2,Cluster 2: Low-flow oxygen / No ARF,15,Hypercapnic ARF,287,0.013257575757575758
2,Cluster 2: Low-flow oxygen / No ARF,15,Hypoxemic ARF,705,0.032566518847006655
2,Cluster 2: Low-flow oxygen / No ARF,15,Mixed ARF,209,0.009654471544715448
2,Cluster 2: Low-flow oxygen / No ARF,15,No ARF,20447,0.9445214338507022
2,Cluster 2: Low-flow oxygen / No ARF,16,Hypercapnic ARF,275,0.012703252032520325
2,Cluster 2: Low-flow oxygen / No ARF,16,Hypoxemic ARF,701,0.03238174427198817
2,Cluster 2: Low-flow oxygen / No ARF,16,Mixed ARF,206,0.009515890613451589
2,Cluster 2: Low-flow oxygen / No ARF,16,No ARF,20466,0.9453991130820399
2,Cluster 2: Low-flow oxygen / No ARF,17,Hypercapnic ARF,267,0.01233370288248337
2,Cluster 2: Low-flow oxygen / No ARF,17,Hypoxemic ARF,683,0.03155025868440502
2,Cluster 2: Low-flow oxygen / No ARF,17,Mixed ARF,191,0.008822985957132299
2,Cluster 2: Low-flow oxygen / No ARF,17,No ARF,20507,0.9472930524759793
2,Cluster 2: Low-flow oxygen / No ARF,18,Hypercapnic ARF,257,0.011871766444937176
2,Cluster 2: Low-flow oxygen / No ARF,18,Hypoxemic ARF,643,0.02970251293422025
2,Cluster 2: Low-flow oxygen / No ARF,18,Mixed ARF,163,0.007529563932002956
2,Cluster 2: Low-flow oxygen / No ARF,18,No ARF,20585,0.9508961566888396
2,Cluster 2: Low-flow oxygen / No ARF,19,Hypercapnic ARF,244,0.011271249076127124
2,Cluster 2: Low-flow oxygen / No ARF,19,Hypoxemic ARF,633,0.029240576496674057
2,Cluster 2: Low-flow oxygen / No ARF,19,Mixed ARF,153,0.007067627494456763
2,Cluster 2: Low-flow oxygen / No ARF,19,No ARF,20618,0.952420546932742
2,Cluster 2: Low-flow oxygen / No ARF,20,Hypercapnic ARF,228,0.010532150776053215
2,Cluster 2: Low-flow oxygen / No ARF,20,Hypoxemic ARF,587,0.027115668883961566
2,Cluster 2: Low-flow oxygen / No ARF,20,Mixed ARF,139,0.006420916481892092
2,Cluster 2: Low-flow oxygen / No ARF,20,No ARF,20694,0.9559312638580931
2,Cluster 2: Low-flow oxygen / No ARF,21,Hypercapnic ARF,210,0.009700665188470067
2,Cluster 2: Low-flow oxygen / No ARF,21,Hypoxemic ARF,551,0.02545269770879527
2,Cluster 2: Low-flow oxygen / No ARF,21,Mixed ARF,134,0.006189948263118995
2,Cluster 2: Low-flow oxygen / No ARF,21,No ARF,20753,0.9586566888396156
2,Cluster 2: Low-flow oxygen / No ARF,22,Hypercapnic ARF,196,0.009053954175905396
2,Cluster 2: Low-flow oxygen / No ARF,22,Hypoxemic ARF,518,0.023928307464892832
2,Cluster 2: Low-flow oxygen / No ARF,22,Mixed ARF,120,0.005543237250554324
2,Cluster 2: Low-flow oxygen / No ARF,22,No ARF,20814,0.9614745011086474
2,Cluster 2: Low-flow oxygen / No ARF,23,Hypercapnic ARF,174,0.00803769401330377
2,Cluster 2: Low-flow oxygen / No ARF,23,Hypoxemic ARF,463,0.021387657058388767
2,Cluster 2: Low-flow oxygen / No ARF,23,Mixed ARF,107,0.004942719881744272
2,Cluster 2: Low-flow oxygen / No ARF,23,No ARF,20904,0.9656319290465631
2,Cluster 2: Low-flow oxygen / No ARF,24,Hypercapnic ARF,162,0.007483370288248337
2,Cluster 2: Low-flow oxygen / No ARF,24,Hypoxemic ARF,448,0.020694752402069475
2,Cluster 2: Low-flow oxygen / No ARF,24,Mixed ARF,94,0.00434220251293422
2,Cluster 2: Low-flow oxygen / No ARF,24,No ARF,20944,0.967479674796748
2,Cluster 2: Low-flow oxygen / No ARF,25,Hypercapnic ARF,149,0.006882852919438285
2,Cluster 2: Low-flow oxygen / No ARF,25,Hypoxemic ARF,409,0.01889320029563932
2,Cluster 2: Low-flow oxygen / No ARF,25,Mixed ARF,94,0.00434220251293422
2,Cluster 2: Low-flow oxygen / No ARF,25,No ARF,20996,0.9698817442719881
2,Cluster 2: Low-flow oxygen / No ARF,26,Hypercapnic ARF,145,0.0066980783444198074
2,Cluster 2: Low-flow oxygen / No ARF,26,Hypoxemic ARF,376,0.01736881005173688
2,Cluster 2: Low-flow oxygen / No ARF,26,Mixed ARF,83,0.0038340724316334074
2,Cluster 2: Low-flow oxygen / No ARF,26,No ARF,21044,0.9720990391722099
2,Cluster 2: Low-flow oxygen / No ARF,27,Hypercapnic ARF,142,0.00655949741315595
2,Cluster 2: Low-flow oxygen / No ARF,27,Hypoxemic ARF,354,0.016352549889135256
2,Cluster 2: Low-flow oxygen / No ARF,27,Mixed ARF,79,0.0036492978566149297
2,Cluster 2: Low-flow oxygen / No ARF,27,No ARF,21073,0.9734386548410938
2,Cluster 2: Low-flow oxygen / No ARF,28,Hypercapnic ARF,140,0.006467110125646711
2,Cluster 2: Low-flow oxygen / No ARF,28,Hypoxemic ARF,334,0.015428677014042868
2,Cluster 2: Low-flow oxygen / No ARF,28,Mixed ARF,75,0.0034645232815964525
2,Cluster 2: Low-flow oxygen / No ARF,28,No ARF,21099,0.9746396895787139
2,Cluster 2: Low-flow oxygen / No ARF,29,Hypercapnic ARF,135,0.006236141906873614
2,Cluster 2: Low-flow oxygen / No ARF,29,Hypoxemic ARF,310,0.014320029563932003
2,Cluster 2: Low-flow oxygen / No ARF,29,Mixed ARF,69,0.003187361419068736
2,Cluster 2: Low-flow oxygen / No ARF,29,No ARF,21134,0.9762564671101256
2,Cluster 2: Low-flow oxygen / No ARF,30,Hypercapnic ARF,131,0.0060513673318551365
2,Cluster 2: Low-flow oxygen / No ARF,30,Hypoxemic ARF,308,0.014227642276422764
2,Cluster 2: Low-flow oxygen / No ARF,30,Mixed ARF,65,0.0030025868440502587
2,Cluster 2: Low-flow oxygen / No ARF,30,No ARF,21144,0.9767184035476718
2,Cluster 2: Low-flow oxygen / No ARF,31,Hypercapnic ARF,120,0.005543237250554324
2,Cluster 2: Low-flow oxygen / No ARF,31,Hypoxemic ARF,287,0.013257575757575758
2,Cluster 2: Low-flow oxygen / No ARF,31,Mixed ARF,66,0.003048780487804878
2,Cluster 2: Low-flow oxygen / No ARF,31,No ARF,21175,0.978150406504065
2,Cluster 2: Low-flow oxygen / No ARF,32,Hypercapnic ARF,118,0.005450849963045085
2,Cluster 2: Low-flow oxygen / No ARF,32,Hypoxemic ARF,286,0.013211382113821139
2,Cluster 2: Low-flow oxygen / No ARF,32,Mixed ARF,61,0.002817812269031781
2,Cluster 2: Low-flow oxygen / No ARF,32,No ARF,21183,0.978519955654102
2,Cluster 2: Low-flow oxygen / No ARF,33,Hypercapnic ARF,113,0.005219881744271988
2,Cluster 2: Low-flow oxygen / No ARF,33,Hypoxemic ARF,269,0.01242609016999261
2,Cluster 2: Low-flow oxygen / No ARF,33,Mixed ARF,58,0.0026792313377679232
2,Cluster 2: Low-flow oxygen / No ARF,33,No ARF,21208,0.9796747967479674
2,Cluster 2: Low-flow oxygen / No ARF,34,Hypercapnic ARF,99,0.004573170731707317
2,Cluster 2: Low-flow oxygen / No ARF,34,Hypoxemic ARF,279,0.012888026607538803
2,Cluster 2: Low-flow oxygen / No ARF,34,Mixed ARF,54,0.0024944567627494456
2,Cluster 2: Low-flow oxygen / No ARF,34,No ARF,21216,0.9800443458980045
2,Cluster 2: Low-flow oxygen / No ARF,35,Hypercapnic ARF,101,0.004665558019216556
2,Cluster 2: Low-flow oxygen / No ARF,35,Hypoxemic ARF,281,0.01298041389504804
2,Cluster 2: Low-flow oxygen / No ARF,35,Mixed ARF,53,0.002448263118994826
2,Cluster 2: Low-flow oxygen / No ARF,35,No ARF,21213,0.9799057649667405
2,Cluster 2: Low-flow oxygen / No ARF,36,Hypercapnic ARF,99,0.004573170731707317
2,Cluster 2: Low-flow oxygen / No ARF,36,Hypoxemic ARF,274,0.012657058388765706
2,Cluster 2: Low-flow oxygen / No ARF,36,Mixed ARF,58,0.0026792313377679232
2,Cluster 2: Low-flow oxygen / No ARF,36,No ARF,21217,0.9800905395417591
2,Cluster 2: Low-flow oxygen / No ARF,37,Hypercapnic ARF,96,0.004434589800443459
2,Cluster 2: Low-flow oxygen / No ARF,37,Hypoxemic ARF,262,0.012102734663710273
2,Cluster 2: Low-flow oxygen / No ARF,37,Mixed ARF,61,0.002817812269031781
2,Cluster 2: Low-flow oxygen / No ARF,37,No ARF,21229,0.9806448632668144
2,Cluster 2: Low-flow oxygen / No ARF,38,Hypercapnic ARF,98,0.004526977087952698
2,Cluster 2: Low-flow oxygen / No ARF,38,Hypoxemic ARF,255,0.011779379157427938
2,Cluster 2: Low-flow oxygen / No ARF,38,Mixed ARF,53,0.002448263118994826
2,Cluster 2: Low-flow oxygen / No ARF,38,No ARF,21242,0.9812453806356245
2,Cluster 2: Low-flow oxygen / No ARF,39,Hypercapnic ARF,102,0.0047117516629711755
2,Cluster 2: Low-flow oxygen / No ARF,39,Hypoxemic ARF,231,0.010670731707317074
2,Cluster 2: Low-flow oxygen / No ARF,39,Mixed ARF,59,0.0027254249815225427
2,Cluster 2: Low-flow oxygen / No ARF,39,No ARF,21256,0.9818920916481892
2,Cluster 2: Low-flow oxygen / No ARF,40,Hypercapnic ARF,100,0.004619364375461937
2,Cluster 2: Low-flow oxygen / No ARF,40,Hypoxemic ARF,225,0.010393569844789357
2,Cluster 2: Low-flow oxygen / No ARF,40,Mixed ARF,49,0.002263488543976349
2,Cluster 2: Low-flow oxygen / No ARF,40,No ARF,21274,0.9827235772357723
2,Cluster 2: Low-flow oxygen / No ARF,41,Hypercapnic ARF,95,0.00438839615668884
2,Cluster 2: Low-flow oxygen / No ARF,41,Hypoxemic ARF,211,0.009746858832224686
2,Cluster 2: Low-flow oxygen / No ARF,41,Mixed ARF,47,0.00217110125646711
2,Cluster 2: Low-flow oxygen / No ARF,41,No ARF,21295,0.9836936437546193
2,Cluster 2: Low-flow oxygen / No ARF,42,Hypercapnic ARF,95,0.00438839615668884
2,Cluster 2: Low-flow oxygen / No ARF,42,Hypoxemic ARF,213,0.009839246119733925
2,Cluster 2: Low-flow oxygen / No ARF,42,Mixed ARF,42,0.0019401330376940134
2,Cluster 2: Low-flow oxygen / No ARF,42,No ARF,21298,0.9838322246858833
2,Cluster 2: Low-flow oxygen / No ARF,43,Hypercapnic ARF,98,0.004526977087952698
2,Cluster 2: Low-flow oxygen / No ARF,43,Hypoxemic ARF,183,0.008453436807095344
2,Cluster 2: Low-flow oxygen / No ARF,43,Mixed ARF,42,0.0019401330376940134
2,Cluster 2: Low-flow oxygen / No ARF,43,No ARF,21325,0.985079453067258
2,Cluster 2: Low-flow oxygen / No ARF,44,Hypercapnic ARF,100,0.004619364375461937
2,Cluster 2: Low-flow oxygen / No ARF,44,Hypoxemic ARF,166,0.007668144863266815
2,Cluster 2: Low-flow oxygen / No ARF,44,Mixed ARF,46,0.0021249076127124907
2,Cluster 2: Low-flow oxygen / No ARF,44,No ARF,21336,0.9855875831485588
2,Cluster 2: Low-flow oxygen / No ARF,45,Hypercapnic ARF,91,0.004203621581670362
2,Cluster 2: Low-flow oxygen / No ARF,45,Hypoxemic ARF,162,0.007483370288248337
2,Cluster 2: Low-flow oxygen / No ARF,45,Mixed ARF,46,0.0021249076127124907
2,Cluster 2: Low-flow oxygen / No ARF,45,No ARF,21349,0.9861881005173688
2,Cluster 2: Low-flow oxygen / No ARF,46,Hypercapnic ARF,89,0.0041112342941611235
2,Cluster 2: Low-flow oxygen / No ARF,46,Hypoxemic ARF,168,0.007760532150776054
2,Cluster 2: Low-flow oxygen / No ARF,46,Mixed ARF,44,0.0020325203252032522
2,Cluster 2: Low-flow oxygen / No ARF,46,No ARF,21347,0.9860957132298596
2,Cluster 2: Low-flow oxygen / No ARF,47,Hypercapnic ARF,89,0.0041112342941611235
2,Cluster 2: Low-flow oxygen / No ARF,47,Hypoxemic ARF,161,0.007437176644493717
2,Cluster 2: Low-flow oxygen / No ARF,47,Mixed ARF,45,0.0020787139689578712
2,Cluster 2: Low-flow oxygen / No ARF,47,No ARF,21353,0.9863728750923872
2,Cluster 2: Low-flow oxygen / No ARF,48,Hypercapnic ARF,85,0.003926459719142646
2,Cluster 2: Low-flow oxygen / No ARF,48,Hypoxemic ARF,158,0.0072985957132298595
2,Cluster 2: Low-flow oxygen / No ARF,48,Mixed ARF,43,0.001986326681448633
2,Cluster 2: Low-flow oxygen / No ARF,48,No ARF,21362,0.9867886178861789
2,Cluster 2: Low-flow oxygen / No ARF,49,Hypercapnic ARF,82,0.003787878787878788
2,Cluster 2: Low-flow oxygen / No ARF,49,Hypoxemic ARF,141,0.006513303769401331
2,Cluster 2: Low-flow oxygen / No ARF,49,Mixed ARF,39,0.0018015521064301552
2,Cluster 2: Low-flow oxygen / No ARF,49,No ARF,21386,0.9878972653362897
2,Cluster 2: Low-flow oxygen / No ARF,50,Hypercapnic ARF,72,0.0033259423503325942
2,Cluster 2: Low-flow oxygen / No ARF,50,Hypoxemic ARF,146,0.006744271988174427
2,Cluster 2: Low-flow oxygen / No ARF,50,Mixed ARF,35,0.0016167775314116777
2,Cluster 2: Low-flow oxygen / No ARF,50,No ARF,21395,0.9883130081300813
2,Cluster 2: Low-flow oxygen / No ARF,51,Hypercapnic ARF,68,0.003141167775314117
2,Cluster 2: Low-flow oxygen / No ARF,51,Hypoxemic ARF,142,0.00655949741315595
2,Cluster 2: Low-flow oxygen / No ARF,51,Mixed ARF,36,0.0016629711751662971
2,Cluster 2: Low-flow oxygen / No ARF,51,No ARF,21402,0.9886363636363636
2,Cluster 2: Low-flow oxygen / No ARF,52,Hypercapnic ARF,67,0.0030949741315594976
2,Cluster 2: Low-flow oxygen / No ARF,52,Hypoxemic ARF,143,0.0066056910569105695
2,Cluster 2: Low-flow oxygen / No ARF,52,Mixed ARF,37,0.0017091648189209165
2,Cluster 2: Low-flow oxygen / No ARF,52,No ARF,21401,0.9885901699926091
2,Cluster 2: Low-flow oxygen / No ARF,53,Hypercapnic ARF,59,0.0027254249815225427
2,Cluster 2: Low-flow oxygen / No ARF,53,Hypoxemic ARF,140,0.006467110125646711
2,Cluster 2: Low-flow oxygen / No ARF,53,Mixed ARF,36,0.0016629711751662971
2,Cluster 2: Low-flow oxygen / No ARF,53,No ARF,21413,0.9891444937176644
2,Cluster 2: Low-flow oxygen / No ARF,54,Hypercapnic ARF,58,0.0026792313377679232
2,Cluster 2: Low-flow oxygen / No ARF,54,Hypoxemic ARF,144,0.0066518847006651885
2,Cluster 2: Low-flow oxygen / No ARF,54,Mixed ARF,35,0.0016167775314116777
2,Cluster 2: Low-flow oxygen / No ARF,54,No ARF,21411,0.9890521064301552
2,Cluster 2: Low-flow oxygen / No ARF,55,Hypercapnic ARF,64,0.0029563932002956393
2,Cluster 2: Low-flow oxygen / No ARF,55,Hypoxemic ARF,151,0.006975240206947524
2,Cluster 2: Low-flow oxygen / No ARF,55,Mixed ARF,33,0.001524390243902439
2,Cluster 2: Low-flow oxygen / No ARF,55,No ARF,21400,0.9885439763488544
2,Cluster 2: Low-flow oxygen / No ARF,56,Hypercapnic ARF,81,0.0037416851441241686
2,Cluster 2: Low-flow oxygen / No ARF,56,Hypoxemic ARF,148,0.006836659275683666
2,Cluster 2: Low-flow oxygen / No ARF,56,Mixed ARF,34,0.0015705838876570585
2,Cluster 2: Low-flow oxygen / No ARF,56,No ARF,21385,0.987851071692535
2,Cluster 2: Low-flow oxygen / No ARF,57,Hypercapnic ARF,79,0.0036492978566149297
2,Cluster 2: Low-flow oxygen / No ARF,57,Hypoxemic ARF,153,0.007067627494456763
2,Cluster 2: Low-flow oxygen / No ARF,57,Mixed ARF,38,0.001755358462675536
2,Cluster 2: Low-flow oxygen / No ARF,57,No ARF,21378,0.9875277161862528
2,Cluster 2: Low-flow oxygen / No ARF,58,Hypercapnic ARF,76,0.003510716925351072
2,Cluster 2: Low-flow oxygen / No ARF,58,Hypoxemic ARF,154,0.007113821138211382
2,Cluster 2: Low-flow oxygen / No ARF,58,Mixed ARF,38,0.001755358462675536
2,Cluster 2: Low-flow oxygen / No ARF,58,No ARF,21380,0.9876201034737621
2,Cluster 2: Low-flow oxygen / No ARF,59,Hypercapnic ARF,82,0.003787878787878788
2,Cluster 2: Low-flow oxygen / No ARF,59,Hypoxemic ARF,156,0.007206208425720621
2,Cluster 2: Low-flow oxygen / No ARF,59,Mixed ARF,37,0.0017091648189209165
2,Cluster 2: Low-flow oxygen / No ARF,59,No ARF,21373,0.9872967479674797
2,Cluster 2: Low-flow oxygen / No ARF,60,Hypercapnic ARF,79,0.0036492978566149297
2,Cluster 2: Low-flow oxygen / No ARF,60,Hypoxemic ARF,165,0.007621951219512195
2,Cluster 2: Low-flow oxygen / No ARF,60,Mixed ARF,36,0.0016629711751662971
2,Cluster 2: Low-flow oxygen / No ARF,60,No ARF,21368,0.9870657797487066
2,Cluster 2: Low-flow oxygen / No ARF,61,Hypercapnic ARF,78,0.0036031042128603103
2,Cluster 2: Low-flow oxygen / No ARF,61,Hypoxemic ARF,157,0.0072524020694752405
2,Cluster 2: Low-flow oxygen / No ARF,61,Mixed ARF,38,0.001755358462675536
2,Cluster 2: Low-flow oxygen / No ARF,61,No ARF,21375,0.987389135254989
2,Cluster 2: Low-flow oxygen / No ARF,62,Hypercapnic ARF,72,0.0033259423503325942
2,Cluster 2: Low-flow oxygen / No ARF,62,Hypoxemic ARF,153,0.007067627494456763
2,Cluster 2: Low-flow oxygen / No ARF,62,Mixed ARF,44,0.0020325203252032522
2,Cluster 2: Low-flow oxygen / No ARF,62,No ARF,21379,0.9875739098300074
2,Cluster 2: Low-flow oxygen / No ARF,63,Hypercapnic ARF,60,0.002771618625277162
2,Cluster 2: Low-flow oxygen / No ARF,63,Hypoxemic ARF,160,0.007390983000739098
2,Cluster 2: Low-flow oxygen / No ARF,63,Mixed ARF,46,0.0021249076127124907
2,Cluster 2: Low-flow oxygen / No ARF,63,No ARF,21382,0.9877124907612712
2,Cluster 2: Low-flow oxygen / No ARF,64,Hypercapnic ARF,63,0.00291019955654102
2,Cluster 2: Low-flow oxygen / No ARF,64,Hypoxemic ARF,161,0.007437176644493717
2,Cluster 2: Low-flow oxygen / No ARF,64,Mixed ARF,51,0.0023558758314855877
2,Cluster 2: Low-flow oxygen / No ARF,64,No ARF,21373,0.9872967479674797
2,Cluster 2: Low-flow oxygen / No ARF,65,Hypercapnic ARF,64,0.0029563932002956393
2,Cluster 2: Low-flow oxygen / No ARF,65,Hypoxemic ARF,166,0.007668144863266815
2,Cluster 2: Low-flow oxygen / No ARF,65,Mixed ARF,50,0.0023096821877309683
2,Cluster 2: Low-flow oxygen / No ARF,65,No ARF,21368,0.9870657797487066
2,Cluster 2: Low-flow oxygen / No ARF,66,Hypercapnic ARF,61,0.002817812269031781
2,Cluster 2: Low-flow oxygen / No ARF,66,Hypoxemic ARF,164,0.007575757575757576
2,Cluster 2: Low-flow oxygen / No ARF,66,Mixed ARF,52,0.002402069475240207
2,Cluster 2: Low-flow oxygen / No ARF,66,No ARF,21371,0.9872043606799704
2,Cluster 2: Low-flow oxygen / No ARF,67,Hypercapnic ARF,60,0.002771618625277162
2,Cluster 2: Low-flow oxygen / No ARF,67,Hypoxemic ARF,157,0.0072524020694752405
2,Cluster 2: Low-flow oxygen / No ARF,67,Mixed ARF,54,0.0024944567627494456
2,Cluster 2: Low-flow oxygen / No ARF,67,No ARF,21377,0.9874815225424981
2,Cluster 2: Low-flow oxygen / No ARF,68,Hypercapnic ARF,55,0.002540650406504065
2,Cluster 2: Low-flow oxygen / No ARF,68,Hypoxemic ARF,154,0.007113821138211382
2,Cluster 2: Low-flow oxygen / No ARF,68,Mixed ARF,52,0.002402069475240207
2,Cluster 2: Low-flow oxygen / No ARF,68,No ARF,21387,0.9879434589800443
2,Cluster 2: Low-flow oxygen / No ARF,69,Hypercapnic ARF,63,0.00291019955654102
2,Cluster 2: Low-flow oxygen / No ARF,69,Hypoxemic ARF,153,0.007067627494456763
2,Cluster 2: Low-flow oxygen / No ARF,69,Mixed ARF,50,0.0023096821877309683
2,Cluster 2: Low-flow oxygen / No ARF,69,No ARF,21382,0.9877124907612712
2,Cluster 2: Low-flow oxygen / No ARF,70,Hypercapnic ARF,62,0.0028640059127864005
2,Cluster 2: Low-flow oxygen / No ARF,70,Hypoxemic ARF,157,0.0072524020694752405
2,Cluster 2: Low-flow oxygen / No ARF,70,Mixed ARF,50,0.0023096821877309683
2,Cluster 2: Low-flow oxygen / No ARF,70,No ARF,21379,0.9875739098300074
2,Cluster 2: Low-flow oxygen / No ARF,71,Hypercapnic ARF,62,0.0028640059127864005
2,Cluster 2: Low-flow oxygen / No ARF,71,Hypoxemic ARF,163,0.007529563932002956
2,Cluster 2: Low-flow oxygen / No ARF,71,Mixed ARF,44,0.0020325203252032522
2,Cluster 2: Low-flow oxygen / No ARF,71,No ARF,21379,0.9875739098300074
2,Cluster 2: Low-flow oxygen / No ARF,72,Hypercapnic ARF,60,0.002771618625277162
2,Cluster 2: Low-flow oxygen / No ARF,72,Hypoxemic ARF,144,0.0066518847006651885
2,Cluster 2: Low-flow oxygen / No ARF,72,Mixed ARF,42,0.0019401330376940134
2,Cluster 2: Low-flow oxygen / No ARF,72,No ARF,21402,0.9886363636363636
3,Cluster 3: Noninvasive ventilation / No ARF,0,Hypercapnic ARF,65,0.006007948978648673
3,Cluster 3: Noninvasive ventilation / No ARF,0,Hypoxemic ARF,387,0.035770403919031336
3,Cluster 3: Noninvasive ventilation / No ARF,0,Mixed ARF,99,0.009150568444403364
3,Cluster 3: Noninvasive ventilation / No ARF,0,No ARF,10268,0.9490710786579166
3,Cluster 3: Noninvasive ventilation / No ARF,1,Hypercapnic ARF,134,0.012385617894444957
3,Cluster 3: Noninvasive ventilation / No ARF,1,Hypoxemic ARF,735,0.06793603845087347
3,Cluster 3: Noninvasive ventilation / No ARF,1,Mixed ARF,167,0.015435807375912746
3,Cluster 3: Noninvasive ventilation / No ARF,1,No ARF,9783,0.9042425362787688
3,Cluster 3: Noninvasive ventilation / No ARF,2,Hypercapnic ARF,173,0.015990387281634162
3,Cluster 3: Noninvasive ventilation / No ARF,2,Hypoxemic ARF,938,0.086699325261114707
3,Cluster 3: Noninvasive ventilation / No ARF,2,Mixed ARF,223,0.020611886495979295
3,Cluster 3: Noninvasive ventilation / No ARF,2,No ARF,9485,0.8766984009612718
3,Cluster 3: Noninvasive ventilation / No ARF,3,Hypercapnic ARF,192,0.01774655698308531
3,Cluster 3: Noninvasive ventilation / No ARF,3,Hypoxemic ARF,1082,0.10000924299842869
3,Cluster 3: Noninvasive ventilation / No ARF,3,Mixed ARF,267,0.024678805804603014
3,Cluster 3: Noninvasive ventilation / No ARF,3,No ARF,9278,0.857565394213883
3,Cluster 3: Noninvasive ventilation / No ARF,4,Hypercapnic ARF,204,0.018855716794528146
3,Cluster 3: Noninvasive ventilation / No ARF,4,Hypoxemic ARF,1187,0.10971439134855347
3,Cluster 3: Noninvasive ventilation / No ARF,4,Mixed ARF,296,0.02735927534892319
3,Cluster 3: Noninvasive ventilation / No ARF,4,No ARF,9132,0.8440706165079952
3,Cluster 3: Noninvasive ventilation / No ARF,5,Hypercapnic ARF,209,0.019317866715962657
3,Cluster 3: Noninvasive ventilation / No ARF,5,Hypoxemic ARF,1292,0.11941953969867825
3,Cluster 3: Noninvasive ventilation / No ARF,5,Mixed ARF,325,0.03003974489324337
3,Cluster 3: Noninvasive ventilation / No ARF,5,No ARF,8993,0.8312228486921157
3,Cluster 3: Noninvasive ventilation / No ARF,6,Hypercapnic ARF,202,0.01867085682595434
3,Cluster 3: Noninvasive ventilation / No ARF,6,Hypoxemic ARF,1368,0.12644421850448284
3,Cluster 3: Noninvasive ventilation / No ARF,6,Mixed ARF,360,0.03327479434328496
3,Cluster 3: Noninvasive ventilation / No ARF,6,No ARF,8889,0.8216101303262778
3,Cluster 3: Noninvasive ventilation / No ARF,7,Hypercapnic ARF,182,0.016822257140216287
3,Cluster 3: Noninvasive ventilation / No ARF,7,Hypoxemic ARF,1182,0.10925224142711895
3,Cluster 3: Noninvasive ventilation / No ARF,7,Mixed ARF,293,0.027081985396062484
3,Cluster 3: Noninvasive ventilation / No ARF,7,No ARF,9162,0.8468435160366022
3,Cluster 3: Noninvasive ventilation / No ARF,8,Hypercapnic ARF,159,0.014696367501617525
3,Cluster 3: Noninvasive ventilation / No ARF,8,Hypoxemic ARF,1003,0.09270727423976338
3,Cluster 3: Noninvasive ventilation / No ARF,8,Mixed ARF,251,0.02319992605601257
3,Cluster 3: Noninvasive ventilation / No ARF,8,No ARF,9406,0.8693964322026065
3,Cluster 3: Noninvasive ventilation / No ARF,9,Hypercapnic ARF,135,0.01247804787873186
3,Cluster 3: Noninvasive ventilation / No ARF,9,Hypoxemic ARF,934,0.08632960532396709
3,Cluster 3: Noninvasive ventilation / No ARF,9,Mixed ARF,224,0.0207043164802662
3,Cluster 3: Noninvasive ventilation / No ARF,9,No ARF,9526,0.8804880303170348
3,Cluster 3: Noninvasive ventilation / No ARF,10,Hypercapnic ARF,130,0.012015897957297347
3,Cluster 3: Noninvasive ventilation / No ARF,10,Hypoxemic ARF,884,0.08170810610962197
3,Cluster 3: Noninvasive ventilation / No ARF,10,Mixed ARF,202,0.01867085682595434
3,Cluster 3: Noninvasive ventilation / No ARF,10,No ARF,9603,0.8876051391071264
3,Cluster 3: Noninvasive ventilation / No ARF,11,Hypercapnic ARF,107,0.009890008318698585
3,Cluster 3: Noninvasive ventilation / No ARF,11,Hypoxemic ARF,842,0.07782604676957205
3,Cluster 3: Noninvasive ventilation / No ARF,11,Mixed ARF,192,0.01774655698308531
3,Cluster 3: Noninvasive ventilation / No ARF,11,No ARF,9678,0.894537387928644
3,Cluster 3: Noninvasive ventilation / No ARF,12,Hypercapnic ARF,101,0.00933542841297717
3,Cluster 3: Noninvasive ventilation / No ARF,12,Hypoxemic ARF,802,0.07412884739809594
3,Cluster 3: Noninvasive ventilation / No ARF,12,Mixed ARF,178,0.016452537203068676
3,Cluster 3: Noninvasive ventilation / No ARF,12,No ARF,9738,0.9000831869858582
3,Cluster 3: Noninvasive ventilation / No ARF,13,Hypercapnic ARF,102,0.009427858397264073
